 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -195908.9406  -195907.5721  -195907.5721  0.02370  0.10043  0.00000
    2  -195897.4443  -195897.1174  -195897.1174  0.62852  0.32579  0.00000
    3  -195838.8826  -195833.9696  -195833.9696  1.48940  0.23348  0.00000
    4  -195907.7448  -195907.6071  -195907.6071  0.02103  0.00598  0.00000
    5  -195907.6044  -195907.7842  -195907.7842  0.01680  0.00287  0.00000
    6  -195907.4573  -195907.5654  -195907.5654  0.01530  0.01028  0.00000
    7  -195907.4567  -195907.4443  -195907.4443  0.00758  0.00095  0.00000
    8  -195907.4435  -195907.4615  -195907.4615  0.00588  0.00107  0.00000
    9  -195907.4977  -195907.4378  -195907.4378  0.00489  0.00245  0.00000
   10  -195907.4868  -195907.5106  -195907.5106  0.00268  0.00040  0.00000
   11  -195907.5037  -195907.4813  -195907.4813  0.00168  0.00129  0.00000
   12  -195907.5096  -195907.5083  -195907.5083  0.00084  0.00024  0.00000
   13  -195907.5009  -195907.5102  -195907.5102  0.00068  0.00067  0.00000
   14  -195907.5032  -195907.4987  -195907.4987  0.00037  0.00024  0.00000
   15  -195907.5081  -195907.5040  -195907.5040  0.00028  0.00012  0.00000
   16  -195907.5083  -195907.5085  -195907.5085  0.00019  0.00005  0.00000
   17  -195907.5091  -195907.5081  -195907.5081  0.00008  0.00002  0.00000
    1  -195907.8943  -195907.5092  -195907.5092  0.02369  0.10087  0.00000
    2  -195899.3702  -195896.5226  -195896.5226  0.62731  0.32574  0.00000
    3  -195839.0020  -195835.7086  -195835.7086  1.47947  0.23199  0.00000
    4  -195907.1770  -195907.6123  -195907.6123  0.03915  0.00634  0.00000
    5  -195907.2965  -195907.0734  -195907.0734  0.02936  0.00644  0.00000
    6  -195907.2194  -195907.3513  -195907.3513  0.01461  0.00851  0.00000
    7  -195907.0809  -195907.1739  -195907.1739  0.02764  0.01217  0.00000
    8  -195907.0859  -195907.0315  -195907.0315  0.06810  0.00406  0.00000
    9  -195907.1095  -195907.1224  -195907.1224  0.04673  0.00126  0.00000
   10  -195907.1827  -195907.1026  -195907.1026  0.04601  0.01060  0.00000
   11  -195907.2396  -195907.2186  -195907.2186  0.00740  0.00114  0.00000
   12  -195907.2489  -195907.2453  -195907.2453  0.00269  0.00068  0.00000
   13  -195907.2616  -195907.2503  -195907.2503  0.00122  0.00068  0.00000
   14  -195907.2572  -195907.2647  -195907.2647  0.00143  0.00038  0.00000
   15  -195907.2580  -195907.2547  -195907.2547  0.00059  0.00020  0.00000
   16  -195907.2617  -195907.2593  -195907.2593  0.00029  0.00009  0.00000
   17  -195907.2613  -195907.2618  -195907.2618  0.00012  0.00002  0.00000
   18  -195907.2618  -195907.2610  -195907.2610  0.00005  0.00002  0.00000
