0 -0.00160915 0.00000000
1 -0.00131931 0.00806700
2 0.0208062 0.02945158
3 0.0473049 0.05568120
4 0.0724684 0.08052234
5 0.0931399 0.10180378
6 0.0960875 0.10493361
7 0.0984229 0.10785474
8 0.0989966 0.10625338
9 0.0997851 0.10711847
10 0.101909 0.10978223
11 0.0993106 0.10825249
12 0.093288 0.10161761
13 0.0719146 0.08104964
14 0.0484483 0.05837164
15 0.022096 0.03144813
16 -0.00102079 0.00982381
17 -0.00962522 0.00137572
