 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   11  -190209.6235  -190209.6625  -190209.6625  0.00554  0.00374  0.00000
   12  -190209.5899  -190209.6311  -190209.6311  0.00558  0.00131  0.00000
   13  -190209.5865  -190209.5876  -190209.5876  0.00266  0.00197  0.00000
   14  -190209.5949  -190209.5826  -190209.5826  0.00121  0.00040  0.00000
   15  -190209.5912  -190209.5959  -190209.5959  0.00083  0.00019  0.00000
   16  -190209.5977  -190209.5914  -190209.5914  0.00059  0.00016  0.00000
   17  -190209.6050  -190209.5974  -190209.5974  0.00050  0.00010  0.00000
   18  -190209.6115  -190209.6051  -190209.6051  0.00037  0.00004  0.00000
   19  -190209.6135  -190209.6116  -190209.6116  0.00015  0.00003  0.00000
   20  -190209.6123  -190209.6135  -190209.6135  0.00009  0.00007  0.00000
    1  -190208.5019  -190209.6121  -190209.6121  0.02371  0.08436  0.00000
    2  -190187.1109  -190199.8100  -190199.8100  0.57456  0.24246  0.00000
    3  -190066.0882  -190042.7483  -190042.7483  2.93493  0.21948  0.00000
    4  -190206.8115  -190210.0816  -190210.0816  0.31967  0.04456  0.00000
    5  -190207.1467  -190207.8432  -190207.8432  0.09140  0.03292  0.00000
    6  -190207.2947  -190207.1254  -190207.1254  0.04578  0.00797  0.00000
    7  -190207.9902  -190207.3394  -190207.3394  0.05610  0.01457  0.00000
    8  -190205.4052  -190207.9476  -190207.9476  0.10193  0.05922  0.00000
    9  -190207.1286  -190204.9360  -190204.9360  0.24659  0.05902  0.00000
   10  -190207.7585  -190207.6334  -190207.6334  0.06724  0.01087  0.00000
   11  -190207.5377  -190207.7502  -190207.7502  0.05846  0.00676  0.00000
   12  -190207.3028  -190207.5580  -190207.5580  0.05458  0.00585  0.00000
   13  -190207.5986  -190207.3207  -190207.3207  0.01776  0.00369  0.00000
   14  -190207.5649  -190207.5803  -190207.5803  0.04854  0.00764  0.00000
   15  -190207.2215  -190207.5446  -190207.5446  0.02597  0.00569  0.00000
   16  -190207.4498  -190207.2474  -190207.2474  0.01025  0.00581  0.00000
   17  -190207.4865  -190207.4498  -190207.4498  0.02759  0.00079  0.00000
   18  -190207.4592  -190207.4868  -190207.4868  0.03319  0.00074  0.00000
   19  -190207.5039  -190207.4607  -190207.4607  0.02966  0.00268  0.00000
   20  -190207.6717  -190207.5042  -190207.5042  0.03724  0.00606  0.00000
   21  -190207.5940  -190207.6532  -190207.6532  0.05652  0.00640  0.00000
   22  -190207.4472  -190207.5968  -190207.5968  0.05011  0.01109  0.00000
   23  -190206.3522  -190207.4549  -190207.4549  0.04849  0.02008  0.00000
   24  -190206.9955  -190206.0530  -190206.0530  0.14227  0.03076  0.00000
   25  -190207.2049  -190207.3062  -190207.3062  0.02200  0.01048  0.00000
   26  -190207.8158  -190207.1828  -190207.1828  0.01193  0.01596  0.00000
   27  -190207.6702  -190207.7769  -190207.7769  0.07531  0.02379  0.00000
   28  -190207.4936  -190207.6866  -190207.6866  0.06943  0.02300  0.00000
   29  -190207.6488  -190207.5159  -190207.5159  0.03978  0.00590  0.00000
   30  -190208.0508  -190207.6287  -190207.6287  0.06670  0.01369  0.00000
   31  -190206.8278  -190207.9113  -190207.9113  0.14292  0.01795  0.00000
   32  -190207.6819  -190206.9207  -190206.9207  0.05621  0.02300  0.00000
   33  -190206.2442  -190207.7116  -190207.7116  0.07163  0.04322  0.00000
   34  -190207.5948  -190206.0223  -190206.0223  0.13084  0.04717  0.00000
   35  -190207.6820  -190207.7932  -190207.7932  0.08463  0.00724  0.00000
   36  -190207.3381  -190207.7011  -190207.7011  0.07092  0.01413  0.00000
   37  -190207.4901  -190207.3672  -190207.3672  0.02327  0.00372  0.00000
   38  -190207.2075  -190207.4859  -190207.4859  0.03972  0.01062  0.00000
   39  -190207.5155  -190207.2046  -190207.2046  0.01064  0.00926  0.00000
