    0.142829106   -0.009658297   -0.000071268
    0.285658211   -0.002030049    0.005605063
    0.428487317    0.010915796    0.010814010
    0.571316423    0.025990348    0.014136003
    0.714145529    0.037940437    0.015477239
    0.856974634    0.044849718    0.015623266
    0.999803740    0.051012164    0.015399975
    1.142632846    0.054481224    0.015246407
    1.285461951    0.048001706    0.014774905
    1.428291057    0.027661979    0.013340845
    1.571120163    0.000808436    0.010737392
    1.713949269   -0.015845343    0.007229121
    1.856778374   -0.017796264    0.003428485
    1.999607480   -0.014458145   -0.000074656
    2.142436586   -0.013177604   -0.003022150
    2.285265691   -0.016730829   -0.005363648
    2.428094797   -0.023540947   -0.006779981
    2.570923903   -0.028135998   -0.006365989
    2.713753009   -0.026633723   -0.003910275
    2.856582114   -0.019069104   -0.000435203
    2.999411220   -0.007697395    0.002858155
    3.142240326    0.006799758    0.005118981
    3.285069431    0.019358758    0.006019827
    3.427898537    0.026756705    0.006082232
    3.570727643    0.033871856    0.006131370
    3.713556749    0.037644148    0.006487314
    3.856385854    0.036280738    0.007154815
    3.999214960    0.031604109    0.007849798
    4.142044066    0.019454248    0.008297675
    4.284873171    0.000335079    0.008403676
    4.427702277   -0.015794746    0.008261912
    4.570531383   -0.022803880    0.007822619
    4.713360489   -0.022796842    0.006669985
    4.856189594   -0.016621201    0.005131100
    4.999018700   -0.008644360    0.004049249
    5.141847806   -0.000979245    0.003624194
    5.284676911    0.008389768    0.003634538
    5.427506017    0.017232306    0.003760947
    5.570335123    0.020167306    0.003685206
    5.713164229    0.016582346    0.003347168
    5.855993334    0.014560877    0.002810783
    5.998822440    0.020052973    0.001967082
    6.141651546    0.025228286    0.000567641
    6.284480652    0.019609401   -0.001875169
    6.427309757    0.002231217   -0.005793284
    6.570138863   -0.016930856   -0.011034696
    6.712967969   -0.027874461   -0.016757289
    6.855797074   -0.030842613   -0.021792908
    6.998626180   -0.029276719   -0.025544420
    7.141455286   -0.029635978   -0.028305889
    7.284284392   -0.037621393   -0.030309580
    7.427113497   -0.050381954   -0.031258797
    7.569942603   -0.061388874   -0.030593152
    7.712771709   -0.065671586   -0.028084618
    7.855600814   -0.058951938   -0.024184306
    7.998429920   -0.041711799   -0.019872980
    8.141259026   -0.021369072   -0.016366996
    8.284088132   -0.004827079   -0.014432957
    8.426917237    0.005371152   -0.013855624
    8.569746343    0.012215885   -0.013843307
    8.712575449    0.020697160   -0.013559356
    8.855404554    0.030630222   -0.012569451
    8.998233660    0.033827266   -0.011345211
    9.141062766    0.023313044   -0.010838070
    9.283891872   -0.000625387   -0.011369835
    9.426720977   -0.028961402   -0.012466168
    9.569550083   -0.050197198   -0.013193693
    9.712379189   -0.057129615   -0.012858605
    9.855208294   -0.050822998   -0.011862161
    9.998037400   -0.040588343   -0.010893190
   10.140866506   -0.034104691   -0.009897349
   10.283695612   -0.029345542   -0.008273048
   10.426524717   -0.021272069   -0.005332018
   10.569353823   -0.005541730   -0.000780718
   10.712182929    0.017242206    0.004676145
   10.855012034    0.035643829    0.009479051
   10.997841140    0.045164786    0.012356317
   11.140670246    0.048764875    0.013143841
   11.283499352    0.047677564    0.012669688
   11.426328457    0.043490052    0.011890244
   11.569157563    0.039308101    0.011155199
   11.711986669    0.031655754    0.010103412
   11.854815774    0.014913970    0.008305385
   11.997644880   -0.007664007    0.006062266
   12.140473986   -0.028775484    0.004130477
   12.283303092   -0.041216985    0.003342894
   12.426132197   -0.041037200    0.003983421
   12.568961303   -0.032297748    0.005633892
   12.711790409   -0.021318536    0.007545312
   12.854619514   -0.009728190    0.009342274
   12.997448620    0.001997045    0.011279378
   13.140277726    0.016187940    0.013538547
   13.283106832    0.036951135    0.015818276
   13.425935937    0.057285475    0.017465079
   13.568765043    0.068247115    0.017724674
   13.711594149    0.067979392    0.016513043
   13.854423254    0.058610181    0.014666181
   13.997252360    0.043970530    0.012917135
   14.140081466    0.026223541    0.011451554
   14.282910572    0.005420438    0.009631773
   14.425739677   -0.016514933    0.006443425
   14.568568783   -0.037143270    0.011470636
   14.711397889   -0.050472223    0.006920828
   14.854226994   -0.049021463    0.002388869
   14.997056100   -0.035963884   -0.001518477
   15.139885206   -0.019986665    0.005539664
   15.282714312   -0.011108776    0.014110880
   15.425543417   -0.010874086    0.024320053
