    0.139938741   -0.743222969   -0.213821275
    0.279877482   -0.686782101   -0.214358826
    0.419816223   -0.539220851   -0.215136694
    0.559754964   -0.352155790   -0.216240155
    0.699693705   -0.175340542   -0.217718635
    0.839632446   -0.035200574   -0.219491127
    0.979571187    0.062837809   -0.221224446
    1.119509928    0.122697523   -0.222364499
    1.259448668    0.149607343   -0.222456910
    1.399387409    0.146588342   -0.221473939
    1.539326150    0.113339279   -0.219833208
    1.679264891    0.046448750   -0.218127171
    1.819203632   -0.058927204   -0.216751725
    1.959142373   -0.204661400   -0.215773866
    2.099081114   -0.381167697   -0.215079728
    2.239019855   -0.558359871   -0.214516682
    2.378958596   -0.688247515   -0.213933734
    2.518897337   -0.726512471   -0.213180592
    2.658836078   -0.658889667   -0.212098172
    2.798774819   -0.510218227   -0.210508871
    2.938713560   -0.328773210   -0.208216830
    3.078652301   -0.158716929   -0.205039191
    3.218591042   -0.023400226   -0.200903983
    3.358529783    0.072409588   -0.196047282
    3.498468524    0.132607640   -0.191225768
    3.638407264    0.162410747   -0.187644351
    3.778346005    0.164989482   -0.186409283
    3.918284746    0.140357410   -0.187858425
    4.058223487    0.085413450   -0.191327997
    4.198162228   -0.004907345   -0.195550973
    4.338100969   -0.134362870   -0.199361899
    4.478039710   -0.298603778   -0.202115251
    4.617978451   -0.476394128   -0.203604106
    4.757917192   -0.627363430   -0.203769576
    4.897855933   -0.705516318   -0.202469897
    5.037794674   -0.683525079   -0.199346175
    5.177733415   -0.569200956   -0.193734101
    5.317672156   -0.400563799   -0.184592994
    5.457610897   -0.223502673   -0.170475459
    5.597549638   -0.070207216   -0.149642250
    5.737488379    0.047099057   -0.120528818
    5.877427120    0.129794653   -0.082687999
    6.017365861    0.184505298   -0.037733494
    6.157304601    0.218092741    0.010529702
    6.297243342    0.235762675    0.056748334
    6.437182083    0.240812275    0.095127123
    6.577120824    0.235090749    0.121526982
    6.717059565    0.219801685    0.135010246
    6.856998306    0.196324563    0.137421457
    6.996937047    0.166899787    0.132555153
    7.136875788    0.136863163    0.124462536
    7.276814529    0.114958015    0.115505373
    7.416753270    0.102191654    0.106462975
    7.556692011    0.083238460    0.098000544
    7.696630752    0.048233808    0.091081810
    7.836569493    0.005712823    0.086459670
    7.976508234   -0.029216633    0.084126841
    8.116446975   -0.035628118    0.083820284
    8.256385716   -0.007779824    0.085440809
    8.396324457    0.032233527    0.088710150
    8.536263197    0.064371967    0.092943575
    8.676201938    0.091901348    0.097470187
    8.816140679    0.123193790    0.102492234
    8.956079420    0.156514380    0.108798575
    9.096018161    0.180143593    0.116716951
    9.235956902    0.191113086    0.125794329
    9.375895643    0.194448715    0.134512704
    9.515834384    0.192441954    0.141137982
    9.655773125    0.186926242    0.145228066
    9.795711866    0.179144069    0.147480829
    9.935650607    0.168613247    0.148411001
   10.075589348    0.155441606    0.147776260
   10.215528089    0.140325226    0.145165842
   10.355466830    0.125098778    0.140985913
   10.495405571    0.112584268    0.136031068
   10.635344312    0.104849895    0.130662403
   10.775283053    0.101764958    0.124870565
   10.915221793    0.102668942    0.118896859
   11.055160534    0.107714275    0.113764814
   11.195099275    0.112403193    0.110442937
   11.335038016    0.112137263    0.109125852
   11.474976757    0.109084803    0.109650546
   11.614915498    0.106880716    0.111946962
   11.754854239    0.103181413    0.115625801
   11.894792980    0.093980707    0.120098288
   12.034731721    0.085373239    0.125130296
   12.174670462    0.091899317    0.130252646
   12.314609203    0.112141332    0.134537967
   12.454547944    0.133051165    0.137752232
   12.594486685    0.149245012    0.140731767
   12.734425426    0.164137858    0.144031363
   12.874364167    0.175124529    0.147445440
   13.014302908    0.180882181    0.150685950
   13.154241649    0.187309092    0.153518024
   13.294180389    0.189748892    0.155608630
   13.434119130    0.180564730    0.156560323
   13.574057871    0.167045699    0.156340546
   13.713996612    0.162789362    0.155333849
   13.853935353    0.165177932    0.153883654
   13.993874094    0.164920027    0.151750382
   14.133812835    0.158270077    0.148743970
   14.273751576    0.142125959    0.145268822
   14.413690317    0.120913540    0.141933384
   14.553629058    0.108078100    0.138885857
   14.693567799    0.108405131    0.135996206
   14.833506540    0.115937307    0.132976077
   14.973445281    0.124591705    0.129582286
   15.113384022    0.127872235    0.126350335
   15.253322763    0.124015525    0.124260583
   15.393261504    0.121804669    0.124069316
   15.533200245    0.130606640    0.125957092
   15.673138986    0.137940932    0.129807121
   15.813077726    0.131440663    0.135341079
   15.953016467    0.115703498    0.141677377
   16.092955208    0.105094926    0.147564029
   16.232893949    0.110234767    0.151974681
   16.372832690    0.129394231    0.154794216
   16.512771431    0.155018545    0.156638654
   16.652710172    0.174218157    0.157684645
   16.792648913    0.186364033    0.157547841
   16.932587654    0.202155381    0.156762881
   17.072526395    0.216122193    0.156387995
   17.212465136    0.216010388    0.156660616
   17.352403877    0.199572803    0.157075999
   17.492342618    0.175804330    0.156661516
   17.632281359    0.155370964    0.154567305
   17.772220100    0.139586509    0.150779485
   17.912158841    0.128280979    0.146357249
   18.052097582    0.124596604    0.142323750
   18.192036322    0.125067609    0.138533632
   18.331975063    0.120338060    0.134394940
   18.471913804    0.112156429    0.129479349
   18.611852545    0.103188566    0.124306853
   18.751791286    0.093792643    0.120473459
   18.891730027    0.090625601    0.119211110
   19.031668768    0.099040142    0.120710521
   19.171607509    0.117794541    0.124261150
   19.311546250    0.137723384    0.128588999
   19.451484991    0.145764428    0.132693638
   19.591423732    0.132445342    0.136610868
   19.731362473    0.111640365    0.140662331
   19.871301214    0.110636634    0.144981622
   20.011239955    0.133911035    0.149842645
   20.151178696    0.165076491    0.154791778
   20.291117437    0.188641679    0.158558030
   20.431056178    0.198170034    0.160125869
   20.570994918    0.194846471    0.159369215
   20.710933659    0.186930965    0.157477880
   20.850872400    0.181031297    0.155685638
   20.990811141    0.176616529    0.153725930
   21.130749882    0.176430020    0.150160207
   21.270688623    0.174760868    0.143663509
   21.410627364    0.163066431    0.134181759
   21.550566105    0.144447798    0.123185581
   21.690504846    0.124860270    0.112626810
   21.830443587    0.113611723    0.104132602
   21.970382328    0.101977233    0.098144202
   22.110321069    0.078325330    0.094244002
   22.250259810    0.050019342    0.092184255
   22.390198551    0.023467177    0.091694233
   22.530137292    0.003886732    0.092846760
   22.670076033    0.001706665    0.096012078
   22.810014774    0.018670914    0.101166935
   22.949953514    0.050444941    0.107793362
   23.089892255    0.085128162    0.114715978
   23.229830996    0.114727904    0.121144413
   23.369769737    0.141600821    0.126769860
   23.509708478    0.168099654    0.130546390
   23.649647219    0.194353819    0.130677351
   23.789585960    0.216876832    0.124756475
   23.929524701    0.232080373    0.109833349
   24.069463442    0.237509534    0.083720783
   24.209402183    0.231296193    0.046417659
   24.349340924    0.211260621    0.001199768
   24.489279665    0.173957934   -0.046201805
   24.629218406    0.114220354   -0.089989012
   24.769157147    0.025693509   -0.126228444
   24.909095888   -0.096768152   -0.153662084
   25.049034629   -0.251986477   -0.173065600
   25.188973370   -0.425242717   -0.186108375
   25.328912111   -0.583708160   -0.194490450
   25.468850851   -0.683575990   -0.199564519
   25.608789592   -0.691098836   -0.202273961
   25.748728333   -0.602781702   -0.203206530
   25.888667074   -0.447970687   -0.202679750
   26.028605815   -0.272018056   -0.200852681
   26.168544556   -0.112982946   -0.197896917
   26.308483297    0.010353210   -0.194235272
   26.448422038    0.095014252   -0.190725701
   26.588360779    0.145037015   -0.188532320
   26.728299520    0.165200109   -0.188589779
   26.868238261    0.158104267   -0.191040101
   27.008177002    0.123175604   -0.195150391
   27.148115743    0.056753692   -0.199771510
   27.288054484   -0.046520171   -0.203959400
   27.427993225   -0.189738508   -0.207282587
   27.567931966   -0.365580006   -0.209706648
   27.707870707   -0.546420693   -0.211358961
   27.847809447   -0.684552792   -0.212391345
   27.987748188   -0.732754298   -0.212931292
   28.127686929   -0.672656638   -0.213071148
   28.267625670   -0.526529708   -0.212871888
   28.407564411   -0.343212195   -0.212374600
   28.547503152   -0.169477116   -0.211625946
   28.687441893   -0.030855836   -0.210731270
   28.827380634    0.066924929   -0.209914874
   28.967319375    0.127486499   -0.209477126
   29.107258116    0.156021005   -0.209602052
   29.247196857    0.155726712   -0.210217856
   29.387135598    0.126563032   -0.211048765
   29.527074339    0.065207586   -0.211795303
   29.667013080   -0.033793049   -0.212321397
   29.806951821   -0.174529027   -0.212666305
   29.946890562   -0.351701271   -0.212921877
   30.086829303   -0.538978980   -0.213162296
   30.226768043   -0.686676525   -0.213444001
