 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1    -1044.5902    -1038.0619    -1038.0619  0.66557  0.66557  0.00000
    2    -1044.7751    -1038.7231    -1038.7231  0.02770  0.58529  0.00000
    3    -1047.3238    -1045.5203    -1045.5203  0.25635  0.15663  0.00000
    4    -1047.5191    -1047.5942    -1047.5942  0.04769  0.01484  0.00000
    5    -1047.2832    -1047.5441    -1047.5441  0.03924  0.04567  0.00000
    6    -1047.2999    -1047.3129    -1047.3129  0.01980  0.07124  0.00000
    7    -1047.4172    -1047.3069    -1047.3069  0.01254  0.01915  0.00000
    8    -1047.3686    -1047.4159    -1047.4159  0.00901  0.00616  0.00000
    9    -1047.3648    -1047.3701    -1047.3701  0.00254  0.00589  0.00000
   10    -1047.3697    -1047.3653    -1047.3653  0.00192  0.00366  0.00000
   11    -1047.3751    -1047.3698    -1047.3698  0.00178  0.00315  0.00000
   12    -1047.3839    -1047.3752    -1047.3752  0.00148  0.01043  0.00000
   13    -1047.3784    -1047.3839    -1047.3839  0.00094  0.00173  0.00000
   14    -1047.3806    -1047.3785    -1047.3785  0.00072  0.00323  0.00000
   15    -1047.3769    -1047.3806    -1047.3806  0.00038  0.00319  0.00000
   16    -1047.3790    -1047.3770    -1047.3770  0.00043  0.00093  0.00000
   17    -1047.3787    -1047.3790    -1047.3790  0.00015  0.00013  0.00000
