 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.1960   -99540.3781   -99540.3781  0.01032  0.00000  0.00000
    2   -99540.3612   -99540.3746   -99540.3746  0.01010  0.00000  0.00000
    3   -99540.3484   -99540.3742   -99540.3742  0.00996  0.00000  0.00000
    4   -99540.4900   -99540.3695   -99540.3695  0.00830  0.00000  0.00000
    5   -99540.3515   -99540.3784   -99540.3784  0.00169  0.00000  0.00000
    6   -99540.3706   -99540.3769   -99540.3769  0.00134  0.00000  0.00000
    7   -99540.3663   -99540.3745   -99540.3745  0.00019  0.00000  0.00000
    8   -99540.3769   -99540.3731   -99540.3731  0.00016  0.00000  0.00000
    9   -99540.3751   -99540.3730   -99540.3730  0.00014  0.00000  0.00000
   10   -99540.3718   -99540.3730   -99540.3730  0.00008  0.00000  0.00000
