 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1    -9136.9300    -9043.6177    -9043.6177  1.66389  1.66389  0.00000
    2    -9137.0528    -9046.4367    -9046.4367  0.02855  1.61399  0.00000
    3    -9123.5633    -9118.5016    -9118.5016  0.93357  0.15775  0.00000
    4    -9144.1779    -9137.4918    -9137.4918  0.53159  0.05475  0.00000
    5    -9148.8276    -9145.4817    -9145.4817  0.18852  0.02478  0.00000
    6    -9144.8650    -9148.9128    -9148.9128  0.23673  0.11073  0.00000
    7    -9145.4668    -9145.6305    -9145.6305  0.13415  0.00175  0.00000
    8    -9148.0161    -9145.4574    -9145.4574  0.13963  0.02778  0.00000
    9    -9146.7514    -9147.9783    -9147.9783  0.05075  0.01300  0.00000
   10    -9146.7943    -9146.7918    -9146.7918  0.10063  0.00022  0.00000
   11    -9147.1179    -9146.7940    -9146.7940  0.10143  0.00908  0.00000
   12    -9146.6216    -9147.1480    -9147.1480  0.05205  0.01120  0.00000
   13    -9146.5592    -9146.6727    -9146.6727  0.03293  0.00215  0.00000
   14    -9146.8444    -9146.5682    -9146.5682  0.02633  0.01015  0.00000
   15    -9146.6379    -9146.8428    -9146.8428  0.02733  0.01413  0.00000
   16    -9146.7146    -9146.6519    -9146.6519  0.02090  0.00328  0.00000
   17    -9146.6173    -9146.7130    -9146.7130  0.01460  0.00508  0.00000
   18    -9146.6098    -9146.6224    -9146.6224  0.01077  0.00601  0.00000
   19    -9146.7398    -9146.6109    -9146.6109  0.00734  0.00319  0.00000
   20    -9146.8558    -9146.7342    -9146.7342  0.00455  0.00148  0.00000
   21    -9146.8489    -9146.8498    -9146.8498  0.00345  0.00052  0.00000
   22    -9146.7722    -9146.8492    -9146.8492  0.00287  0.00176  0.00000
   23    -9146.7613    -9146.7765    -9146.7765  0.00197  0.00021  0.00000
   24    -9146.7599    -9146.7619    -9146.7619  0.00197  0.00030  0.00000
   25    -9146.7545    -9146.7600    -9146.7600  0.00149  0.00058  0.00000
   26    -9146.7533    -9146.7549    -9146.7549  0.00081  0.00089  0.00000
   27    -9146.7687    -9146.7534    -9146.7534  0.00056  0.00039  0.00000
   28    -9146.7754    -9146.7680    -9146.7680  0.00049  0.00013  0.00000
   29    -9146.7750    -9146.7750    -9146.7750  0.00049  0.00019  0.00000
   30    -9146.7750    -9146.7751    -9146.7751  0.00058  0.00001  0.00000
   31    -9146.7754    -9146.7750    -9146.7750  0.00058  0.00014  0.00000
   32    -9146.7745    -9146.7754    -9146.7754  0.00050  0.00010  0.00000
   33    -9146.7715    -9146.7745    -9146.7745  0.00049  0.00026  0.00000
   34    -9146.7713    -9146.7716    -9146.7716  0.00047  0.00003  0.00000
   35    -9146.7695    -9146.7713    -9146.7713  0.00040  0.00030  0.00000
   36    -9146.7698    -9146.7695    -9146.7695  0.00025  0.00031  0.00000
   37    -9146.7701    -9146.7698    -9146.7698  0.00020  0.00020  0.00000
   38    -9146.7699    -9146.7701    -9146.7701  0.00015  0.00007  0.00000
    1    -9146.5508    -9146.7699    -9146.7699  0.01008  0.06296  0.00000
    2    -9146.1606    -9141.0230    -9141.0230  0.56362  0.11777  0.00000
    3    -9147.1017    -9150.2642    -9150.2642  0.30197  0.04328  0.00000
    4    -9147.2767    -9148.0577    -9148.0577  0.04013  0.00776  0.00000
    5    -9146.7679    -9147.3252    -9147.3252  0.02509  0.00491  0.00000
    6    -9146.7609    -9146.8013    -9146.8013  0.00814  0.00138  0.00000
    7    -9146.8686    -9146.7582    -9146.7582  0.00891  0.00189  0.00000
    8    -9146.8572    -9146.8676    -9146.8676  0.00626  0.00018  0.00000
