 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   15  -195902.5567  -195902.5534  -195902.5534  0.00029  0.00012  0.00000
   16  -195902.5560  -195902.5569  -195902.5569  0.00017  0.00010  0.00000
   17  -195902.5594  -195902.5556  -195902.5556  0.00018  0.00005  0.00000
   18  -195902.5589  -195902.5602  -195902.5602  0.00013  0.00004  0.00000
   19  -195902.5594  -195902.5587  -195902.5587  0.00008  0.00002  0.00000
    1  -195903.0072  -195902.5594  -195902.5594  0.02359  0.11698  0.00000
    2  -195890.4654  -195887.7376  -195887.7376  0.72749  0.48408  0.00000
    3  -195761.6096  -195753.0808  -195753.0808  2.24180  0.35325  0.00000
    4  -195902.9002  -195904.2020  -195904.2020  0.09828  0.02042  0.00000
    5  -195902.4231  -195902.7620  -195902.7620  0.03644  0.00436  0.00000
    6  -195902.2991  -195902.3580  -195902.3580  0.01561  0.00206  0.00000
    7  -195902.2977  -195902.2785  -195902.2785  0.01173  0.00083  0.00000
    8  -195902.2645  -195902.3115  -195902.3115  0.00883  0.00140  0.00000
    9  -195902.2274  -195902.2500  -195902.2500  0.00366  0.00096  0.00000
   10  -195902.2493  -195902.2286  -195902.2286  0.00358  0.00092  0.00000
   11  -195902.2564  -195902.2512  -195902.2512  0.00244  0.00040  0.00000
   12  -195902.2905  -195902.2569  -195902.2569  0.00181  0.00042  0.00000
   13  -195902.2807  -195902.2977  -195902.2977  0.00175  0.00030  0.00000
   14  -195902.2755  -195902.2766  -195902.2766  0.00056  0.00025  0.00000
   15  -195902.2786  -195902.2756  -195902.2756  0.00055  0.00013  0.00000
   16  -195902.2793  -195902.2786  -195902.2786  0.00030  0.00010  0.00000
   17  -195902.2824  -195902.2793  -195902.2793  0.00028  0.00003  0.00000
   18  -195902.2823  -195902.2831  -195902.2831  0.00014  0.00009  0.00000
   19  -195902.2833  -195902.2818  -195902.2818  0.00011  0.00004  0.00000
   20  -195902.2836  -195902.2835  -195902.2835  0.00002  0.00001  0.00000
