 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99539.9873   -99540.0002   -99540.0002   0.01017   0.00000  0.00000
    2   -99540.0265   -99540.0000   -99540.0000   0.00997   0.00000  0.00000
    3   -99540.0157   -99540.0005   -99540.0005   0.00978   0.00000  0.00000
    4   -99539.9594   -99540.0050   -99540.0050   0.00762   0.00000  0.00000
    5   -99539.8903   -99540.0060   -99540.0060   0.00586   0.00000  0.00000
    6   -99540.0236   -99539.9987   -99539.9987   0.00325   0.00000  0.00000
    7   -99540.0120   -99539.9999   -99539.9999   0.00295   0.00000  0.00000
    8   -99539.9864   -99540.0052   -99540.0052   0.00065   0.00000  0.00000
    9   -99539.9930   -99540.0051   -99540.0051   0.00048   0.00000  0.00000
   10   -99539.9937   -99540.0039   -99540.0039   0.00021   0.00000  0.00000
   11   -99540.0076   -99540.0031   -99540.0031   0.00016   0.00000  0.00000
   12   -99540.0098   -99540.0029   -99540.0029   0.00016   0.00000  0.00000
   13   -99540.0067   -99540.0032   -99540.0032   0.00007   0.00000  0.00000
