 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.9346   -99540.8724   -99540.8724   0.00111   0.00000  0.00000
    2   -99540.8770   -99540.8737   -99540.8737   0.00099   0.00000  0.00000
    3   -99540.8771   -99540.8738   -99540.8738   0.00100   0.00000  0.00000
    4   -99540.8688   -99540.8739   -99540.8739   0.00092   0.00000  0.00000
    5   -99540.8807   -99540.8736   -99540.8736   0.00074   0.00000  0.00000
    6   -99540.8916   -99540.8750   -99540.8750   0.00050   0.00000  0.00000
    7   -99540.8554   -99540.8752   -99540.8752   0.00075   0.00000  0.00000
    8   -99540.8839   -99540.8768   -99540.8768   0.00025   0.00000  0.00000
    9   -99540.8824   -99540.8770   -99540.8770   0.00023   0.00000  0.00000
   10   -99540.8779   -99540.8785   -99540.8785   0.00009   0.00000  0.00000
