 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -195855.5156  -196104.3686  -196104.3686  1.94510  1.94510  0.00000
    2  -195945.5945  -196054.5804  -196054.5804  1.34836  1.74752  0.00000
    3  -195632.8397  -195801.3425  -195801.3425  2.47579  1.29041  0.00000
    4  -187604.9066  -187250.4499  -187250.4499 24.68818  1.17931  0.00000
    5  -195849.6731  -195863.5891  -195863.5891  2.13956  0.38560  0.00000
    6  -195827.3073  -195823.7456  -195823.7456  1.60116  0.13047  0.00000
    7  -195884.2235  -195887.8786  -195887.8786  1.19657  0.11130  0.00000
    8  -195898.2365  -195898.8556  -195898.8556  0.65577  0.07846  0.00000
    9  -195904.0437  -195904.7020  -195904.7020  0.07967  0.00686  0.00000
   10  -195904.3763  -195904.0763  -195904.0763  0.05069  0.00663  0.00000
   11  -195904.4557  -195904.4626  -195904.4626  0.01605  0.00751  0.00000
   12  -195904.5463  -195904.4789  -195904.4789  0.02043  0.00277  0.00000
   13  -195904.7381  -195904.5712  -195904.5712  0.01197  0.01100  0.00000
   14  -195904.7653  -195904.7779  -195904.7779  0.00820  0.00242  0.00000
   15  -195904.7678  -195904.7689  -195904.7689  0.00432  0.00206  0.00000
   16  -195904.7275  -195904.7722  -195904.7722  0.00343  0.00121  0.00000
   17  -195904.6946  -195904.7249  -195904.7249  0.00228  0.00123  0.00000
   18  -195904.6953  -195904.6975  -195904.6975  0.00233  0.00050  0.00000
   19  -195904.6346  -195904.6941  -195904.6941  0.00178  0.00121  0.00000
   20  -195904.5991  -195904.6333  -195904.6333  0.00128  0.00063  0.00000
   21  -195904.5757  -195904.5983  -195904.5983  0.00078  0.00034  0.00000
   22  -195904.5846  -195904.5743  -195904.5743  0.00061  0.00026  0.00000
   23  -195904.5913  -195904.5853  -195904.5853  0.00052  0.00034  0.00000
   24  -195904.5917  -195904.5908  -195904.5908  0.00025  0.00013  0.00000
   25  -195904.5975  -195904.5920  -195904.5920  0.00026  0.00017  0.00000
   26  -195904.6030  -195904.5974  -195904.5974  0.00016  0.00005  0.00000
   27  -195904.6045  -195904.6030  -195904.6030  0.00012  0.00001  0.00000
   28  -195904.6057  -195904.6046  -195904.6046  0.00010  0.00004  0.00000
    1  -195908.6090  -195904.6057  -195904.6057  0.02393  0.12246  0.00000
    2  -195885.5692  -195893.7803  -195893.7803  0.65876  0.40920  0.00000
    3  -195813.7863  -195799.7095  -195799.7095  1.79679  0.28270  0.00000
    4  -195905.3652  -195906.3576  -195906.3576  0.08503  0.01789  0.00000
    5  -195904.9492  -195905.2607  -195905.2607  0.02877  0.00417  0.00000
    6  -195904.9208  -195904.9118  -195904.9118  0.01512  0.00177  0.00000
    7  -195904.8868  -195904.9295  -195904.9295  0.01230  0.00155  0.00000
    8  -195904.8321  -195904.8862  -195904.8862  0.00720  0.00141  0.00000
    9  -195904.8637  -195904.8300  -195904.8300  0.00658  0.00042  0.00000
   10  -195904.8428  -195904.8674  -195904.8674  0.00474  0.00065  0.00000
   11  -195904.8589  -195904.8383  -195904.8383  0.00334  0.00097  0.00000
   12  -195904.8697  -195904.8643  -195904.8643  0.00174  0.00045  0.00000
   13  -195904.8766  -195904.8691  -195904.8691  0.00087  0.00028  0.00000
   14  -195904.8831  -195904.8768  -195904.8768  0.00044  0.00019  0.00000
   15  -195904.8807  -195904.8834  -195904.8834  0.00025  0.00003  0.00000
   16  -195904.8835  -195904.8804  -195904.8804  0.00026  0.00006  0.00000
   17  -195904.8856  -195904.8838  -195904.8838  0.00014  0.00011  0.00000
   18  -195904.8856  -195904.8855  -195904.8855  0.00011  0.00001  0.00000
