     1  -32.66240692
     2  -31.88518715
     3  -29.68191719
     4  -26.37972069
     5  -22.39029121
     6  -18.13601685
     7  -14.02363014
     8  -10.40266514
     9   -7.49477053
    10   -5.35003853
    11   -3.87672424
    12   -2.92084050
    13   -2.33386254
    14   -1.99843383
    15   -1.82721114
    16   -1.75572097
    17   -1.73698282
    18   -1.73855054
    19   -1.74120283
    20   -1.73855042
    21   -1.73698282
    22   -1.75572121
    23   -1.82721114
    24   -1.99843442
    25   -2.33386278
    26   -2.92084146
    27   -3.87672472
    28   -5.35004044
    29   -7.49477053
    30  -10.40266705
    31  -14.02363396
    32  -18.13602257
    33  -22.39029312
    34  -26.37972450
    35  -29.68192101
    36  -31.88519096
    37  -32.66241074
    38  -31.88519096
    39  -29.68191719
    40  -26.37972450
    41  -22.39028931
    42  -18.13601875
    43  -14.02362823
    44  -10.40266609
    45   -7.49477053
    46   -5.35003853
    47   -3.87672424
    48   -2.92084050
    49   -2.33386278
    50   -1.99843407
    51   -1.82721138
    52   -1.75572121
    53   -1.73698294
    54   -1.73855102
    55   -1.74120331
    56   -1.73855102
    57   -1.73698342
    58   -1.75572205
    59   -1.82721174
    60   -1.99843502
    61   -2.33386350
    62   -2.92084217
    63   -3.87672544
    64   -5.35004139
    65   -7.49477148
    66  -10.40266895
    67  -14.02363396
    68  -18.13602257
    69  -22.39029312
    70  -26.37972641
    71  -29.68192101
    72  -31.88519096
