 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    3  -195840.1073  -195837.7018  -195837.7018  1.49976  0.23340  0.00000
    4  -195908.7964  -195909.0550  -195909.0550  0.02782  0.00415  0.00000
    5  -195908.7475  -195908.7392  -195908.7392  0.02025  0.00600  0.00000
    6  -195908.7232  -195908.7539  -195908.7539  0.01365  0.00407  0.00000
    7  -195908.7162  -195908.7102  -195908.7102  0.00994  0.00056  0.00000
    8  -195908.7152  -195908.7224  -195908.7224  0.00781  0.00149  0.00000
    9  -195908.7166  -195908.7110  -195908.7110  0.00228  0.00134  0.00000
   10  -195908.7269  -195908.7178  -195908.7178  0.00122  0.00021  0.00000
   11  -195908.7268  -195908.7288  -195908.7288  0.00078  0.00024  0.00000
   12  -195908.7274  -195908.7267  -195908.7267  0.00055  0.00010  0.00000
   13  -195908.7321  -195908.7271  -195908.7271  0.00040  0.00010  0.00000
   14  -195908.7321  -195908.7335  -195908.7335  0.00029  0.00009  0.00000
   15  -195908.7338  -195908.7315  -195908.7315  0.00017  0.00005  0.00000
   16  -195908.7333  -195908.7342  -195908.7342  0.00011  0.00003  0.00000
   17  -195908.7345  -195908.7329  -195908.7329  0.00008  0.00003  0.00000
