 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   82  -195913.3740  -195913.3726  -195913.3726  0.00057  0.16077  0.00000
   83  -195913.4469  -195913.4468  -195913.4468  0.00092  0.11799  0.00000
   84  -195913.3912  -195913.3911  -195913.3911  0.00020  0.07552  0.00000
   85  -195913.4564  -195913.4565  -195913.4565  0.00083  0.04439  0.00000
   86  -195913.4559  -195913.4568  -195913.4568  0.00097  0.02254  0.00000
   87  -195913.4536  -195913.4530  -195913.4530  0.00106  0.07123  0.00000
   88  -195913.4285  -195913.4289  -195913.4289  0.00054  0.33686  0.00000
   89  -195913.4612  -195913.4610  -195913.4610  0.00040  0.23387  0.00000
   90  -195913.4251  -195913.4269  -195913.4269  0.00081  0.24883  0.00000
   91  -195913.4182  -195913.4174  -195913.4174  0.00071  0.18271  0.00000
   92  -195913.4315  -195913.4299  -195913.4299  0.00017  0.31224  0.00000
   93  -195913.4607  -195913.4620  -195913.4620  0.00112  0.17211  0.00000
   94  -195913.4620  -195913.4620  -195913.4620  0.00052  0.00419  0.00000
   95  -195913.4492  -195913.4492  -195913.4492  0.00051  0.02737  0.00000
   96  -195913.4608  -195913.4588  -195913.4588  0.00053  0.26537  0.00000
   97  -195913.4200  -195913.4223  -195913.4223  0.00044  0.08842  0.00000
   98  -195913.4352  -195913.4336  -195913.4336  0.00015  0.13738  0.00000
   99  -195913.4822  -195913.4830  -195913.4830  0.00096  0.07374  0.00000
  100  -195913.4744  -195913.4746  -195913.4746  0.00071  0.09411  0.00000
  101  -195913.4807  -195913.4796  -195913.4796  0.00074  0.04844  0.00000
  102  -195913.4667  -195913.4736  -195913.4736  0.00075  0.69233  0.00000
  103  -195913.5064  -195913.5019  -195913.5019  0.00066  0.45425  0.00000
  104  -195913.4744  -195913.4751  -195913.4751  0.00060  0.15662  0.00000
  105  -195913.4551  -195913.4549  -195913.4549  0.00065  0.18703  0.00000
  106  -195913.4845  -195913.4824  -195913.4824  0.00093  0.22213  0.00000
  107  -195913.4754  -195913.4765  -195913.4765  0.00096  0.04263  0.00000
  108  -195913.4318  -195913.4317  -195913.4317  0.00098  0.48183  0.00000
  109  -195913.4711  -195913.4712  -195913.4712  0.00032  0.12694  0.00000
  110  -195913.5217  -195913.5222  -195913.5222  0.00065  0.15103  0.00000
  111  -195913.4738  -195913.4736  -195913.4736  0.00043  0.09697  0.00000
  112  -195913.4551  -195913.4548  -195913.4548  0.00052  0.07558  0.00000
  113  -195913.4330  -195913.4326  -195913.4326  0.00085  0.05156  0.00000
  114  -195913.4412  -195913.4384  -195913.4384  0.00125  0.17827  0.00000
  115  -195913.3829  -195913.3804  -195913.3804  0.00125  0.45322  0.00000
  116  -195913.5355  -195913.5410  -195913.5410  0.00125  0.60727  0.00000
  117  -195913.4246  -195913.4240  -195913.4240  0.00079  0.20726  0.00000
  118  -195913.4305  -195913.4303  -195913.4303  0.00053  0.08647  0.00000
  119  -195913.4960  -195913.4963  -195913.4963  0.00088  0.11182  0.00000
  120  -195913.4776  -195913.4771  -195913.4771  0.00052  0.07476  0.00000
  121  -195913.4587  -195913.4602  -195913.4602  0.00037  0.16564  0.00000
  122  -195913.4501  -195913.4497  -195913.4497  0.00026  0.15377  0.00000
  123  -195913.4416  -195913.4416  -195913.4416  0.00055  0.03353  0.00000
  124  -195913.4879  -195913.4880  -195913.4880  0.00052  0.09137  0.00000
  125  -195913.4400  -195913.4390  -195913.4390  0.00048  0.06587  0.00000
  126  -195913.4382  -195913.4391  -195913.4391  0.00054  0.07695  0.00000
  127  -195913.4377  -195913.4367  -195913.4367  0.00015  0.07330  0.00000
  128  -195913.4968  -195913.4977  -195913.4977  0.00064  0.13453  0.00000
  129  -195913.4776  -195913.4775  -195913.4775  0.00041  0.08901  0.00000
  130  -195913.4518  -195913.4515  -195913.4515  0.00052  0.13029  0.00000
  131  -195913.4785  -195913.4792  -195913.4792  0.00078  0.06693  0.00000
  132  -195913.4303  -195913.4296  -195913.4296  0.00082  0.16206  0.00000
  133  -195913.5205  -195913.5214  -195913.5214  0.00083  0.11695  0.00000
  134  -195913.4681  -195913.4677  -195913.4677  0.00030  0.20104  0.00000
  135  -195913.4006  -195913.4002  -195913.4002  0.00073  0.09887  0.00000
  136  -195913.4229  -195913.4230  -195913.4230  0.00038  0.05440  0.00000
  137  -195913.4332  -195913.4326  -195913.4326  0.00040  0.13318  0.00000
  138  -195913.4331  -195913.4332  -195913.4332  0.00045  0.17131  0.00000
  139  -195913.4112  -195913.4100  -195913.4100  0.00069  0.12196  0.00000
  140  -195913.4271  -195913.4280  -195913.4280  0.00056  0.06841  0.00000
  141  -195913.4771  -195913.4770  -195913.4770  0.00054  0.12226  0.00000
  142  -195913.4133  -195913.4136  -195913.4136  0.00045  0.07346  0.00000
  143  -195913.4354  -195913.4373  -195913.4373  0.00028  0.13662  0.00000
  144  -195913.4433  -195913.4431  -195913.4431  0.00041  0.11101  0.00000
  145  -195913.4405  -195913.4398  -195913.4398  0.00068  0.08293  0.00000
  146  -195913.4056  -195913.4057  -195913.4057  0.00063  0.03255  0.00000
  147  -195913.4245  -195913.4220  -195913.4220  0.00050  0.13975  0.00000
  148  -195913.4147  -195913.4168  -195913.4168  0.00040  0.33005  0.00000
  149  -195913.4553  -195913.4550  -195913.4550  0.00070  0.20249  0.00000
  150  -195913.4486  -195913.4494  -195913.4494  0.00069  0.14953  0.00000
  151  -195913.4119  -195913.4113  -195913.4113  0.00058  0.12824  0.00000
  152  -195913.4348  -195913.4347  -195913.4347  0.00037  0.14360  0.00000
  153  -195913.4287  -195913.4284  -195913.4284  0.00026  0.05817  0.00000
  154  -195913.4459  -195913.4463  -195913.4463  0.00031  0.09444  0.00000
  155  -195913.4191  -195913.4190  -195913.4190  0.00047  0.05036  0.00000
  156  -195913.4795  -195913.4794  -195913.4794  0.00077  0.00880  0.00000
  157  -195913.4782  -195913.4787  -195913.4787  0.00078  0.06877  0.00000
  158  -195913.4207  -195913.4198  -195913.4198  0.00043  0.11492  0.00000
  159  -195913.4166  -195913.4170  -195913.4170  0.00062  0.07301  0.00000
  160  -195913.4446  -195913.4437  -195913.4437  0.00033  0.08715  0.00000
  161  -195913.4918  -195913.4931  -195913.4931  0.00128  0.07933  0.00000
  162  -195913.5031  -195913.5028  -195913.5028  0.00077  0.14649  0.00000
  163  -195913.4236  -195913.4233  -195913.4233  0.00058  0.08230  0.00000
  164  -195913.4425  -195913.4416  -195913.4416  0.00081  0.25152  0.00000
  165  -195913.3851  -195913.3873  -195913.3873  0.00091  0.11638  0.00000
  166  -195913.4339  -195913.4306  -195913.4306  0.00024  0.22674  0.00000
  167  -195913.3926  -195913.3943  -195913.3943  0.00059  0.15783  0.00000
  168  -195913.4363  -195913.4359  -195913.4359  0.00021  0.11482  0.00000
  169  -195913.4517  -195913.4516  -195913.4516  0.00047  0.06410  0.00000
  170  -195913.4283  -195913.4288  -195913.4288  0.00048  0.10082  0.00000
