 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99536.1298   -99538.0126   -99538.0126   0.02843   0.00000  0.00000
    2   -99538.5691   -99537.9629   -99537.9629   0.02069   0.00000  0.00000
    3   -99539.9721   -99537.9723   -99537.9723   0.05970   0.00000  0.00000
    4   -99539.1349   -99537.9789   -99537.9789   0.03656   0.00000  0.00000
    5   -99538.1196   -99537.9845   -99537.9845   0.00416   0.00000  0.00000
    6   -99538.0931   -99537.9870   -99537.9870   0.00407   0.00000  0.00000
    7   -99538.0739   -99537.9915   -99537.9915   0.00388   0.00000  0.00000
    8   -99537.9596   -99537.9924   -99537.9924   0.00373   0.00000  0.00000
    9   -99537.9775   -99537.9900   -99537.9900   0.00342   0.00000  0.00000
   10   -99538.0580   -99537.9837   -99537.9837   0.00263   0.00000  0.00000
   11   -99537.8488   -99537.9815   -99537.9815   0.00291   0.00000  0.00000
   12   -99537.8628   -99537.9784   -99537.9784   0.00332   0.00000  0.00000
   13   -99537.9043   -99537.9766   -99537.9766   0.00289   0.00000  0.00000
   14   -99538.1211   -99537.9732   -99537.9732   0.00332   0.00000  0.00000
   15   -99537.9661   -99537.9733   -99537.9733   0.00034   0.00000  0.00000
   16   -99537.9740   -99537.9726   -99537.9726   0.00044   0.00000  0.00000
   17   -99537.9625   -99537.9722   -99537.9722   0.00021   0.00000  0.00000
   18   -99537.9716   -99537.9717   -99537.9717   0.00017   0.00000  0.00000
   19   -99537.9632   -99537.9716   -99537.9716   0.00017   0.00000  0.00000
   20   -99537.9667   -99537.9710   -99537.9710   0.00014   0.00000  0.00000
   21   -99537.9699   -99537.9709   -99537.9709   0.00007   0.00000  0.00000
