 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99542.1369   -99539.3880   -99539.3880  0.10843  0.00000  0.00000
    2   -99535.7360   -99539.4568   -99539.4568  0.05828  0.00000  0.00000
    3   -99538.4214   -99539.3907   -99539.3907  0.00662  0.00000  0.00000
    4   -99539.1314   -99539.3788   -99539.3788  0.00654  0.00000  0.00000
    5   -99539.3693   -99539.3776   -99539.3776  0.00499  0.00000  0.00000
    6   -99539.3418   -99539.3866   -99539.3866  0.00382  0.00000  0.00000
    7   -99539.2860   -99539.3927   -99539.3927  0.00326  0.00000  0.00000
    8   -99539.3458   -99539.3948   -99539.3948  0.00171  0.00000  0.00000
    9   -99539.3804   -99539.3939   -99539.3939  0.00072  0.00000  0.00000
   10   -99539.3514   -99539.3911   -99539.3911  0.00088  0.00000  0.00000
   11   -99539.3312   -99539.3920   -99539.3920  0.00170  0.00000  0.00000
   12   -99539.3535   -99539.3870   -99539.3870  0.00082  0.00000  0.00000
   13   -99539.3600   -99539.3861   -99539.3861  0.00059  0.00000  0.00000
   14   -99539.3495   -99539.3847   -99539.3847  0.00081  0.00000  0.00000
   15   -99539.3797   -99539.3813   -99539.3813  0.00029  0.00000  0.00000
   16   -99539.3691   -99539.3831   -99539.3831  0.00050  0.00000  0.00000
   17   -99539.3812   -99539.3816   -99539.3816  0.00012  0.00000  0.00000
   18   -99539.3877   -99539.3803   -99539.3803  0.00026  0.00000  0.00000
   19   -99539.3794   -99539.3811   -99539.3811  0.00007  0.00000  0.00000
