 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.9825   -99540.9529   -99540.9529   0.01894   0.00000  0.00000
    2   -99540.9618   -99540.9536   -99540.9536   0.01856   0.00000  0.00000
    3   -99540.9398   -99540.9539   -99540.9539   0.01780   0.00000  0.00000
    4   -99540.9235   -99540.9538   -99540.9538   0.01129   0.00000  0.00000
    5   -99541.0310   -99540.9523   -99540.9523   0.00436   0.00000  0.00000
    6   -99540.9349   -99540.9616   -99540.9616   0.00135   0.00000  0.00000
    7   -99540.9594   -99540.9559   -99540.9559   0.00992   0.00000  0.00000
    8   -99540.9613   -99540.9592   -99540.9592   0.00024   0.00000  0.00000
    9   -99540.9614   -99540.9592   -99540.9592   0.00021   0.00000  0.00000
   10   -99540.9605   -99540.9593   -99540.9593   0.00007   0.00000  0.00000
