 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1    -9031.7733    -8946.7002    -8946.7002  0.47038  0.47038  0.00000
    2    -9032.1937    -8949.2525    -8949.2525  0.01911  0.45661  0.00000
    3    -9042.9189    -9027.9977    -9027.9977  0.62982  0.07905  0.00000
    4    -9053.5289    -9044.2810    -9044.2810  0.38820  0.05567  0.00000
    5    -9047.1684    -9053.3602    -9053.3602  0.16921  0.07021  0.00000
    6    -9047.1470    -9048.5756    -9048.5756  0.06578  0.02367  0.00000
    7    -9041.0268    -9047.3187    -9047.3187  0.03699  0.07548  0.00000
    8    -9046.7144    -9039.8846    -9039.8846  0.32460  0.09968  0.00000
    9    -9047.1592    -9047.4534    -9047.4534  0.01100  0.00268  0.00000
   10    -9047.4092    -9047.1768    -9047.1768  0.00299  0.00192  0.00000
   11    -9047.2860    -9047.3954    -9047.3954  0.00635  0.00177  0.00000
   12    -9047.1559    -9047.2916    -9047.2916  0.00273  0.00267  0.00000
   13    -9047.1498    -9047.1618    -9047.1618  0.00115  0.00019  0.00000
   14    -9047.1349    -9047.1505    -9047.1505  0.00126  0.00090  0.00000
   15    -9047.1550    -9047.1355    -9047.1355  0.00083  0.00142  0.00000
   16    -9047.1458    -9047.1540    -9047.1540  0.00032  0.00026  0.00000
   17    -9047.1481    -9047.1460    -9047.1460  0.00044  0.00007  0.00000
   18    -9047.1503    -9047.1480    -9047.1480  0.00034  0.00016  0.00000
   19    -9047.1510    -9047.1502    -9047.1502  0.00022  0.00029  0.00000
   20    -9047.1487    -9047.1509    -9047.1509  0.00009  0.00031  0.00000
   21    -9047.1490    -9047.1488    -9047.1488  0.00005  0.00002  0.00000
    1    -9046.8642    -9047.1490    -9047.1490  0.00803  0.05032  0.00000
    2    -9047.3071    -9043.9312    -9043.9312  0.42040  0.08945  0.00000
    3    -9046.8877    -9049.0825    -9049.0825  0.25397  0.03542  0.00000
    4    -9047.1302    -9047.7853    -9047.7853  0.01748  0.00422  0.00000
    5    -9046.9926    -9047.1708    -9047.1708  0.00707  0.00451  0.00000
    6    -9047.0932    -9047.0024    -9047.0024  0.00538  0.00601  0.00000
    7    -9047.1116    -9047.0874    -9047.0874  0.00509  0.00188  0.00000
    8    -9047.1047    -9047.1103    -9047.1103  0.00206  0.00013  0.00000
    9    -9047.1140    -9047.1051    -9047.1051  0.00178  0.00021  0.00000
   10    -9047.1294    -9047.1135    -9047.1135  0.00149  0.00095  0.00000
   11    -9047.1344    -9047.1286    -9047.1286  0.00094  0.00036  0.00000
   12    -9047.1358    -9047.1341    -9047.1341  0.00068  0.00017  0.00000
   13    -9047.1355    -9047.1357    -9047.1357  0.00059  0.00017  0.00000
   14    -9047.1327    -9047.1355    -9047.1355  0.00051  0.00049  0.00000
   15    -9047.1318    -9047.1329    -9047.1329  0.00012  0.00008  0.00000
    1    -9046.6701    -9047.1319    -9047.1319  0.00811  0.05035  0.00000
    2    -9047.3454    -9043.8142    -9043.8142  0.41932  0.08919  0.00000
    3    -9046.8225    -9049.0387    -9049.0387  0.25053  0.03511  0.00000
    4    -9047.0857    -9047.7281    -9047.7281  0.01698  0.00412  0.00000
    5    -9046.9483    -9047.1260    -9047.1260  0.00712  0.00440  0.00000
    6    -9047.0515    -9046.9582    -9046.9582  0.00549  0.00605  0.00000
    7    -9047.0818    -9047.0451    -9047.0451  0.00460  0.00208  0.00000
    8    -9047.0683    -9047.0799    -9047.0799  0.00144  0.00021  0.00000
    9    -9047.0770    -9047.0690    -9047.0690  0.00131  0.00021  0.00000
   10    -9047.0887    -9047.0766    -9047.0766  0.00108  0.00092  0.00000
   11    -9047.0905    -9047.0881    -9047.0881  0.00077  0.00024  0.00000
   12    -9047.0889    -9047.0903    -9047.0903  0.00058  0.00040  0.00000
   13    -9047.0881    -9047.0889    -9047.0889  0.00031  0.00009  0.00000
   14    -9047.0868    -9047.0882    -9047.0882  0.00026  0.00026  0.00000
   15    -9047.0858    -9047.0868    -9047.0868  0.00011  0.00007  0.00000
    1    -9046.4608    -9047.0859    -9047.0859  0.00809  0.05027  0.00000
    2    -9047.3502    -9043.6828    -9043.6828  0.41788  0.08884  0.00000
    3    -9046.7197    -9048.9583    -9048.9583  0.24744  0.03481  0.00000
    4    -9047.0089    -9047.6357    -9047.6357  0.01657  0.00402  0.00000
    5    -9046.8612    -9047.0487    -9047.0487  0.00711  0.00465  0.00000
