 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99539.7080   -99539.4478   -99539.4478   0.04085   0.00000  0.00000
    2   -99538.4154   -99539.4593   -99539.4593   0.03604   0.00000  0.00000
    3   -99539.1770   -99539.4433   -99539.4433   0.03011   0.00000  0.00000
    4   -99539.2668   -99539.4337   -99539.4337   0.02223   0.00000  0.00000
    5   -99539.5276   -99539.4212   -99539.4212   0.01810   0.00000  0.00000
    6   -99540.0653   -99539.4108   -99539.4108   0.01510   0.00000  0.00000
    7   -99539.2607   -99539.4295   -99539.4295   0.01465   0.00000  0.00000
    8   -99538.9909   -99539.4322   -99539.4322   0.01399   0.00000  0.00000
    9   -99539.4031   -99539.3523   -99539.3523   0.00614   0.00000  0.00000
   10   -99539.3930   -99539.3421   -99539.3421   0.00435   0.00000  0.00000
   11   -99539.4418   -99539.3374   -99539.3374   0.00459   0.00000  0.00000
   12   -99539.3521   -99539.3430   -99539.3430   0.00362   0.00000  0.00000
   13   -99539.3630   -99539.3403   -99539.3403   0.00318   0.00000  0.00000
   14   -99539.4099   -99539.3416   -99539.3416   0.00180   0.00000  0.00000
   15   -99539.3996   -99539.3446   -99539.3446   0.00206   0.00000  0.00000
   16   -99539.3630   -99539.3457   -99539.3457   0.00141   0.00000  0.00000
   17   -99539.3611   -99539.3461   -99539.3461   0.00163   0.00000  0.00000
   18   -99539.3274   -99539.3475   -99539.3475   0.00194   0.00000  0.00000
   19   -99539.3216   -99539.3489   -99539.3489   0.00142   0.00000  0.00000
   20   -99539.3601   -99539.3461   -99539.3461   0.00081   0.00000  0.00000
   21   -99539.3549   -99539.3462   -99539.3462   0.00049   0.00000  0.00000
   22   -99539.3543   -99539.3453   -99539.3453   0.00042   0.00000  0.00000
   23   -99539.3479   -99539.3434   -99539.3434   0.00035   0.00000  0.00000
   24   -99539.3457   -99539.3428   -99539.3428   0.00029   0.00000  0.00000
   25   -99539.3461   -99539.3428   -99539.3428   0.00027   0.00000  0.00000
   26   -99539.3432   -99539.3424   -99539.3424   0.00022   0.00000  0.00000
   27   -99539.3432   -99539.3427   -99539.3427   0.00022   0.00000  0.00000
   28   -99539.3428   -99539.3426   -99539.3426   0.00018   0.00000  0.00000
   29   -99539.3453   -99539.3428   -99539.3428   0.00014   0.00000  0.00000
   30   -99539.3442   -99539.3424   -99539.3424   0.00008   0.00000  0.00000
