 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.1160   -99540.2492   -99540.2492   0.03644   0.00000  0.00000
    2   -99540.0951   -99540.2499   -99540.2499   0.03288   0.00000  0.00000
    3   -99539.9285   -99540.2464   -99540.2464   0.02682   0.00000  0.00000
    4   -99540.2728   -99540.2152   -99540.2152   0.01817   0.00000  0.00000
    5   -99540.7662   -99540.1973   -99540.1973   0.01644   0.00000  0.00000
    6   -99540.1220   -99540.2400   -99540.2400   0.01631   0.00000  0.00000
    7   -99539.7201   -99540.2496   -99540.2496   0.01751   0.00000  0.00000
    8   -99540.2108   -99540.1414   -99540.1414   0.00538   0.00000  0.00000
    9   -99540.2292   -99540.1406   -99540.1406   0.00450   0.00000  0.00000
   10   -99540.2019   -99540.1470   -99540.1470   0.00262   0.00000  0.00000
   11   -99540.1807   -99540.1511   -99540.1511   0.00272   0.00000  0.00000
   12   -99540.1256   -99540.1612   -99540.1612   0.00311   0.00000  0.00000
   13   -99540.1562   -99540.1635   -99540.1635   0.00200   0.00000  0.00000
   14   -99540.1644   -99540.1626   -99540.1626   0.00172   0.00000  0.00000
   15   -99540.1660   -99540.1629   -99540.1629   0.00114   0.00000  0.00000
   16   -99540.1628   -99540.1628   -99540.1628   0.00106   0.00000  0.00000
   17   -99540.1673   -99540.1605   -99540.1605   0.00128   0.00000  0.00000
   18   -99540.1671   -99540.1605   -99540.1605   0.00135   0.00000  0.00000
   19   -99540.1627   -99540.1614   -99540.1614   0.00073   0.00000  0.00000
   20   -99540.1639   -99540.1608   -99540.1608   0.00044   0.00000  0.00000
   21   -99540.1641   -99540.1604   -99540.1604   0.00035   0.00000  0.00000
   22   -99540.1636   -99540.1601   -99540.1601   0.00027   0.00000  0.00000
   23   -99540.1618   -99540.1601   -99540.1601   0.00025   0.00000  0.00000
   24   -99540.1603   -99540.1600   -99540.1600   0.00019   0.00000  0.00000
   25   -99540.1613   -99540.1599   -99540.1599   0.00017   0.00000  0.00000
   26   -99540.1612   -99540.1600   -99540.1600   0.00012   0.00000  0.00000
   27   -99540.1614   -99540.1600   -99540.1600   0.00010   0.00000  0.00000
   28   -99540.1608   -99540.1602   -99540.1602   0.00009   0.00000  0.00000
