 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   82  -195913.4702  -195913.4700  -195913.4700  0.00062  0.12485  0.00000
   83  -195913.5091  -195913.5118  -195913.5118  0.00106  0.17747  0.00000
   84  -195913.4972  -195913.4965  -195913.4965  0.00079  0.23341  0.00000
   85  -195913.5320  -195913.5323  -195913.5323  0.00135  0.10581  0.00000
   86  -195913.4972  -195913.5009  -195913.5009  0.00092  1.24005  0.00000
   87  -195913.5189  -195913.5185  -195913.5185  0.00180  0.66699  0.00000
   88  -195913.5167  -195913.5147  -195913.5147  0.00077  0.28919  0.00000
   89  -195913.4117  -195913.4099  -195913.4099  0.00153  0.37639  0.00000
   90  -195913.5150  -195913.5152  -195913.5152  0.00024  0.26303  0.00000
   91  -195913.5125  -195913.5125  -195913.5125  0.00125  0.10138  0.00000
   92  -195913.5610  -195913.5611  -195913.5611  0.00134  0.04702  0.00000
   93  -195913.5174  -195913.5177  -195913.5177  0.00109  0.07319  0.00000
   94  -195913.5178  -195913.5166  -195913.5166  0.00099  0.45537  0.00000
   95  -195913.5448  -195913.5466  -195913.5466  0.00089  0.10604  0.00000
   96  -195913.4659  -195913.4648  -195913.4648  0.00120  0.16630  0.00000
   97  -195913.5260  -195913.5242  -195913.5242  0.00075  0.46728  0.00000
   98  -195913.4740  -195913.4752  -195913.4752  0.00059  0.22959  0.00000
   99  -195913.4681  -195913.4671  -195913.4671  0.00113  0.24347  0.00000
  100  -195913.4459  -195913.4438  -195913.4438  0.00097  0.14849  0.00000
  101  -195913.4570  -195913.4578  -195913.4578  0.00100  0.06661  0.00000
  102  -195913.4851  -195913.4859  -195913.4859  0.00072  0.47403  0.00000
  103  -195913.4430  -195913.4437  -195913.4437  0.00075  0.21610  0.00000
  104  -195913.5050  -195913.5054  -195913.5054  0.00128  0.13283  0.00000
  105  -195913.5034  -195913.5040  -195913.5040  0.00086  0.06994  0.00000
  106  -195913.5094  -195913.5092  -195913.5092  0.00075  0.24963  0.00000
  107  -195913.4676  -195913.4710  -195913.4710  0.00066  0.49486  0.00000
  108  -195913.4971  -195913.4932  -195913.4932  0.00092  0.37088  0.00000
  109  -195913.4548  -195913.4552  -195913.4552  0.00113  0.28728  0.00000
  110  -195913.4635  -195913.4646  -195913.4646  0.00085  0.13373  0.00000
  111  -195913.4849  -195913.4848  -195913.4848  0.00037  0.16152  0.00000
  112  -195913.4947  -195913.4952  -195913.4952  0.00033  0.12397  0.00000
  113  -195913.4122  -195913.4112  -195913.4112  0.00108  0.13305  0.00000
  114  -195913.4112  -195913.4113  -195913.4113  0.00100  0.02379  0.00000
  115  -195913.4824  -195913.4827  -195913.4827  0.00076  0.02661  0.00000
  116  -195913.4743  -195913.4710  -195913.4710  0.00066  0.38104  0.00000
  117  -195913.5006  -195913.5034  -195913.5034  0.00024  0.11604  0.00000
  118  -195913.5601  -195913.5595  -195913.5595  0.00129  0.13368  0.00000
  119  -195913.5270  -195913.5267  -195913.5267  0.00036  0.09153  0.00000
  120  -195913.4909  -195913.4913  -195913.4913  0.00025  0.07622  0.00000
  121  -195913.4786  -195913.4785  -195913.4785  0.00056  0.06044  0.00000
  122  -195913.4979  -195913.4979  -195913.4979  0.00037  0.00965  0.00000
  123  -195913.4809  -195913.4799  -195913.4799  0.00025  0.18953  0.00000
  124  -195913.5523  -195913.5530  -195913.5530  0.00134  0.21246  0.00000
  125  -195913.5358  -195913.5361  -195913.5361  0.00059  0.05132  0.00000
  126  -195913.4779  -195913.4776  -195913.4776  0.00058  0.05876  0.00000
  127  -195913.4938  -195913.4941  -195913.4941  0.00036  0.09932  0.00000
  128  -195913.4987  -195913.4994  -195913.4994  0.00051  0.03886  0.00000
  129  -195913.4849  -195913.4850  -195913.4850  0.00046  0.05411  0.00000
  130  -195913.5420  -195913.5434  -195913.5434  0.00092  0.17231  0.00000
  131  -195913.4846  -195913.4835  -195913.4835  0.00079  0.11235  0.00000
  132  -195913.5474  -195913.5466  -195913.5466  0.00113  0.06297  0.00000
  133  -195913.5044  -195913.5081  -195913.5081  0.00075  0.47488  0.00000
  134  -195913.4053  -195913.4022  -195913.4022  0.00117  0.35182  0.00000
  135  -195913.4327  -195913.4333  -195913.4333  0.00112  0.18700  0.00000
  136  -195913.4841  -195913.4836  -195913.4836  0.00055  0.10770  0.00000
  137  -195913.3882  -195913.3863  -195913.3863  0.00132  0.12108  0.00000
  138  -195913.4460  -195913.4460  -195913.4460  0.00107  0.33967  0.00000
  139  -195913.4156  -195913.4161  -195913.4161  0.00147  0.10079  0.00000
  140  -195913.4105  -195913.4101  -195913.4101  0.00132  0.39231  0.00000
  141  -195913.4958  -195913.4947  -195913.4947  0.00163  0.52791  0.00000
  142  -195913.4498  -195913.4523  -195913.4523  0.00061  0.18686  0.00000
  143  -195913.4596  -195913.4583  -195913.4583  0.00037  0.25614  0.00000
  144  -195913.5227  -195913.5241  -195913.5241  0.00120  0.14229  0.00000
  145  -195913.4513  -195913.4507  -195913.4507  0.00025  0.07639  0.00000
  146  -195913.3879  -195913.3872  -195913.3872  0.00132  0.04147  0.00000
  147  -195913.4844  -195913.4848  -195913.4848  0.00093  0.06249  0.00000
  148  -195913.4785  -195913.4785  -195913.4785  0.00074  0.01432  0.00000
  149  -195913.4415  -195913.4440  -195913.4440  0.00060  0.25440  0.00000
  150  -195913.5111  -195913.5085  -195913.5085  0.00127  0.13654  0.00000
  151  -195913.4492  -195913.4486  -195913.4486  0.00038  0.14338  0.00000
  152  -195913.3898  -195913.3903  -195913.3903  0.00100  0.05890  0.00000
  153  -195913.4453  -195913.4449  -195913.4449  0.00073  0.12380  0.00000
  154  -195913.4321  -195913.4332  -195913.4332  0.00063  0.10417  0.00000
  155  -195913.4341  -195913.4322  -195913.4322  0.00073  0.25230  0.00000
  156  -195913.4448  -195913.4455  -195913.4455  0.00044  0.36942  0.00000
  157  -195913.4677  -195913.4674  -195913.4674  0.00068  0.27289  0.00000
