 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.8476   -99540.9901   -99540.9901   0.02888   0.00000  0.00000
    2   -99540.8341   -99540.9891   -99540.9891   0.02823   0.00000  0.00000
    3   -99540.7206   -99540.9862   -99540.9862   0.02403   0.00000  0.00000
    4   -99541.0081   -99540.9517   -99540.9517   0.01730   0.00000  0.00000
    5   -99541.4603   -99540.9383   -99540.9383   0.01577   0.00000  0.00000
    6   -99540.5080   -99540.9952   -99540.9952   0.01504   0.00000  0.00000
    7   -99540.6348   -99540.9872   -99540.9872   0.01299   0.00000  0.00000
    8   -99540.9042   -99540.8925   -99540.8925   0.00439   0.00000  0.00000
    9   -99540.9792   -99540.8916   -99540.8916   0.00521   0.00000  0.00000
   10   -99540.9608   -99540.8908   -99540.8908   0.00314   0.00000  0.00000
   11   -99540.9472   -99540.9033   -99540.9033   0.00227   0.00000  0.00000
   12   -99540.9501   -99540.9048   -99540.9048   0.00247   0.00000  0.00000
   13   -99540.9385   -99540.9107   -99540.9107   0.00168   0.00000  0.00000
   14   -99540.9019   -99540.9125   -99540.9125   0.00185   0.00000  0.00000
   15   -99540.9034   -99540.9113   -99540.9113   0.00150   0.00000  0.00000
   16   -99540.9266   -99540.9101   -99540.9101   0.00083   0.00000  0.00000
   17   -99540.9201   -99540.9104   -99540.9104   0.00058   0.00000  0.00000
   18   -99540.9099   -99540.9104   -99540.9104   0.00050   0.00000  0.00000
   19   -99540.9050   -99540.9108   -99540.9108   0.00042   0.00000  0.00000
   20   -99540.9024   -99540.9109   -99540.9109   0.00041   0.00000  0.00000
   21   -99540.9024   -99540.9107   -99540.9107   0.00041   0.00000  0.00000
   22   -99540.9100   -99540.9102   -99540.9102   0.00034   0.00000  0.00000
   23   -99540.9054   -99540.9104   -99540.9104   0.00029   0.00000  0.00000
   24   -99540.9105   -99540.9103   -99540.9103   0.00023   0.00000  0.00000
   25   -99540.9088   -99540.9101   -99540.9101   0.00007   0.00000  0.00000
