 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -21917.4416    15874.6191    15874.6191142.91269 23.64389  0.00000
    2      524.6074     3416.4473     3416.4473140.14239 23.75906  0.00000
    3     4759.6480     3703.6602     3703.6602137.44958 21.28883  0.00000
    4     4856.9382     4907.7502     4907.7502  0.94956  2.20550  0.00000
    5     4939.1598     4938.1608     4938.1608  1.00510  0.05273  0.00000
    6     4926.1770     4937.9926     4937.9926  1.00829  0.40838  0.00000
    7     4910.9652     4930.8752     4930.8752  0.78388  0.95541  0.00000
    8     4847.4962     4928.1588     4928.1588  0.64187  4.66488  0.00000
    9     4947.1659     4911.2514     4911.2514  0.39873  2.24354  0.00000
   10     4967.0539     4922.0438     4922.0438  0.39871  2.37536  0.00000
   11     4754.2226     4930.8849     4930.8849  0.69200 10.68921  0.00000
   12     5005.5914     4918.8119     4918.8119  0.73016  5.57606  0.00000
   13     4914.4061     4911.9415     4911.9415  0.42145  0.16772  0.00000
   14     4942.5492     4911.5974     4911.5974  0.39701  1.85408  0.00000
   15     4883.0110     4908.7765     4908.7765  0.30405  1.47178  0.00000
   16     4847.9313     4912.8021     4912.8021  0.37914  4.17858  0.00000
   17     5006.4527     4916.3467     4916.3467  0.61231  5.29796  0.00000
   18     5051.6389     4912.5945     4912.5945  0.34861  5.49271  0.00000
   19     4831.7924     4914.2540     4914.2540  0.29021  2.95276  0.00000
   20     4926.8321     4912.6585     4912.6585  0.27788  0.58537  0.00000
   21     4889.0660     4911.9522     4911.9522  0.26625  0.98126  0.00000
   22     4920.0735     4912.9755     4912.9755  0.28722  0.25625  0.00000
   23     4932.6054     4912.0149     4912.0149  0.28679  0.89391  0.00000
   24     4852.0256     4913.7724     4913.7724  0.26820  2.38792  0.00000
   25     5107.3772     4908.1024     4908.1024  0.30375  6.26543  0.00000
   26     4575.2095     4919.1223     4919.1223  0.49609 15.51981  0.00000
   27     5108.2467     4920.1206     4920.1206  0.81926 10.65274  0.00000
   28     4926.9717     4913.7710     4913.7710  0.28468  0.52111  0.00000
   29     4922.6202     4913.3237     4913.3237  0.27820  0.41839  0.00000
   30     4901.2114     4914.3324     4914.3324  0.26898  0.53630  0.00000
   31     4923.5267     4913.1886     4913.1886  0.27664  0.40942  0.00000
   32     4931.5185     4913.7254     4913.7254  0.27022  0.71310  0.00000
   33     5035.0830     4913.7819     4913.7819  0.26179  3.30230  0.00000
   34     4662.6873     4921.5087     4921.5087  0.50766 10.00630  0.00000
   35     4999.8772     4913.4043     4913.4043  0.48837  4.36501  0.00000
   36     4912.9786     4913.1624     4913.1624  0.31198  0.02552  0.00000
   37     4912.2010     4913.5834     4913.5834  0.31422  0.03865  0.00000
   38     4912.9339     4913.2840     4913.2840  0.31320  0.01686  0.00000
   39     4689.2053     4913.3147     4913.3147  0.31374 13.50883  0.00000
   40     5206.8160     4925.3260     4925.3260  1.01807 15.88330  0.00000
   41     4928.1684     4913.7286     4913.7286  0.26137  0.55477  0.00000
   42     4909.9893     4913.6577     4913.6577  0.25843  0.15924  0.00000
   43     4905.2555     4913.8408     4913.8408  0.26076  0.30981  0.00000
   44     4909.9595     4913.8346     4913.8346  0.26083  0.15213  0.00000
   45     4913.4086     4913.7129     4913.7129  0.26182  0.00607  0.00000
   46     5000.7459     4913.7136     4913.7136  0.26132  2.68054  0.00000
   47     4804.2914     4915.2709     4915.2709  0.35316  3.64044  0.00000
   48     4718.7376     4916.1271     4916.1271  0.26660 11.15355  0.00000
   49     5190.1561     4921.3778     4921.3778  0.69651 13.61759  0.00000
   50     4811.7967     4914.1832     4914.1832  0.27699  4.01524  0.00000
   51     4974.7505     4912.1656     4912.1656  0.31589  2.65040  0.00000
   52     4993.9548     4913.5529     4913.5529  0.26155  2.48583  0.00000
   53     4839.0825     4915.6090     4915.6090  0.34255  2.31197  0.00000
   54     4903.5098     4913.7409     4913.7409  0.25785  0.43169  0.00000
   55     4568.8490     4913.2726     4913.2726  0.26300 20.45936  0.00000
   56     5285.2591     4937.3161     4937.3161  1.27904 20.47837  0.00000
   57     4894.9699     4912.9613     4912.9613  0.26336  0.72797  0.00000
   58     4933.8162     4913.4451     4913.4451  0.27297  0.85060  0.00000
   59     4941.1006     4912.7142     4912.7142  0.25810  0.99716  0.00000
   60     4896.2143     4913.9965     4913.9965  0.26401  0.63820  0.00000
   61     4905.2605     4913.3564     4913.3564  0.26047  0.27477  0.00000
   62     5021.5513     4913.1366     4913.1366  0.25905  2.98792  0.00000
   63     4721.5732     4906.0964     4906.0964  0.39055  6.50642  0.00000
   64     4954.1143     4913.6257     4913.6257  0.35618  1.98041  0.00000
   65     4907.9768     4913.1990     4913.1990  0.28623  0.30228  0.00000
   66     5052.6393     4913.6455     4913.6455  0.30005  4.67410  0.00000
   67     4707.6314     4918.2661     4918.2661  0.39686  8.39710  0.00000
   68     5021.2799     4914.5029     4914.5029  0.44303  5.09767  0.00000
   69     4905.7350     4913.2775     4913.2775  0.27214  0.22315  0.00000
   70     4898.9677     4913.3228     4913.3228  0.26867  0.61827  0.00000
   71     4898.1892     4913.0928     4913.0928  0.28144  0.69224  0.00000
   72     4911.8246     4913.6000     4913.6000  0.30151  0.07120  0.00000
   73     5012.9174     4913.2725     4913.2725  0.30292  3.76401  0.00000
   74     4883.2895     4914.1544     4914.1544  0.28675  1.00913  0.00000
   75     4857.6453     4914.0664     4914.0664  0.26877  2.18495  0.00000
   76     4912.9175     4913.2466     4913.2466  0.28524  0.02691  0.00000
   77     4988.3767     4912.9194     4912.9194  0.28661  3.04103  0.00000
   78     4857.3178     4915.2582     4915.2582  0.26130  2.17730  0.00000
   79     5007.5839     4910.4878     4910.4878  0.25692  3.19768  0.00000
   80     4889.8458     4908.9717     4908.9717  0.28163  0.68063  0.00000
   81     4699.1666     4914.5582     4914.5582  0.29847  9.27948  0.00000
   82     5004.0744     4899.1352     4899.1352  0.07803  7.71904  0.00000
   83     4872.1808     4883.7835     4883.7835  0.98937  3.18382  0.00000
   84     4775.8522     4912.7495     4912.7495  0.33214  7.90425  0.00000
   85     4983.8829     4918.6392     4918.6392  0.73240  3.98338  0.00000
   86     4926.5055     4915.0819     4915.0819  0.51281  0.65507  0.00000
   87     4827.7379     4914.8210     4914.8210  0.47961  5.30040  0.00000
   88     5088.7536     4919.2429     4919.2429  0.77194  9.59344  0.00000
   89     4961.2237     4912.9383     4912.9383  0.29522  2.02064  0.00000
   90     4922.0643     4913.1685     4913.1685  0.25896  0.33025  0.00000
   91     4896.3817     4913.2660     4913.2660  0.25846  0.65215  0.00000
   92     4921.3614     4913.5040     4913.5040  0.26327  0.31115  0.00000
   93     4906.4824     4913.1612     4913.1612  0.25980  0.26750  0.00000
   94     4899.1673     4913.3458     4913.3458  0.26265  0.53523  0.00000
   95     4891.3898     4913.1432     4913.1432  0.26460  1.02286  0.00000
   96     5123.4622     4913.2560     4913.2560  0.30209  5.78953  0.00000
   97     4614.5680     4920.2377     4920.2377  0.78214 11.05406  0.00000
   98     4968.6907     4915.2818     4915.2818  0.51918  2.92455  0.00000
   99     4941.9638     4914.5662     4914.5662  0.38169  1.41994  0.00000
  100     4866.5424     4913.7727     4913.7727  0.32398  2.43868  0.00000
  101     5066.0612     4914.4462     4914.4462  0.42247  6.47312  0.00000
  102     4858.5308     4915.6952     4915.6952  0.29133  1.98561  0.00000
  103     4897.8286     4914.5223     4914.5223  0.27217  0.75541  0.00000
  104     4949.8123     4914.3333     4914.3333  0.29514  1.54033  0.00000
  105     4920.7145     4913.6326     4913.6326  0.25879  0.23328  0.00000
  106     4883.1501     4913.3684     4913.3684  0.26174  1.16599  0.00000
  107     4995.4400     4913.4381     4913.4381  0.27187  3.23073  0.00000
  108     4946.0743     4909.3893     4909.3893  0.25262  0.42402  0.00000
  109     4712.2252     4918.2976     4918.2976  0.41830  7.99860  0.00000
