 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -109419.7187  -109578.1371  -109578.1371  1.01525  1.01525  0.00000
    2  -109422.2234  -109560.4480  -109560.4480  0.42295  0.68542  0.00000
    3  -109390.8545  -109307.6124  -109307.6124  3.03014  1.14102  0.00000
    4   -99257.6135   -99072.3830   -99072.3830 30.12069  1.01306  0.00000
    5  -109389.6518  -109400.1668  -109400.1668  2.59574  0.19818  0.00000
    6  -109405.4547  -109404.3265  -109404.3265  1.68826  0.19916  0.00000
    7  -109425.4729  -109425.8831  -109425.8831  0.73891  0.04573  0.00000
    8  -109426.5665  -109427.7277  -109427.7277  0.49760  0.09505  0.00000
    9  -109427.8278  -109427.4446  -109427.4446  0.02822  0.00732  0.00000
   10  -109427.7613  -109427.9771  -109427.9771  0.01794  0.00744  0.00000
   11  -109427.7315  -109427.7152  -109427.7152  0.00682  0.00139  0.00000
   12  -109427.6718  -109427.7373  -109427.7373  0.00419  0.00145  0.00000
   13  -109427.6616  -109427.6548  -109427.6548  0.00532  0.00077  0.00000
   14  -109427.6724  -109427.6670  -109427.6670  0.00439  0.00019  0.00000
   15  -109427.7041  -109427.6765  -109427.6765  0.00498  0.00085  0.00000
   16  -109427.6734  -109427.7157  -109427.7157  0.00424  0.00117  0.00000
   17  -109427.6563  -109427.6637  -109427.6637  0.00407  0.00092  0.00000
   18  -109427.6526  -109427.6567  -109427.6567  0.00327  0.00104  0.00000
   19  -109427.6557  -109427.6504  -109427.6504  0.00133  0.00019  0.00000
   20  -109427.6629  -109427.6582  -109427.6582  0.00078  0.00029  0.00000
   21  -109427.6660  -109427.6634  -109427.6634  0.00030  0.00028  0.00000
   22  -109427.6693  -109427.6664  -109427.6664  0.00029  0.00013  0.00000
   23  -109427.6694  -109427.6694  -109427.6694  0.00006  0.00001  0.00000
