 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1    -1688.3380    -1708.9392    -1708.9392  0.99410  0.99410  0.00000
    2    -1708.9542    -1702.7669    -1702.7669  1.17031  0.72399  0.00000
    3    -1730.9651    -1686.9098    -1686.9098  2.84469  1.13678  0.00000
    4    -1547.8636    -1573.8516    -1573.8516  7.76844  1.13678  0.00000
    5    -1698.8529    -1697.6295    -1697.6295  2.31878  0.09708  0.00000
    6    -1714.5684    -1701.5727    -1701.5727  2.08277  0.75521  0.00000
    7    -1701.5623    -1709.8300    -1709.8300  2.37929  0.46513  0.00000
    8    -1715.8437    -1717.2515    -1717.2515  0.48835  0.14539  0.00000
    9    -1736.4035    -1713.9871    -1713.9871  0.95595  1.12952  0.00000
   10    -1588.6242    -1608.6080    -1608.6080  6.70623  1.10501  0.00000
   11    -1717.3565    -1717.1907    -1717.1907  0.51214  0.01989  0.00000
   12    -1717.7684    -1717.4595    -1717.4595  0.46862  0.03408  0.00000
   13    -1718.7338    -1718.0221    -1718.0221  0.34964  0.07483  0.00000
   14    -1719.3752    -1719.0285    -1719.0285  0.08041  0.03255  0.00000
   15    -1719.3769    -1719.3639    -1719.3639  0.06610  0.01162  0.00000
   16    -1719.1497    -1719.3744    -1719.3744  0.07126  0.05439  0.00000
   17    -1719.3547    -1719.1725    -1719.1725  0.02768  0.02789  0.00000
   18    -1719.3452    -1719.3399    -1719.3399  0.05018  0.00546  0.00000
   19    -1719.2730    -1719.3445    -1719.3445  0.05158  0.02903  0.00000
   20    -1719.3437    -1719.2833    -1719.2833  0.02507  0.01097  0.00000
   21    -1719.3343    -1719.3361    -1719.3361  0.04811  0.01208  0.00000
   22    -1719.3237    -1719.3340    -1719.3340  0.04711  0.01337  0.00000
   23    -1719.2598    -1719.3243    -1719.3243  0.04328  0.00574  0.00000
   24    -1719.2736    -1719.2676    -1719.2676  0.02047  0.00476  0.00000
   25    -1719.2630    -1719.2730    -1719.2730  0.02365  0.00205  0.00000
   26    -1719.2665    -1719.2640    -1719.2640  0.01971  0.00492  0.00000
   27    -1719.2642    -1719.2661    -1719.2661  0.02032  0.00746  0.00000
   28    -1719.3179    -1719.2640    -1719.2640  0.01998  0.04384  0.00000
   29    -1719.2998    -1719.3099    -1719.3099  0.03879  0.01098  0.00000
   30    -1719.3385    -1719.3010    -1719.3010  0.03724  0.01444  0.00000
   31    -1719.2463    -1719.3332    -1719.3332  0.04877  0.05311  0.00000
   32    -1719.2661    -1719.2583    -1719.2583  0.01697  0.00646  0.00000
   33    -1719.2806    -1719.2655    -1719.2655  0.02018  0.00775  0.00000
   34    -1719.2860    -1719.2787    -1719.2787  0.02641  0.01514  0.00000
   35    -1719.2774    -1719.2848    -1719.2848  0.02739  0.01422  0.00000
   36    -1719.6600    -1719.2786    -1719.2786  0.02539  0.10929  0.00000
   37    -1719.3360    -1719.5702    -1719.5702  0.16053  0.14039  0.00000
   38    -1719.4278    -1719.3946    -1719.3946  0.07551  0.01197  0.00000
   39    -1719.3028    -1719.4202    -1719.4202  0.08722  0.01632  0.00000
   40    -1719.3533    -1719.3256    -1719.3256  0.04467  0.02050  0.00000
   41    -1719.1944    -1719.3484    -1719.3484  0.05512  0.02067  0.00000
   42    -1719.2140    -1719.2127    -1719.2127  0.00115  0.00244  0.00000
   43    -1719.2154    -1719.2140    -1719.2140  0.00081  0.00107  0.00000
   44    -1719.2221    -1719.2153    -1719.2153  0.00053  0.00598  0.00000
   45    -1719.2215    -1719.2216    -1719.2216  0.00274  0.00067  0.00000
   46    -1719.2180    -1719.2215    -1719.2215  0.00272  0.00311  0.00000
   47    -1719.2187    -1719.2182    -1719.2182  0.00140  0.00224  0.00000
   48    -1719.2172    -1719.2186    -1719.2186  0.00134  0.00177  0.00000
   49    -1719.2161    -1719.2173    -1719.2173  0.00075  0.00135  0.00000
   50    -1719.2152    -1719.2161    -1719.2161  0.00037  0.00063  0.00000
   51    -1719.2154    -1719.2152    -1719.2152  0.00007  0.00052  0.00000
   52    -1719.2152    -1719.2154    -1719.2154  0.00010  0.00016  0.00000
