 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -109412.5906  -109578.1371  -109578.1371  0.85601  0.85601  0.00000
    2  -109412.9678  -109561.5207  -109561.5207  0.23481  0.68302  0.00000
    3  -109350.2541  -109376.6742  -109376.6742  2.00792  0.87431  0.00000
    4  -107400.2676  -107303.0697  -107303.0697 14.11759  0.76359  0.00000
    5  -109381.2608  -109391.2513  -109391.2513  1.75196  0.20501  0.00000
    6  -109401.2542  -109401.5890  -109401.5890  0.23487  0.20819  0.00000
    7  -109381.8377  -109379.8754  -109379.8754  1.61219  0.21200  0.00000
    8  -109404.9795  -109397.0509  -109397.0509  0.65160  0.10589  0.00000
    9  -109397.0264  -109408.4905  -109408.4905  0.76262  0.14570  0.00000
   10  -109386.7086  -109376.2395  -109376.2395  1.50208  0.11134  0.00000
   11  -109400.4349  -109409.8474  -109409.8474  0.13619  0.11715  0.00000
   12  -109386.6479  -109378.3001  -109378.3001  1.61872  0.15440  0.00000
   13  -109409.0922  -109406.3741  -109406.3741  0.15852  0.12082  0.00000
   14  -109406.8607  -109409.6567  -109409.6567  0.24315  0.12383  0.00000
   15  -109410.6287  -109406.3153  -109406.3153  0.15531  0.10888  0.00000
   16  -109407.0801  -109410.5579  -109410.5579  0.45750  0.11064  0.00000
   17  -109407.6649  -109407.5281  -109407.5281  0.07103  0.01372  0.00000
   18  -109410.4329  -109407.7593  -109407.7593  0.05534  0.10539  0.00000
   19  -109409.4745  -109410.4234  -109410.4234  0.33244  0.04087  0.00000
   20  -109410.6331  -109409.8601  -109409.8601  0.19034  0.04295  0.00000
   21  -109408.7866  -109410.2855  -109410.2855  0.30630  0.07521  0.00000
   22  -109409.4877  -109409.1180  -109409.1180  0.07707  0.00544  0.00000
   23  -109409.7434  -109409.5192  -109409.5192  0.11406  0.00961  0.00000
   24  -109409.3944  -109409.7582  -109409.7582  0.14270  0.01727  0.00000
   25  -109409.5531  -109409.3871  -109409.3871  0.12361  0.03214  0.00000
   26  -109410.7262  -109409.5043  -109409.5043  0.07567  0.03575  0.00000
   27  -109410.1964  -109410.6321  -109410.6321  0.27650  0.02402  0.00000
   28  -109409.7901  -109410.2059  -109410.2059  0.27317  0.01958  0.00000
   29  -109406.0726  -109409.8542  -109409.8542  0.23693  0.05008  0.00000
   30  -109405.0672  -109402.5745  -109402.5745  0.53597  0.10479  0.00000
   31  -109404.9971  -109408.4680  -109408.4680  0.19640  0.24096  0.00000
   32  -109395.4196  -109390.3349  -109390.3349  1.12572  0.09819  0.00000
   33  -109409.0184  -109409.2113  -109409.2113  0.12123  0.06012  0.00000
   34  -109409.9941  -109409.3942  -109409.3942  0.14589  0.01876  0.00000
   35  -109410.9176  -109409.8446  -109409.8446  0.24286  0.05819  0.00000
   36  -109411.9280  -109411.0541  -109411.0541  0.25615  0.01835  0.00000
   37  -109409.1667  -109411.5841  -109411.5841  0.36696  0.07044  0.00000
   38  -109407.9141  -109409.4469  -109409.4469  0.14331  0.01881  0.00000
   39  -109406.2068  -109407.2462  -109407.2462  0.15194  0.02271  0.00000
   40  -109404.9499  -109404.9171  -109404.9171  0.32109  0.00401  0.00000
   41  -109407.0686  -109405.0347  -109405.0347  0.31157  0.04745  0.00000
   42  -109411.2447  -109408.4206  -109408.4206  0.12466  0.08062  0.00000
   43  -109410.3879  -109411.1501  -109411.1501  0.44591  0.08148  0.00000
   44  -109407.3169  -109410.8474  -109410.8474  0.30825  0.05700  0.00000
   45  -109407.1977  -109406.2337  -109406.2337  0.22801  0.04445  0.00000
   46  -109408.0164  -109408.0643  -109408.0643  0.11643  0.03950  0.00000
   47  -109409.3005  -109407.9509  -109407.9509  0.09532  0.04776  0.00000
   48  -109409.0532  -109409.8584  -109409.8584  0.11714  0.02848  0.00000
   49  -109408.8847  -109408.8321  -109408.8321  0.00795  0.00424  0.00000
   50  -109408.9069  -109408.9128  -109408.9128  0.00218  0.00042  0.00000
   51  -109408.9168  -109408.9040  -109408.9040  0.00174  0.00133  0.00000
   52  -109408.9211  -109408.9204  -109408.9204  0.00262  0.00050  0.00000
   53  -109408.9201  -109408.9223  -109408.9223  0.00255  0.00027  0.00000
   54  -109408.8793  -109408.9190  -109408.9190  0.00222  0.00111  0.00000
   55  -109408.8867  -109408.8644  -109408.8644  0.00341  0.00065  0.00000
   56  -109408.8980  -109408.8952  -109408.8952  0.00031  0.00023  0.00000
   57  -109408.8978  -109408.8991  -109408.8991  0.00058  0.00003  0.00000
   58  -109408.8969  -109408.8974  -109408.8974  0.00038  0.00009  0.00000
   59  -109408.8966  -109408.8967  -109408.8967  0.00026  0.00002  0.00000
   60  -109408.8960  -109408.8965  -109408.8965  0.00023  0.00009  0.00000
   61  -109408.8965  -109408.8959  -109408.8959  0.00017  0.00005  0.00000
   62  -109408.8947  -109408.8967  -109408.8967  0.00030  0.00009  0.00000
   63  -109408.8974  -109408.8939  -109408.8939  0.00026  0.00027  0.00000
   64  -109408.8977  -109408.8985  -109408.8985  0.00031  0.00022  0.00000
   65  -109408.8985  -109408.8976  -109408.8976  0.00035  0.00020  0.00000
   66  -109408.8992  -109408.8985  -109408.8985  0.00046  0.00021  0.00000
   67  -109408.8871  -109408.8994  -109408.8994  0.00038  0.00077  0.00000
   68  -109408.8934  -109408.8828  -109408.8828  0.00121  0.00087  0.00000
   69  -109408.8972  -109408.8970  -109408.8970  0.00006  0.00009  0.00000
