 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.2979   -99540.4189   -99540.4189   0.03548   0.00000  0.00000
    2   -99540.2456   -99540.4196   -99540.4196   0.03220   0.00000  0.00000
    3   -99540.1129   -99540.4159   -99540.4159   0.02641   0.00000  0.00000
    4   -99540.4790   -99540.3812   -99540.3812   0.01786   0.00000  0.00000
    5   -99540.9748   -99540.3672   -99540.3672   0.01622   0.00000  0.00000
    6   -99539.9328   -99540.4222   -99540.4222   0.02432   0.00000  0.00000
    7   -99539.9235   -99540.4214   -99540.4214   0.01707   0.00000  0.00000
    8   -99540.2907   -99540.3253   -99540.3253   0.00581   0.00000  0.00000
    9   -99540.3996   -99540.3157   -99540.3157   0.00402   0.00000  0.00000
   10   -99540.4027   -99540.3122   -99540.3122   0.00351   0.00000  0.00000
   11   -99540.3626   -99540.3229   -99540.3229   0.00249   0.00000  0.00000
   12   -99540.3482   -99540.3242   -99540.3242   0.00245   0.00000  0.00000
   13   -99540.2996   -99540.3343   -99540.3343   0.00207   0.00000  0.00000
   14   -99540.2903   -99540.3348   -99540.3348   0.00224   0.00000  0.00000
   15   -99540.3268   -99540.3338   -99540.3338   0.00180   0.00000  0.00000
   16   -99540.3371   -99540.3350   -99540.3350   0.00155   0.00000  0.00000
   17   -99540.3281   -99540.3356   -99540.3356   0.00111   0.00000  0.00000
   18   -99540.3269   -99540.3351   -99540.3351   0.00068   0.00000  0.00000
   19   -99540.3263   -99540.3350   -99540.3350   0.00070   0.00000  0.00000
   20   -99540.3342   -99540.3341   -99540.3341   0.00070   0.00000  0.00000
   21   -99540.3330   -99540.3336   -99540.3336   0.00056   0.00000  0.00000
   22   -99540.3306   -99540.3327   -99540.3327   0.00020   0.00000  0.00000
   23   -99540.3348   -99540.3324   -99540.3324   0.00015   0.00000  0.00000
   24   -99540.3360   -99540.3324   -99540.3324   0.00013   0.00000  0.00000
   25   -99540.3338   -99540.3328   -99540.3328   0.00013   0.00000  0.00000
   26   -99540.3335   -99540.3329   -99540.3329   0.00013   0.00000  0.00000
   27   -99540.3330   -99540.3330   -99540.3330   0.00012   0.00000  0.00000
   28   -99540.3322   -99540.3332   -99540.3332   0.00008   0.00000  0.00000
