 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.1842   -99540.3445   -99540.3445  0.00238  0.00000  0.00000
    2   -99540.2815   -99540.3404   -99540.3404  0.00258  0.00000  0.00000
    3   -99540.3414   -99540.3396   -99540.3396  0.00236  0.00000  0.00000
    4   -99540.3621   -99540.3397   -99540.3397  0.00224  0.00000  0.00000
    5   -99540.3232   -99540.3428   -99540.3428  0.00187  0.00000  0.00000
    6   -99540.3361   -99540.3408   -99540.3408  0.00140  0.00000  0.00000
    7   -99540.3566   -99540.3396   -99540.3396  0.00197  0.00000  0.00000
    8   -99540.3411   -99540.3357   -99540.3357  0.00050  0.00000  0.00000
    9   -99540.3392   -99540.3355   -99540.3355  0.00041  0.00000  0.00000
   10   -99540.3382   -99540.3357   -99540.3357  0.00030  0.00000  0.00000
   11   -99540.3386   -99540.3357   -99540.3357  0.00030  0.00000  0.00000
   12   -99540.3374   -99540.3366   -99540.3366  0.00023  0.00000  0.00000
   13   -99540.3298   -99540.3372   -99540.3372  0.00015  0.00000  0.00000
   14   -99540.3318   -99540.3371   -99540.3371  0.00011  0.00000  0.00000
   15   -99540.3356   -99540.3368   -99540.3368  0.00006  0.00000  0.00000
