 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    8     -157.6468     -157.6474     -157.6474  0.00019  0.00041  0.00000
    9     -157.6469     -157.6468     -157.6468  0.00007  0.00017  0.00000
   10     -157.6469     -157.6469     -157.6469  0.00005  0.00009  0.00000
    1     -155.3309     -157.6469     -157.6469  0.01750  0.18512  0.00000
    2     -157.2014     -154.8856     -154.8856  0.18638  0.23093  0.00000
    3     -157.1167     -157.4714     -157.4714  0.05334  0.04736  0.00000
    4     -157.0100     -157.1438     -157.1438  0.01297  0.01410  0.00000
    5     -157.0757     -157.0116     -157.0116  0.01062  0.03358  0.00000
    6     -157.0284     -157.0774     -157.0774  0.00575  0.01266  0.00000
    7     -157.1021     -157.0258     -157.0258  0.00985  0.00981  0.00000
    8     -157.1022     -157.1027     -157.1027  0.00132  0.00212  0.00000
    9     -157.1035     -157.1021     -157.1021  0.00109  0.00512  0.00000
   10     -157.1031     -157.1034     -157.1034  0.00051  0.00051  0.00000
   11     -157.1006     -157.1031     -157.1031  0.00041  0.00114  0.00000
   12     -157.1009     -157.1006     -157.1006  0.00021  0.00014  0.00000
   13     -157.1012     -157.1009     -157.1009  0.00017  0.00027  0.00000
   14     -157.1012     -157.1013     -157.1013  0.00004  0.00010  0.00000
   15     -157.1011     -157.1012     -157.1012  0.00003  0.00014  0.00000
   16     -157.1011     -157.1011     -157.1011  0.00003  0.00003  0.00000
    1     -153.0741     -157.1011     -157.1011  0.01752  0.34061  0.00000
    2     -156.6043     -151.6782     -151.6782  0.33606  0.49331  0.00000
    3     -156.7109     -157.4089     -157.4089  0.11038  0.10181  0.00000
    4     -156.5417     -156.8338     -156.8338  0.02888  0.03704  0.00000
    5     -156.7093     -156.5544     -156.5544  0.01138  0.03260  0.00000
    6     -156.3249     -156.7101     -156.7101  0.01478  0.06309  0.00000
    7     -156.6461     -156.3155     -156.3155  0.03258  0.04508  0.00000
    8     -156.6133     -156.6509     -156.6509  0.00421  0.00624  0.00000
    9     -156.6123     -156.6136     -156.6136  0.00097  0.00387  0.00000
   10     -156.6151     -156.6122     -156.6122  0.00068  0.00066  0.00000
   11     -156.6143     -156.6150     -156.6150  0.00031  0.00040  0.00000
   12     -156.6134     -156.6143     -156.6143  0.00022  0.00045  0.00000
   13     -156.6129     -156.6134     -156.6134  0.00011  0.00019  0.00000
   14     -156.6129     -156.6129     -156.6129  0.00003  0.00010  0.00000
   15     -156.6128     -156.6129     -156.6129  0.00002  0.00008  0.00000
    1     -152.5937     -156.6128     -156.6128  0.01754  0.35145  0.00000
    2     -156.6947     -151.3384     -151.3384  0.32909  0.51166  0.00000
    3     -156.4163     -157.2839     -157.2839  0.13609  0.12295  0.00000
    4     -156.1548     -156.6089     -156.6089  0.04003  0.05691  0.00000
    5     -156.5186     -156.1826     -156.1826  0.01141  0.05956  0.00000
    6     -155.7668     -156.5061     -156.5061  0.03204  0.11087  0.00000
    7     -156.3431     -155.7533     -155.7533  0.05220  0.07659  0.00000
    8     -156.2676     -156.3527     -156.3527  0.00929  0.01131  0.00000
    9     -156.2636     -156.2707     -156.2707  0.00091  0.00126  0.00000
   10     -156.2661     -156.2639     -156.2639  0.00057  0.00083  0.00000
   11     -156.2646     -156.2660     -156.2660  0.00039  0.00114  0.00000
   12     -156.2645     -156.2645     -156.2645  0.00014  0.00007  0.00000
   13     -156.2639     -156.2645     -156.2645  0.00012  0.00018  0.00000
   14     -156.2639     -156.2639     -156.2639  0.00003  0.00002  0.00000
