 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.7249   -99540.4711   -99540.4711   0.00168   0.00000  0.00000
    2   -99540.5480   -99540.4772   -99540.4772   0.00117   0.00000  0.00000
    3   -99540.4788   -99540.4783   -99540.4783   0.00053   0.00000  0.00000
    4   -99540.4630   -99540.4783   -99540.4783   0.00048   0.00000  0.00000
    5   -99540.4867   -99540.4765   -99540.4765   0.00045   0.00000  0.00000
    6   -99540.4883   -99540.4768   -99540.4768   0.00034   0.00000  0.00000
    7   -99540.4833   -99540.4775   -99540.4775   0.00028   0.00000  0.00000
    8   -99540.4843   -99540.4805   -99540.4805   0.00031   0.00000  0.00000
    9   -99540.4845   -99540.4809   -99540.4809   0.00031   0.00000  0.00000
   10   -99540.4825   -99540.4832   -99540.4832   0.00012   0.00000  0.00000
   11   -99540.4810   -99540.4832   -99540.4832   0.00011   0.00000  0.00000
   12   -99540.4842   -99540.4831   -99540.4831   0.00013   0.00000  0.00000
   13   -99540.4851   -99540.4832   -99540.4832   0.00009   0.00000  0.00000
