 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.4612   -99540.6016   -99540.6016   0.03446   0.00000  0.00000
    2   -99540.4666   -99540.6016   -99540.6016   0.03157   0.00000  0.00000
    3   -99540.3059   -99540.5987   -99540.5987   0.02607   0.00000  0.00000
    4   -99540.6184   -99540.5644   -99540.5644   0.01776   0.00000  0.00000
    5   -99541.1548   -99540.5477   -99540.5477   0.01602   0.00000  0.00000
    6   -99540.1762   -99540.6011   -99540.6011   0.02303   0.00000  0.00000
    7   -99540.1215   -99540.6040   -99540.6040   0.01612   0.00000  0.00000
    8   -99540.4453   -99540.5101   -99540.5101   0.00587   0.00000  0.00000
    9   -99540.5719   -99540.4973   -99540.4973   0.00405   0.00000  0.00000
   10   -99540.5613   -99540.5057   -99540.5057   0.00482   0.00000  0.00000
   11   -99540.5630   -99540.5042   -99540.5042   0.00255   0.00000  0.00000
   12   -99540.5582   -99540.5143   -99540.5143   0.00243   0.00000  0.00000
   13   -99540.5167   -99540.5198   -99540.5198   0.00171   0.00000  0.00000
   14   -99540.5044   -99540.5173   -99540.5173   0.00174   0.00000  0.00000
   15   -99540.5249   -99540.5164   -99540.5164   0.00195   0.00000  0.00000
   16   -99540.5243   -99540.5162   -99540.5162   0.00195   0.00000  0.00000
   17   -99540.5208   -99540.5164   -99540.5164   0.00061   0.00000  0.00000
   18   -99540.5168   -99540.5160   -99540.5160   0.00049   0.00000  0.00000
   19   -99540.5258   -99540.5156   -99540.5156   0.00046   0.00000  0.00000
   20   -99540.5260   -99540.5159   -99540.5159   0.00042   0.00000  0.00000
   21   -99540.5168   -99540.5170   -99540.5170   0.00035   0.00000  0.00000
   22   -99540.5169   -99540.5167   -99540.5167   0.00030   0.00000  0.00000
   23   -99540.5176   -99540.5166   -99540.5166   0.00020   0.00000  0.00000
   24   -99540.5172   -99540.5168   -99540.5168   0.00014   0.00000  0.00000
   25   -99540.5163   -99540.5167   -99540.5167   0.00014   0.00000  0.00000
   26   -99540.5170   -99540.5168   -99540.5168   0.00009   0.00000  0.00000
