 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.8091   -99540.6407   -99540.6407  0.00323  0.00000  0.00000
    2   -99540.6980   -99540.6450   -99540.6450  0.00340  0.00000  0.00000
    3   -99540.6392   -99540.6457   -99540.6457  0.00315  0.00000  0.00000
    4   -99540.6196   -99540.6455   -99540.6455  0.00300  0.00000  0.00000
    5   -99540.6697   -99540.6419   -99540.6419  0.00248  0.00000  0.00000
    6   -99540.6656   -99540.6455   -99540.6455  0.00176  0.00000  0.00000
    7   -99540.6093   -99540.6464   -99540.6464  0.00263  0.00000  0.00000
    8   -99540.6503   -99540.6510   -99540.6510  0.00077  0.00000  0.00000
    9   -99540.6470   -99540.6516   -99540.6516  0.00063  0.00000  0.00000
   10   -99540.6465   -99540.6523   -99540.6523  0.00064  0.00000  0.00000
   11   -99540.6482   -99540.6520   -99540.6520  0.00058  0.00000  0.00000
   12   -99540.6602   -99540.6505   -99540.6505  0.00029  0.00000  0.00000
   13   -99540.6570   -99540.6506   -99540.6506  0.00024  0.00000  0.00000
   14   -99540.6507   -99540.6508   -99540.6508  0.00011  0.00000  0.00000
   15   -99540.6519   -99540.6509   -99540.6509  0.00012  0.00000  0.00000
   16   -99540.6507   -99540.6516   -99540.6516  0.00014  0.00000  0.00000
   17   -99540.6518   -99540.6516   -99540.6516  0.00012  0.00000  0.00000
   18   -99540.6517   -99540.6517   -99540.6517  0.00009  0.00000  0.00000
