 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99539.2933   -99539.8322   -99539.8322   0.00692   0.00000  0.00000
    2   -99539.7824   -99539.8176   -99539.8176   0.00460   0.00000  0.00000
    3   -99539.9073   -99539.8180   -99539.8180   0.00206   0.00000  0.00000
    4   -99539.8866   -99539.8198   -99539.8198   0.00151   0.00000  0.00000
    5   -99539.8025   -99539.8240   -99539.8240   0.00182   0.00000  0.00000
    6   -99539.7951   -99539.8233   -99539.8233   0.00156   0.00000  0.00000
    7   -99539.8095   -99539.8191   -99539.8191   0.00096   0.00000  0.00000
    8   -99539.8269   -99539.8160   -99539.8160   0.00082   0.00000  0.00000
    9   -99539.8120   -99539.8136   -99539.8136   0.00063   0.00000  0.00000
   10   -99539.8134   -99539.8121   -99539.8121   0.00058   0.00000  0.00000
   11   -99539.7976   -99539.8107   -99539.8107   0.00039   0.00000  0.00000
   12   -99539.8013   -99539.8094   -99539.8094   0.00027   0.00000  0.00000
   13   -99539.8111   -99539.8079   -99539.8079   0.00019   0.00000  0.00000
   14   -99539.8092   -99539.8074   -99539.8074   0.00016   0.00000  0.00000
   15   -99539.8058   -99539.8075   -99539.8075   0.00009   0.00000  0.00000
