 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1     -932.3069     -921.3435     -921.3435  0.52116  0.52116  0.00000
    2     -932.2635     -922.4383     -922.4383  0.00543  0.46889  0.00000
    3     -931.7783     -932.1533     -932.1533  0.05147  0.01849  0.00000
    4     -931.4578     -931.7999     -931.7999  0.02283  0.01761  0.00000
    5     -931.4506     -931.4628     -931.4628  0.00671  0.00546  0.00000
    6     -931.3845     -931.4504     -931.4504  0.00299  0.00798  0.00000
    7     -931.4433     -931.3841     -931.3841  0.00659  0.00483  0.00000
    8     -931.4429     -931.4435     -931.4435  0.00010  0.00005  0.00000
    1     -931.4344     -931.4429     -931.4429  0.00409  0.00881  0.00000
    2     -931.4357     -931.4343     -931.4343  0.00371  0.00191  0.00000
    3     -931.4342     -931.4358     -931.4358  0.00332  0.00306  0.00000
    4     -931.4274     -931.4342     -931.4342  0.00238  0.00102  0.00000
    5     -931.4319     -931.4274     -931.4274  0.00108  0.00050  0.00000
    6     -931.4320     -931.4319     -931.4319  0.00023  0.00015  0.00000
    7     -931.4321     -931.4320     -931.4320  0.00016  0.00039  0.00000
    8     -931.4321     -931.4321     -931.4321  0.00001  0.00000  0.00000
    1     -931.4152     -931.4321     -931.4321  0.00404  0.00884  0.00000
    2     -931.4179     -931.4152     -931.4152  0.00365  0.00196  0.00000
    3     -931.4180     -931.4179     -931.4179  0.00327  0.00290  0.00000
    4     -931.4107     -931.4179     -931.4179  0.00236  0.00105  0.00000
    5     -931.4147     -931.4107     -931.4107  0.00111  0.00051  0.00000
    6     -931.4149     -931.4147     -931.4147  0.00021  0.00015  0.00000
    7     -931.4150     -931.4149     -931.4149  0.00016  0.00038  0.00000
    8     -931.4150     -931.4150     -931.4150  0.00001  0.00000  0.00000
    1     -931.3902     -931.4150     -931.4150  0.00403  0.00882  0.00000
    2     -931.3943     -931.3903     -931.3903  0.00364  0.00197  0.00000
    3     -931.3961     -931.3942     -931.3942  0.00326  0.00279  0.00000
    4     -931.3887     -931.3958     -931.3958  0.00236  0.00105  0.00000
    5     -931.3925     -931.3886     -931.3886  0.00113  0.00053  0.00000
    6     -931.3928     -931.3926     -931.3926  0.00020  0.00014  0.00000
    7     -931.3928     -931.3928     -931.3928  0.00016  0.00036  0.00000
    8     -931.3928     -931.3928     -931.3928  0.00002  0.00001  0.00000
    1     -931.3584     -931.3928     -931.3928  0.00403  0.00872  0.00000
    2     -931.3639     -931.3586     -931.3586  0.00363  0.00197  0.00000
    3     -931.3674     -931.3638     -931.3638  0.00325  0.00275  0.00000
    4     -931.3600     -931.3671     -931.3671  0.00237  0.00104  0.00000
    5     -931.3637     -931.3599     -931.3599  0.00113  0.00055  0.00000
    6     -931.3639     -931.3638     -931.3638  0.00019  0.00013  0.00000
    1     -931.3211     -931.3639     -931.3639  0.00409  0.00853  0.00000
    2     -931.3278     -931.3214     -931.3214  0.00366  0.00193  0.00000
    3     -931.3328     -931.3277     -931.3277  0.00329  0.00266  0.00000
    4     -931.3253     -931.3325     -931.3325  0.00241  0.00095  0.00000
    5     -931.3291     -931.3253     -931.3253  0.00113  0.00058  0.00000
    6     -931.3293     -931.3292     -931.3292  0.00016  0.00011  0.00000
    1     -931.2807     -931.3293     -931.3293  0.00408  0.00828  0.00000
    2     -931.2883     -931.2810     -931.2810  0.00365  0.00187  0.00000
    3     -931.2945     -931.2881     -931.2881  0.00327  0.00255  0.00000
    4     -931.2870     -931.2940     -931.2940  0.00240  0.00091  0.00000
    5     -931.2906     -931.2869     -931.2869  0.00111  0.00059  0.00000
    6     -931.2908     -931.2908     -931.2908  0.00015  0.00010  0.00000
    1     -931.2353     -931.2908     -931.2908  0.00407  0.00791  0.00000
    2     -931.2439     -931.2356     -931.2356  0.00363  0.00180  0.00000
