 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.7732   -99540.9112   -99540.9112   0.02983   0.00000  0.00000
    2   -99540.7574   -99540.9105   -99540.9105   0.02884   0.00000  0.00000
    3   -99540.6338   -99540.9076   -99540.9076   0.02437   0.00000  0.00000
    4   -99540.9548   -99540.8687   -99540.8687   0.01716   0.00000  0.00000
    5   -99541.4953   -99540.8527   -99540.8527   0.01540   0.00000  0.00000
    6   -99540.3405   -99540.9187   -99540.9187   0.02068   0.00000  0.00000
    7   -99540.4815   -99540.9123   -99540.9123   0.01422   0.00000  0.00000
    8   -99540.7816   -99540.8161   -99540.8161   0.00483   0.00000  0.00000
    9   -99540.8938   -99540.8114   -99540.8114   0.00494   0.00000  0.00000
   10   -99540.8905   -99540.8090   -99540.8090   0.00353   0.00000  0.00000
   11   -99540.8690   -99540.8224   -99540.8224   0.00235   0.00000  0.00000
   12   -99540.8587   -99540.8250   -99540.8250   0.00254   0.00000  0.00000
   13   -99540.8477   -99540.8316   -99540.8316   0.00180   0.00000  0.00000
   14   -99540.8186   -99540.8332   -99540.8332   0.00194   0.00000  0.00000
   15   -99540.8222   -99540.8322   -99540.8322   0.00174   0.00000  0.00000
   16   -99540.8480   -99540.8310   -99540.8310   0.00135   0.00000  0.00000
   17   -99540.8450   -99540.8310   -99540.8310   0.00098   0.00000  0.00000
   18   -99540.8378   -99540.8305   -99540.8305   0.00064   0.00000  0.00000
   19   -99540.8255   -99540.8305   -99540.8305   0.00044   0.00000  0.00000
   20   -99540.8259   -99540.8307   -99540.8307   0.00043   0.00000  0.00000
   21   -99540.8257   -99540.8307   -99540.8307   0.00040   0.00000  0.00000
   22   -99540.8260   -99540.8307   -99540.8307   0.00036   0.00000  0.00000
   23   -99540.8289   -99540.8302   -99540.8302   0.00031   0.00000  0.00000
   24   -99540.8345   -99540.8296   -99540.8296   0.00019   0.00000  0.00000
   25   -99540.8342   -99540.8295   -99540.8295   0.00016   0.00000  0.00000
   26   -99540.8335   -99540.8296   -99540.8296   0.00013   0.00000  0.00000
   27   -99540.8336   -99540.8300   -99540.8300   0.00012   0.00000  0.00000
   28   -99540.8322   -99540.8301   -99540.8301   0.00014   0.00000  0.00000
   29   -99540.8290   -99540.8304   -99540.8304   0.00008   0.00000  0.00000
