 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -190152.8029  -190372.0825  -190372.0825  1.94590  1.94590  0.00000
    2  -190232.1075  -190328.2338  -190328.2338  1.25160  1.74862  0.00000
    3  -190048.7183  -190139.8883  -190139.8883  2.05614  0.69003  0.00000
    4  -188641.8162  -188498.0856  -188498.0856 11.22979  0.56301  0.00000
    5  -190155.7318  -190151.9935  -190151.9935  1.46836  0.12447  0.00000
    6  -190180.3656  -190185.5313  -190185.5313  1.23631  0.17182  0.00000
    7  -190199.5550  -190199.0010  -190199.0010  0.38898  0.05182  0.00000
    8  -190204.1959  -190202.7023  -190202.7023  0.12940  0.03324  0.00000
    9  -190206.5340  -190205.0842  -190205.0842  0.10129  0.01881  0.00000
   10  -190208.0278  -190206.5426  -190206.5426  0.04970  0.02486  0.00000
   11  -190208.0212  -190208.1869  -190208.1869  0.02630  0.01024  0.00000
   12  -190208.9414  -190208.0527  -190208.0527  0.03104  0.01530  0.00000
   13  -190208.4814  -190208.9241  -190208.9241  0.01351  0.00433  0.00000
   14  -190208.8367  -190208.5063  -190208.5063  0.00986  0.00460  0.00000
   15  -190208.4581  -190208.8123  -190208.8123  0.00857  0.00360  0.00000
   16  -190208.3678  -190208.4719  -190208.4719  0.00280  0.00148  0.00000
   17  -190208.3107  -190208.3695  -190208.3695  0.00240  0.00102  0.00000
   18  -190208.2700  -190208.3126  -190208.3126  0.00284  0.00079  0.00000
   19  -190208.2930  -190208.2707  -190208.2707  0.00219  0.00064  0.00000
   20  -190208.2664  -190208.2919  -190208.2919  0.00190  0.00026  0.00000
   21  -190208.2936  -190208.2676  -190208.2676  0.00133  0.00095  0.00000
   22  -190208.3037  -190208.2931  -190208.2931  0.00038  0.00027  0.00000
   23  -190208.3111  -190208.3036  -190208.3036  0.00048  0.00035  0.00000
   24  -190208.3163  -190208.3110  -190208.3110  0.00018  0.00008  0.00000
   25  -190208.3158  -190208.3161  -190208.3161  0.00010  0.00001  0.00000
    1  -190213.8249  -190208.3159  -190208.3159  0.02369  0.08074  0.00000
    2  -190186.8359  -190201.8299  -190201.8299  0.64560  0.25302  0.00000
    3  -190145.0346  -190127.6888  -190127.6888  1.74168  0.18442  0.00000
    4  -190208.9653  -190209.7430  -190209.7430  0.06036  0.01144  0.00000
    5  -190208.7792  -190209.0477  -190209.0477  0.02151  0.00465  0.00000
    6  -190208.7745  -190208.8088  -190208.8088  0.01351  0.00182  0.00000
    7  -190208.7190  -190208.7722  -190208.7722  0.01033  0.00096  0.00000
    8  -190208.6572  -190208.7204  -190208.7204  0.00727  0.00071  0.00000
    9  -190208.7072  -190208.6583  -190208.6583  0.00272  0.00067  0.00000
   10  -190208.6805  -190208.7035  -190208.7035  0.00199  0.00034  0.00000
   11  -190208.6994  -190208.6825  -190208.6825  0.00068  0.00017  0.00000
   12  -190208.6999  -190208.6990  -190208.6990  0.00042  0.00006  0.00000
   13  -190208.7130  -190208.7001  -190208.7001  0.00035  0.00010  0.00000
   14  -190208.7179  -190208.7127  -190208.7127  0.00025  0.00004  0.00000
   15  -190208.7175  -190208.7178  -190208.7178  0.00008  0.00002  0.00000
    1  -190213.2637  -190208.7176  -190208.7176  0.02368  0.08336  0.00000
    2  -190188.4856  -190201.3350  -190201.3350  0.65641  0.25804  0.00000
    3  -190142.2122  -190126.2377  -190126.2377  1.77652  0.18950  0.00000
    4  -190209.0171  -190209.7887  -190209.7887  0.06095  0.01018  0.00000
    5  -190208.8575  -190209.0973  -190209.0973  0.02256  0.00490  0.00000
    6  -190208.8767  -190208.8790  -190208.8790  0.01367  0.00181  0.00000
