 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -120114.7483  -120260.5192  -120260.5192  1.91327  1.91327  0.00000
    2  -120100.5004  -120244.9803  -120244.9803  0.46440  1.72175  0.00000
    3  -120043.1327  -120063.0777  -120063.0777  2.45552  0.81668  0.00000
    4  -119948.5941  -119894.9998  -119894.9998  5.32233  0.80984  0.00000
    5  -120080.0913  -120084.9559  -120084.9559  1.80252  0.24853  0.00000
    6  -120091.0825  -120094.3591  -120094.3591  0.86686  0.09992  0.00000
    7  -120095.3466  -120095.5372  -120095.5372  0.33873  0.02300  0.00000
    8  -120093.9758  -120095.5808  -120095.5808  0.27433  0.05243  0.00000
    9  -120094.0355  -120094.0946  -120094.0946  0.04415  0.00698  0.00000
   10  -120093.7704  -120094.0591  -120094.0591  0.03168  0.00888  0.00000
   11  -120093.8523  -120093.7515  -120093.7515  0.02318  0.00199  0.00000
   12  -120093.8989  -120093.8721  -120093.8721  0.01064  0.00383  0.00000
   13  -120093.8742  -120093.9089  -120093.9089  0.01093  0.00189  0.00000
   14  -120093.8654  -120093.8768  -120093.8768  0.00705  0.00386  0.00000
   15  -120093.8512  -120093.8658  -120093.8658  0.00320  0.00131  0.00000
   16  -120093.8540  -120093.8489  -120093.8489  0.00230  0.00019  0.00000
   17  -120093.8585  -120093.8545  -120093.8545  0.00185  0.00145  0.00000
   18  -120093.8657  -120093.8569  -120093.8569  0.00191  0.00023  0.00000
   19  -120093.8742  -120093.8671  -120093.8671  0.00100  0.00027  0.00000
   20  -120093.8745  -120093.8746  -120093.8746  0.00044  0.00011  0.00000
   21  -120093.8787  -120093.8745  -120093.8745  0.00037  0.00024  0.00000
   22  -120093.8759  -120093.8791  -120093.8791  0.00028  0.00009  0.00000
   23  -120093.8775  -120093.8755  -120093.8755  0.00024  0.00007  0.00000
   24  -120093.8775  -120093.8778  -120093.8778  0.00013  0.00006  0.00000
   25  -120093.8770  -120093.8774  -120093.8774  0.00005  0.00005  0.00000
