 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99541.9038   -99541.0536   -99541.0536   0.00380   0.00000  0.00000
    2   -99541.2711   -99541.0728   -99541.0728   0.00188   0.00000  0.00000
    3   -99541.0391   -99541.0776   -99541.0776   0.00104   0.00000  0.00000
    4   -99541.0257   -99541.0768   -99541.0768   0.00074   0.00000  0.00000
    5   -99541.0900   -99541.0713   -99541.0713   0.00058   0.00000  0.00000
    6   -99541.1050   -99541.0726   -99541.0726   0.00059   0.00000  0.00000
    7   -99541.0745   -99541.0747   -99541.0747   0.00055   0.00000  0.00000
    8   -99541.1000   -99541.0817   -99541.0817   0.00038   0.00000  0.00000
    9   -99541.0939   -99541.0829   -99541.0829   0.00034   0.00000  0.00000
   10   -99541.0876   -99541.0881   -99541.0881   0.00023   0.00000  0.00000
   11   -99541.0907   -99541.0882   -99541.0882   0.00019   0.00000  0.00000
   12   -99541.0933   -99541.0883   -99541.0883   0.00015   0.00000  0.00000
   13   -99541.0920   -99541.0885   -99541.0885   0.00010   0.00000  0.00000
   14   -99541.0888   -99541.0890   -99541.0890   0.00013   0.00000  0.00000
   15   -99541.0882   -99541.0890   -99541.0890   0.00013   0.00000  0.00000
   16   -99541.0888   -99541.0887   -99541.0887   0.00005   0.00000  0.00000
