 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    8    -9144.4501    -9144.4461    -9144.4461  0.00488  0.00023  0.00000
    9    -9144.4759    -9144.4498    -9144.4498  0.00481  0.00098  0.00000
   10    -9144.4485    -9144.4738    -9144.4738  0.00148  0.00025  0.00000
   11    -9144.4509    -9144.4501    -9144.4501  0.00094  0.00011  0.00000
   12    -9144.4370    -9144.4509    -9144.4509  0.00085  0.00075  0.00000
   13    -9144.4327    -9144.4380    -9144.4380  0.00035  0.00016  0.00000
   14    -9144.4322    -9144.4331    -9144.4331  0.00022  0.00002  0.00000
   15    -9144.4342    -9144.4323    -9144.4323  0.00014  0.00002  0.00000
    1    -9144.3875    -9144.4341    -9144.4341  0.01009  0.06440  0.00000
    2    -9143.4767    -9139.4518    -9139.4518  0.52399  0.11053  0.00000
    3    -9143.8833    -9146.8649    -9146.8649  0.28797  0.03947  0.00000
    4    -9144.4160    -9145.0289    -9145.0289  0.04265  0.00516  0.00000
    5    -9144.2954    -9144.4675    -9144.4675  0.01513  0.00482  0.00000
    6    -9144.4367    -9144.3074    -9144.3074  0.00857  0.00074  0.00000
    7    -9144.3953    -9144.4286    -9144.4286  0.00726  0.00136  0.00000
    8    -9144.3946    -9144.3970    -9144.3970  0.00512  0.00031  0.00000
    9    -9144.3957    -9144.3949    -9144.3949  0.00520  0.00174  0.00000
   10    -9144.3823    -9144.3950    -9144.3950  0.00203  0.00015  0.00000
   11    -9144.3984    -9144.3832    -9144.3832  0.00111  0.00033  0.00000
   12    -9144.4164    -9144.3974    -9144.3974  0.00115  0.00072  0.00000
   13    -9144.4143    -9144.4152    -9144.4152  0.00045  0.00007  0.00000
   14    -9144.4146    -9144.4144    -9144.4144  0.00024  0.00003  0.00000
   15    -9144.4165    -9144.4146    -9144.4146  0.00011  0.00005  0.00000
    1    -9145.1242    -9144.4164    -9144.4164  0.01013  0.06443  0.00000
    2    -9142.0766    -9140.1221    -9140.1221  0.49139  0.10237  0.00000
    3    -9143.1663    -9145.7482    -9145.7482  0.24909  0.03736  0.00000
    4    -9144.3884    -9144.1700    -9144.1700  0.01289  0.00132  0.00000
