 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   82  -195913.5152  -195913.5152  -195913.5152  0.00056  0.04866  0.00000
   83  -195913.4941  -195913.4952  -195913.4952  0.00030  0.16281  0.00000
   84  -195913.4713  -195913.4702  -195913.4702  0.00051  0.12290  0.00000
   85  -195913.4832  -195913.4833  -195913.4833  0.00025  0.02991  0.00000
   86  -195913.4864  -195913.4868  -195913.4868  0.00070  0.06209  0.00000
   87  -195913.5460  -195913.5452  -195913.5452  0.00065  0.05319  0.00000
   88  -195913.4590  -195913.4595  -195913.4595  0.00105  0.06429  0.00000
   89  -195913.4646  -195913.4634  -195913.4634  0.00067  0.12499  0.00000
   90  -195913.4775  -195913.4789  -195913.4789  0.00058  0.07952  0.00000
   91  -195913.4596  -195913.4595  -195913.4595  0.00067  0.17041  0.00000
   92  -195913.4596  -195913.4594  -195913.4594  0.00082  0.24028  0.00000
   93  -195913.3982  -195913.3971  -195913.3971  0.00106  0.42862  0.00000
   94  -195913.4169  -195913.4115  -195913.4115  0.00049  0.59697  0.00000
   95  -195913.5151  -195913.5193  -195913.5193  0.00121  0.50672  0.00000
   96  -195913.5016  -195913.5022  -195913.5022  0.00066  0.12839  0.00000
   97  -195913.4949  -195913.4947  -195913.4947  0.00050  0.18361  0.00000
   98  -195913.4657  -195913.4672  -195913.4672  0.00030  0.14584  0.00000
   99  -195913.4522  -195913.4511  -195913.4511  0.00031  0.09796  0.00000
  100  -195913.5160  -195913.5160  -195913.5160  0.00071  0.00614  0.00000
  101  -195913.5023  -195913.5025  -195913.5025  0.00060  0.10035  0.00000
  102  -195913.4527  -195913.4511  -195913.4511  0.00076  0.17348  0.00000
  103  -195913.4002  -195913.4035  -195913.4035  0.00117  0.08786  0.00000
  104  -195913.4363  -195913.4347  -195913.4347  0.00078  0.13907  0.00000
  105  -195913.4533  -195913.4520  -195913.4520  0.00041  0.26348  0.00000
  106  -195913.4377  -195913.4375  -195913.4375  0.00069  0.10685  0.00000
  107  -195913.4877  -195913.4881  -195913.4881  0.00121  0.12955  0.00000
  108  -195913.5004  -195913.5010  -195913.5010  0.00047  0.13724  0.00000
  109  -195913.4311  -195913.4313  -195913.4313  0.00085  0.06533  0.00000
  110  -195913.4761  -195913.4758  -195913.4758  0.00036  0.12799  0.00000
  111  -195913.4297  -195913.4297  -195913.4297  0.00058  0.03642  0.00000
  112  -195913.4969  -195913.4972  -195913.4972  0.00077  0.02795  0.00000
  113  -195913.4653  -195913.4657  -195913.4657  0.00037  0.06005  0.00000
  114  -195913.5647  -195913.5646  -195913.5646  0.00132  0.08439  0.00000
  115  -195913.5016  -195913.5024  -195913.5024  0.00040  0.12471  0.00000
  116  -195913.4832  -195913.4829  -195913.4829  0.00057  0.06285  0.00000
  117  -195913.4983  -195913.4984  -195913.4984  0.00073  0.10192  0.00000
  118  -195913.4197  -195913.4191  -195913.4191  0.00073  0.06901  0.00000
  119  -195913.4873  -195913.4859  -195913.4859  0.00068  0.09580  0.00000
  120  -195913.4791  -195913.4805  -195913.4805  0.00040  0.07786  0.00000
  121  -195913.4482  -195913.4477  -195913.4477  0.00028  0.06798  0.00000
  122  -195913.5055  -195913.5056  -195913.5056  0.00088  0.05741  0.00000
  123  -195913.4580  -195913.4584  -195913.4584  0.00027  0.13591  0.00000
  124  -195913.4983  -195913.4979  -195913.4979  0.00086  0.06244  0.00000
  125  -195913.5089  -195913.5096  -195913.5096  0.00066  0.06689  0.00000
  126  -195913.4503  -195913.4506  -195913.4506  0.00042  0.09668  0.00000
  127  -195913.4143  -195913.4147  -195913.4147  0.00083  0.07909  0.00000
  128  -195913.4068  -195913.4065  -195913.4065  0.00098  0.10720  0.00000
  129  -195913.5160  -195913.5154  -195913.5154  0.00099  0.08827  0.00000
  130  -195913.3975  -195913.3978  -195913.3978  0.00096  0.08318  0.00000
  131  -195913.4636  -195913.4639  -195913.4639  0.00035  0.04648  0.00000
  132  -195913.4283  -195913.4284  -195913.4284  0.00073  0.03624  0.00000
  133  -195913.4456  -195913.4458  -195913.4458  0.00038  0.09346  0.00000
  134  -195913.4559  -195913.4552  -195913.4552  0.00041  0.07363  0.00000
  135  -195913.4116  -195913.4106  -195913.4106  0.00095  0.14572  0.00000
  136  -195913.3842  -195913.3841  -195913.3841  0.00088  0.12536  0.00000
  137  -195913.4919  -195913.4929  -195913.4929  0.00042  0.04957  0.00000
  138  -195913.4863  -195913.4863  -195913.4863  0.00044  0.11842  0.00000
  139  -195913.4611  -195913.4612  -195913.4612  0.00039  0.09457  0.00000
  140  -195913.4557  -195913.4577  -195913.4577  0.00042  0.29097  0.00000
  141  -195913.4971  -195913.4967  -195913.4967  0.00043  0.07808  0.00000
  142  -195913.4398  -195913.4386  -195913.4386  0.00027  0.13139  0.00000
  143  -195913.4626  -195913.4616  -195913.4616  0.00059  0.09916  0.00000
  144  -195913.4472  -195913.4473  -195913.4473  0.00046  0.09944  0.00000
  145  -195913.4148  -195913.4153  -195913.4153  0.00066  0.13128  0.00000
  146  -195913.3920  -195913.3911  -195913.3911  0.00107  0.13311  0.00000
  147  -195913.4545  -195913.4548  -195913.4548  0.00021  0.12061  0.00000
  148  -195913.4725  -195913.4714  -195913.4714  0.00069  0.18920  0.00000
  149  -195913.5183  -195913.5195  -195913.5195  0.00081  0.17307  0.00000
  150  -195913.5507  -195913.5506  -195913.5506  0.00133  0.11987  0.00000
  151  -195913.5027  -195913.5062  -195913.5062  0.00078  0.32209  0.00000
  152  -195913.5021  -195913.4997  -195913.4997  0.00043  0.20179  0.00000
  153  -195913.5398  -195913.5399  -195913.5399  0.00086  0.05292  0.00000
  154  -195913.4478  -195913.4480  -195913.4480  0.00083  0.15736  0.00000
  155  -195913.4679  -195913.4664  -195913.4664  0.00053  0.16699  0.00000
  156  -195913.3651  -195913.3659  -195913.3659  0.00173  0.19666  0.00000
  157  -195913.4726  -195913.4699  -195913.4699  0.00078  0.24510  0.00000
  158  -195913.4632  -195913.4661  -195913.4661  0.00062  0.13331  0.00000
  159  -195913.4884  -195913.4884  -195913.4884  0.00043  0.16812  0.00000
  160  -195913.5000  -195913.5006  -195913.5006  0.00067  0.07113  0.00000
  161  -195913.4990  -195913.4993  -195913.4993  0.00050  0.23930  0.00000
  162  -195913.4576  -195913.4557  -195913.4557  0.00084  0.09873  0.00000
  163  -195913.4765  -195913.4774  -195913.4774  0.00050  0.05017  0.00000
  164  -195913.4440  -195913.4438  -195913.4438  0.00036  0.08423  0.00000
  165  -195913.4605  -195913.4602  -195913.4602  0.00025  0.12831  0.00000
  166  -195913.4419  -195913.4418  -195913.4418  0.00085  0.02270  0.00000
  167  -195913.4627  -195913.4623  -195913.4623  0.00038  0.05632  0.00000
  168  -195913.4915  -195913.4920  -195913.4920  0.00042  0.08022  0.00000
  169  -195913.4396  -195913.4400  -195913.4400  0.00064  0.04459  0.00000
  170  -195913.4844  -195913.4843  -195913.4843  0.00035  0.08218  0.00000
  171  -195913.3836  -195913.3842  -195913.3842  0.00112  0.07417  0.00000
  172  -195913.4108  -195913.4105  -195913.4105  0.00098  0.07558  0.00000
  173  -195913.5007  -195913.5012  -195913.5012  0.00039  0.12447  0.00000
  174  -195913.4596  -195913.4594  -195913.4594  0.00075  0.06357  0.00000
  175  -195913.4298  -195913.4298  -195913.4298  0.00056  0.00949  0.00000
