 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99537.1666   -99538.5953   -99538.5953   0.01970   0.00000  0.00000
    2   -99539.1209   -99538.5576   -99538.5576   0.01688   0.00000  0.00000
    3   -99538.8636   -99538.5665   -99538.5665   0.00319   0.00000  0.00000
    4   -99541.9507   -99538.5720   -99538.5720   0.11751   0.00000  0.00000
    5   -99541.4172   -99538.5720   -99538.5720   0.09850   0.00000  0.00000
    6   -99539.3125   -99538.5711   -99538.5711   0.02195   0.00000  0.00000
    7   -99538.7759   -99538.5753   -99538.5753   0.00487   0.00000  0.00000
    8   -99538.8707   -99538.5807   -99538.5807   0.01226   0.00000  0.00000
    9   -99538.6464   -99538.5786   -99538.5786   0.00399   0.00000  0.00000
   10   -99538.6447   -99538.5775   -99538.5775   0.00389   0.00000  0.00000
   11   -99538.6751   -99538.5544   -99538.5544   0.00509   0.00000  0.00000
   12   -99538.6043   -99538.5666   -99538.5666   0.00438   0.00000  0.00000
   13   -99538.6537   -99538.5718   -99538.5718   0.00377   0.00000  0.00000
   14   -99538.6685   -99538.5742   -99538.5742   0.00371   0.00000  0.00000
   15   -99538.7136   -99538.5681   -99538.5681   0.00426   0.00000  0.00000
   16   -99538.4002   -99538.6078   -99538.6078   0.00398   0.00000  0.00000
   17   -99538.7283   -99538.5433   -99538.5433   0.00617   0.00000  0.00000
   18   -99538.7262   -99538.5440   -99538.5440   0.00585   0.00000  0.00000
   19   -99538.7216   -99538.5445   -99538.5445   0.00554   0.00000  0.00000
   20   -99538.7166   -99538.5450   -99538.5450   0.00538   0.00000  0.00000
   21   -99551.0081   -99538.5671   -99538.5671   0.44920   0.00000  0.00000
   22   -99538.4690   -99538.5820   -99538.5820   0.00404   0.00000  0.00000
   23   -99538.5184   -99538.5761   -99538.5761   0.00234   0.00000  0.00000
   24   -99538.7939   -99538.5617   -99538.5617   0.00711   0.00000  0.00000
   25   -99538.7136   -99538.5518   -99538.5518   0.00495   0.00000  0.00000
   26   -99538.5911   -99538.5619   -99538.5619   0.00049   0.00000  0.00000
   27   -99538.5702   -99538.5629   -99538.5629   0.00044   0.00000  0.00000
   28   -99538.5511   -99538.5671   -99538.5671   0.00059   0.00000  0.00000
   29   -99538.5427   -99538.5682   -99538.5682   0.00091   0.00000  0.00000
   30   -99538.5564   -99538.5691   -99538.5691   0.00037   0.00000  0.00000
   31   -99538.5619   -99538.5687   -99538.5687   0.00022   0.00000  0.00000
   32   -99538.5660   -99538.5684   -99538.5684   0.00021   0.00000  0.00000
   33   -99538.5757   -99538.5675   -99538.5675   0.00017   0.00000  0.00000
   34   -99538.5709   -99538.5676   -99538.5676   0.00012   0.00000  0.00000
   35   -99538.5597   -99538.5677   -99538.5677   0.00019   0.00000  0.00000
   36   -99538.5633   -99538.5674   -99538.5674   0.00011   0.00000  0.00000
   37   -99538.5644   -99538.5673   -99538.5673   0.00010   0.00000  0.00000
