     1    5.27654934
     2    5.11128235
     3    4.63255405
     4    3.91392064
     5    3.09489751
     6    2.32181978
     7    1.68316865
     8    1.19905877
     9    0.85266805
    10    0.61503881
    11    0.45759520
    12    0.35705262
    13    0.29589292
    14    0.26125914
    15    0.24376893
    16    0.23664016
    17    0.23490204
    18    0.23523277
    19    0.23557559
    20    0.23523264
    21    0.23490202
    22    0.23664036
    23    0.24376875
    24    0.26125929
    25    0.29589307
    26    0.35705251
    27    0.45759511
    28    0.61503875
    29    0.85266858
    30    1.19905829
    31    1.68316817
    32    2.32181931
    33    3.09489799
    34    3.91392255
    35    4.63255405
    36    5.11128569
    37    5.27654886
    38    5.11128187
    39    4.63255262
    40    3.91392016
    41    3.09489679
    42    2.32182002
    43    1.68316865
    44    1.19905877
    45    0.85266829
    46    0.61503881
    47    0.45759520
    48    0.35705262
    49    0.29589292
    50    0.26125914
    51    0.24376893
    52    0.23664016
    53    0.23490204
    54    0.23523277
    55    0.23557559
    56    0.23523264
    57    0.23490202
    58    0.23664036
    59    0.24376875
    60    0.26125929
    61    0.29589307
    62    0.35705251
    63    0.45759511
    64    0.61503875
    65    0.85266858
    66    1.19905829
    67    1.68316817
    68    2.32181931
    69    3.09489799
    70    3.91392255
    71    4.63255405
    72    5.11128569
