 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99539.9479   -99540.1008   -99540.1008   0.03792   0.00000  0.00000
    2   -99539.9217   -99540.1013   -99540.1013   0.03358   0.00000  0.00000
    3   -99539.7807   -99540.0973   -99540.0973   0.02709   0.00000  0.00000
    4   -99540.1765   -99540.0643   -99540.0643   0.01808   0.00000  0.00000
    5   -99540.6396   -99540.0517   -99540.0517   0.01648   0.00000  0.00000
    6   -99539.6045   -99540.1017   -99540.1017   0.02497   0.00000  0.00000
    7   -99539.5748   -99540.1003   -99540.1003   0.01813   0.00000  0.00000
    8   -99539.9722   -99540.0019   -99540.0019   0.00580   0.00000  0.00000
    9   -99540.0942   -99539.9921   -99539.9921   0.00410   0.00000  0.00000
   10   -99540.0865   -99539.9876   -99539.9876   0.00403   0.00000  0.00000
   11   -99540.0414   -99539.9980   -99539.9980   0.00273   0.00000  0.00000
   12   -99540.0281   -99539.9990   -99539.9990   0.00241   0.00000  0.00000
   13   -99539.9829   -99540.0121   -99540.0121   0.00186   0.00000  0.00000
   14   -99539.9716   -99540.0114   -99540.0114   0.00227   0.00000  0.00000
   15   -99539.9959   -99540.0093   -99540.0093   0.00201   0.00000  0.00000
   16   -99540.0199   -99540.0099   -99540.0099   0.00153   0.00000  0.00000
   17   -99540.0090   -99540.0096   -99540.0096   0.00073   0.00000  0.00000
   18   -99540.0158   -99540.0082   -99540.0082   0.00057   0.00000  0.00000
   19   -99540.0138   -99540.0078   -99540.0078   0.00049   0.00000  0.00000
   20   -99540.0158   -99540.0074   -99540.0074   0.00046   0.00000  0.00000
   21   -99539.9994   -99540.0087   -99540.0087   0.00030   0.00000  0.00000
   22   -99540.0033   -99540.0084   -99540.0084   0.00029   0.00000  0.00000
   23   -99540.0075   -99540.0083   -99540.0083   0.00019   0.00000  0.00000
   24   -99540.0054   -99540.0085   -99540.0085   0.00019   0.00000  0.00000
   25   -99540.0071   -99540.0083   -99540.0083   0.00019   0.00000  0.00000
   26   -99540.0065   -99540.0083   -99540.0083   0.00010   0.00000  0.00000
