 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   16  -195902.7715  -195902.7700  -195902.7700  0.00019  0.00003  0.00000
   17  -195902.7736  -195902.7716  -195902.7716  0.00016  0.00008  0.00000
   18  -195902.7734  -195902.7736  -195902.7736  0.00008  0.00001  0.00000
    1  -195903.2803  -195902.7734  -195902.7734  0.02374  0.11771  0.00000
    2  -195890.6885  -195887.9478  -195887.9478  0.72637  0.48711  0.00000
    3  -195762.1828  -195753.8676  -195753.8676  2.23066  0.35733  0.00000
    4  -195903.0887  -195904.2294  -195904.2294  0.08516  0.01851  0.00000
    5  -195902.3894  -195902.9703  -195902.9703  0.03450  0.00657  0.00000
    6  -195902.4981  -195902.2644  -195902.2644  0.01647  0.00341  0.00000
    7  -195902.5028  -195902.5538  -195902.5538  0.01217  0.00167  0.00000
    8  -195902.4523  -195902.4927  -195902.4927  0.00755  0.00138  0.00000
    9  -195902.4739  -195902.4495  -195902.4495  0.00263  0.00057  0.00000
   10  -195902.4857  -195902.4761  -195902.4761  0.00184  0.00050  0.00000
   11  -195902.4848  -195902.4895  -195902.4895  0.00143  0.00014  0.00000
   12  -195902.4952  -195902.4829  -195902.4829  0.00088  0.00020  0.00000
   13  -195902.4981  -195902.4972  -195902.4972  0.00049  0.00013  0.00000
   14  -195902.5006  -195902.4980  -195902.4980  0.00034  0.00012  0.00000
   15  -195902.5010  -195902.5007  -195902.5007  0.00016  0.00006  0.00000
   16  -195902.5009  -195902.5011  -195902.5011  0.00012  0.00002  0.00000
   17  -195902.5013  -195902.5007  -195902.5007  0.00012  0.00002  0.00000
   18  -195902.5015  -195902.5014  -195902.5014  0.00010  0.00002  0.00000
