 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.3280   -99540.1965   -99540.1965   0.00108   0.00000  0.00000
    2   -99540.2397   -99540.1999   -99540.1999   0.00091   0.00000  0.00000
    3   -99540.2018   -99540.2003   -99540.2003   0.00041   0.00000  0.00000
    4   -99540.1904   -99540.2003   -99540.2003   0.00033   0.00000  0.00000
    5   -99540.2050   -99540.1993   -99540.1993   0.00039   0.00000  0.00000
    6   -99540.2128   -99540.1994   -99540.1994   0.00021   0.00000  0.00000
    7   -99540.1822   -99540.2008   -99540.2008   0.00022   0.00000  0.00000
    8   -99540.2109   -99540.2014   -99540.2014   0.00022   0.00000  0.00000
    9   -99540.2046   -99540.2017   -99540.2017   0.00026   0.00000  0.00000
   10   -99540.2036   -99540.2032   -99540.2032   0.00013   0.00000  0.00000
   11   -99540.2025   -99540.2033   -99540.2033   0.00011   0.00000  0.00000
   12   -99540.2005   -99540.2036   -99540.2036   0.00005   0.00000  0.00000
