 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   81  -109409.8602  -109408.4372  -109408.4372  0.05693  0.03111  0.00000
   82  -109409.3646  -109410.1855  -109410.1855  0.18324  0.01569  0.00000
   83  -109408.9540  -109409.2779  -109409.2779  0.04930  0.00478  0.00000
   84  -109408.9529  -109408.8427  -109408.8427  0.01105  0.00563  0.00000
   85  -109408.8457  -109408.9974  -109408.9974  0.01590  0.00749  0.00000
   86  -109409.2111  -109408.7882  -109408.7882  0.01744  0.00694  0.00000
   87  -109409.1179  -109409.3521  -109409.3521  0.06026  0.01134  0.00000
   88  -109409.1714  -109409.0478  -109409.0478  0.01808  0.00196  0.00000
   89  -109409.0042  -109409.2105  -109409.2105  0.03693  0.00542  0.00000
   90  -109409.1121  -109408.9324  -109408.9324  0.00181  0.00271  0.00000
   91  -109409.0769  -109409.1729  -109409.1729  0.03032  0.00081  0.00000
   92  -109409.0291  -109409.0452  -109409.0452  0.01484  0.00115  0.00000
   93  -109408.9700  -109409.0227  -109409.0227  0.01203  0.00066  0.00000
   94  -109408.9198  -109408.9504  -109408.9504  0.00344  0.00111  0.00000
   95  -109408.9186  -109408.9074  -109408.9074  0.00283  0.00021  0.00000
   96  -109408.9204  -109408.9232  -109408.9232  0.00096  0.00232  0.00000
   97  -109408.8622  -109408.9201  -109408.9201  0.00059  0.00071  0.00000
   98  -109408.8603  -109408.8388  -109408.8388  0.00999  0.00087  0.00000
   99  -109408.8615  -109408.8692  -109408.8692  0.00641  0.00073  0.00000
  100  -109408.9048  -109408.8585  -109408.8585  0.00761  0.00181  0.00000
  101  -109408.9147  -109408.9234  -109408.9234  0.00024  0.00019  0.00000
  102  -109408.9181  -109408.9109  -109408.9109  0.00165  0.00013  0.00000
  103  -109408.9204  -109408.9210  -109408.9210  0.00046  0.00003  0.00000
  104  -109408.9187  -109408.9202  -109408.9202  0.00055  0.00008  0.00000
