 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99539.8146   -99540.0839   -99540.0839   0.03861   0.00000  0.00000
    2   -99540.0252   -99540.0816   -99540.0816   0.03338   0.00000  0.00000
    3   -99539.8099   -99540.0798   -99540.0798   0.02707   0.00000  0.00000
    4   -99540.0657   -99540.0535   -99540.0535   0.01811   0.00000  0.00000
    5   -99540.4986   -99540.0379   -99540.0379   0.01641   0.00000  0.00000
    6   -99539.5124   -99540.0853   -99540.0853   0.02243   0.00000  0.00000
    7   -99539.6191   -99540.0809   -99540.0809   0.01356   0.00000  0.00000
    8   -99539.9078   -99539.9889   -99539.9889   0.00607   0.00000  0.00000
    9   -99540.0700   -99539.9706   -99539.9706   0.00372   0.00000  0.00000
   10   -99540.0556   -99539.9737   -99539.9737   0.00342   0.00000  0.00000
   11   -99540.0212   -99539.9838   -99539.9838   0.00232   0.00000  0.00000
   12   -99540.0057   -99539.9843   -99539.9843   0.00254   0.00000  0.00000
   13   -99539.9438   -99539.9954   -99539.9954   0.00196   0.00000  0.00000
   14   -99539.9361   -99539.9943   -99539.9943   0.00208   0.00000  0.00000
   15   -99539.9768   -99539.9904   -99539.9904   0.00195   0.00000  0.00000
   16   -99540.0007   -99539.9917   -99539.9917   0.00175   0.00000  0.00000
   17   -99539.9971   -99539.9923   -99539.9923   0.00174   0.00000  0.00000
   18   -99539.9906   -99539.9927   -99539.9927   0.00105   0.00000  0.00000
   19   -99539.9931   -99539.9921   -99539.9921   0.00059   0.00000  0.00000
   20   -99539.9931   -99539.9920   -99539.9920   0.00060   0.00000  0.00000
   21   -99539.9888   -99539.9921   -99539.9921   0.00051   0.00000  0.00000
   22   -99539.9900   -99539.9912   -99539.9912   0.00033   0.00000  0.00000
   23   -99539.9915   -99539.9910   -99539.9910   0.00026   0.00000  0.00000
   24   -99539.9914   -99539.9912   -99539.9912   0.00018   0.00000  0.00000
   25   -99539.9889   -99539.9911   -99539.9911   0.00010   0.00000  0.00000
   26   -99539.9909   -99539.9909   -99539.9909   0.00008   0.00000  0.00000
