 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   14  -190206.6046  -190206.3968  -190206.3968  0.01961  0.00684  0.00000
   15  -190206.6380  -190206.6171  -190206.6171  0.00999  0.00243  0.00000
   16  -190206.5121  -190206.6383  -190206.6383  0.01489  0.00593  0.00000
   17  -190206.6309  -190206.5100  -190206.5100  0.00287  0.00465  0.00000
   18  -190206.6108  -190206.6318  -190206.6318  0.01503  0.00060  0.00000
   19  -190206.5876  -190206.6104  -190206.6104  0.01439  0.00127  0.00000
   20  -190206.5496  -190206.5887  -190206.5887  0.01065  0.00246  0.00000
   21  -190206.4950  -190206.5467  -190206.5467  0.00285  0.00119  0.00000
   22  -190206.5141  -190206.4932  -190206.4932  0.00386  0.00103  0.00000
   23  -190206.5073  -190206.5157  -190206.5157  0.00030  0.00039  0.00000
   24  -190206.5137  -190206.5068  -190206.5068  0.00153  0.00026  0.00000
   25  -190206.4949  -190206.5139  -190206.5139  0.00071  0.00089  0.00000
   26  -190206.4932  -190206.4938  -190206.4938  0.00362  0.00003  0.00000
   27  -190206.5072  -190206.4932  -190206.4932  0.00372  0.00047  0.00000
   28  -190206.5194  -190206.5081  -190206.5081  0.00190  0.00049  0.00000
   29  -190206.5212  -190206.5198  -190206.5198  0.00045  0.00010  0.00000
   30  -190206.5220  -190206.5213  -190206.5213  0.00028  0.00002  0.00000
   31  -190206.5237  -190206.5221  -190206.5221  0.00027  0.00005  0.00000
   32  -190206.5243  -190206.5238  -190206.5238  0.00012  0.00002  0.00000
   33  -190206.5259  -190206.5243  -190206.5243  0.00011  0.00003  0.00000
   34  -190206.5264  -190206.5259  -190206.5259  0.00004  0.00003  0.00000
