 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -195890.5689  -196126.2686  -196126.2686******************  0.00000
    2  -195956.0306  -196072.4597  -196072.4597  1.31351*********  0.00000
    3  -195558.8467  -195807.6023  -195807.6023  3.54827*********  0.00000
    4  -181044.9312  -180499.9383  -180499.9383 34.55334*********  0.00000
    5  -195285.9950  -195222.9765  -195222.9765  6.31669*********  0.00000
    6  -195867.0444  -195878.7007  -195878.7007  2.27203*********  0.00000
    7  -195886.0689  -195894.7781  -195894.7781  1.58762908.72134  0.00000
    8  -195889.2619  -195904.2712  -195904.2712  0.84041963.77263  0.00000
    9  -195888.2618  -195870.6503  -195870.6503  2.64822*********  0.00000
   10  -195897.3111  -195897.1699  -195897.1699  0.89592*********  0.00000
   11  -195911.8664  -195910.2772  -195910.2772  0.13006116.75837  0.00000
   12  -195912.8218  -195912.5610  -195912.5610  0.04442 96.97579  0.00000
   13  -195913.4138  -195912.9722  -195912.9722  0.05291 24.97288  0.00000
   14  -195913.4536  -195913.5682  -195913.5682  0.02798 46.62512  0.00000
   15  -195913.6891  -195913.3909  -195913.3909  0.01873 43.95306  0.00000
   16  -195913.5116  -195913.7936  -195913.7936  0.01341 17.24095  0.00000
   17  -195913.5625  -195913.4646  -195913.4646  0.01669 46.85441  0.00000
   18  -195913.5374  -195913.5420  -195913.5420  0.00860 90.12774  0.00000
   19  -195913.4676  -195913.4899  -195913.4899  0.00442 25.30856  0.00000
   20  -195913.4594  -195913.5235  -195913.5235  0.00321 25.75120  0.00000
   21  -195913.5012  -195913.5248  -195913.5248  0.00137 14.89326  0.00000
   22  -195913.3938  -195913.4184  -195913.4184  0.00093  8.63259  0.00000
   23  -195913.3826  -195913.4018  -195913.4018  0.00110 10.56835  0.00000
   24  -195913.4404  -195913.4439  -195913.4439  0.00164  0.91509  0.00000
   25  -195913.3248  -195913.3266  -195913.3266  0.00100  5.30462  0.00000
   26  -195913.3177  -195913.3198  -195913.3198  0.00083  0.41026  0.00000
   27  -195913.4113  -195913.4124  -195913.4124  0.00119  1.09188  0.00000
   28  -195913.3324  -195913.3314  -195913.3314  0.00060  2.29395  0.00000
   29  -195913.4206  -195913.4204  -195913.4204  0.00118  0.43402  0.00000
   30  -195913.4243  -195913.4250  -195913.4250  0.00042  0.47952  0.00000
   31  -195913.3539  -195913.3520  -195913.3520  0.00062  1.68458  0.00000
   32  -195913.4930  -195913.4921  -195913.4921  0.00115  0.61051  0.00000
   33  -195913.4303  -195913.4307  -195913.4307  0.00063  0.12824  0.00000
   34  -195913.4202  -195913.4193  -195913.4193  0.00043  0.48505  0.00000
   35  -195913.4539  -195913.4553  -195913.4553  0.00096  0.20099  0.00000
   36  -195913.3930  -195913.3912  -195913.3912  0.00023  0.31887  0.00000
   37  -195913.4683  -195913.4688  -195913.4688  0.00086  0.25488  0.00000
   38  -195913.4803  -195913.4807  -195913.4807  0.00061  0.23601  0.00000
   39  -195913.4736  -195913.4731  -195913.4731  0.00046  0.25903  0.00000
   40  -195913.5045  -195913.5096  -195913.5096  0.00121  0.19259  0.00000
   41  -195913.4744  -195913.4694  -195913.4694  0.00082  0.15341  0.00000
   42  -195913.5220  -195913.5218  -195913.5218  0.00120  0.14852  0.00000
   43  -195913.4906  -195913.4918  -195913.4918  0.00061  0.89996  0.00000
   44  -195913.3724  -195913.3709  -195913.3709  0.00183  0.32424  0.00000
   45  -195913.4471  -195913.4476  -195913.4476  0.00018  0.18610  0.00000
