 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   81   -99538.1254   -99538.2379   -99538.2379  0.00563  0.00367  0.00000
   82   -99538.1814   -99538.0929   -99538.0929  0.01472  0.00298  0.00000
   83   -99538.2119   -99538.2067   -99538.2067  0.00102  0.00040  0.00000
   84   -99538.1944   -99538.2135   -99538.2135  0.00241  0.00060  0.00000
   85   -99538.2000   -99538.1897   -99538.1897  0.00124  0.00025  0.00000
   86   -99538.1957   -99538.2031   -99538.2031  0.00068  0.00025  0.00000
   87   -99538.1957   -99538.1937   -99538.1937  0.00073  0.00010  0.00000
   88   -99538.1928   -99538.1967   -99538.1967  0.00025  0.00013  0.00000
   89   -99538.1922   -99538.1922   -99538.1922  0.00052  0.00009  0.00000
   90   -99538.1922   -99538.1924   -99538.1924  0.00033  0.00002  0.00000
   91   -99538.1915   -99538.1923   -99538.1923  0.00027  0.00003  0.00000
   92   -99538.1913   -99538.1917   -99538.1917  0.00015  0.00001  0.00000
   93   -99538.1889   -99538.1914   -99538.1914  0.00017  0.00004  0.00000
   94   -99538.1867   -99538.1891   -99538.1891  0.00019  0.00004  0.00000
   95   -99538.1867   -99538.1865   -99538.1865  0.00017  0.00000  0.00000
   96   -99538.1828   -99538.1866   -99538.1866  0.00014  0.00006  0.00000
   97   -99538.1819   -99538.1828   -99538.1828  0.00015  0.00001  0.00000
   98   -99538.1812   -99538.1818   -99538.1818  0.00013  0.00001  0.00000
   99   -99538.1805   -99538.1812   -99538.1812  0.00010  0.00002  0.00000
  100   -99538.1789   -99538.1804   -99538.1804  0.00011  0.00003  0.00000
  101   -99538.1786   -99538.1790   -99538.1790  0.00007  0.00001  0.00000
