 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.8741   -99541.0240   -99541.0240   0.02789   0.00000  0.00000
    2   -99540.8627   -99541.0226   -99541.0226   0.02750   0.00000  0.00000
    3   -99540.7619   -99541.0199   -99541.0199   0.02363   0.00000  0.00000
    4   -99540.9328   -99540.9996   -99540.9996   0.01563   0.00000  0.00000
    5   -99541.1543   -99540.9927   -99540.9927   0.01427   0.00000  0.00000
    6   -99540.8410   -99541.0124   -99541.0124   0.01396   0.00000  0.00000
    7   -99540.8951   -99541.0082   -99541.0082   0.01354   0.00000  0.00000
    8   -99540.9725   -99540.9447   -99540.9447   0.00641   0.00000  0.00000
    9   -99540.9815   -99540.9597   -99540.9597   0.00718   0.00000  0.00000
   10   -99540.9596   -99540.9435   -99540.9435   0.00154   0.00000  0.00000
   11   -99540.9631   -99540.9427   -99540.9427   0.00152   0.00000  0.00000
   12   -99540.9799   -99540.9462   -99540.9462   0.00123   0.00000  0.00000
   13   -99540.9737   -99540.9466   -99540.9466   0.00119   0.00000  0.00000
   14   -99540.9314   -99540.9481   -99540.9481   0.00160   0.00000  0.00000
   15   -99540.9373   -99540.9476   -99540.9476   0.00128   0.00000  0.00000
   16   -99540.9479   -99540.9472   -99540.9472   0.00113   0.00000  0.00000
   17   -99540.9474   -99540.9474   -99540.9474   0.00120   0.00000  0.00000
   18   -99540.9389   -99540.9475   -99540.9475   0.00049   0.00000  0.00000
   19   -99540.9411   -99540.9473   -99540.9473   0.00045   0.00000  0.00000
   20   -99540.9452   -99540.9469   -99540.9469   0.00043   0.00000  0.00000
   21   -99540.9471   -99540.9463   -99540.9463   0.00040   0.00000  0.00000
   22   -99540.9405   -99540.9451   -99540.9451   0.00032   0.00000  0.00000
   23   -99540.9484   -99540.9441   -99540.9441   0.00013   0.00000  0.00000
   24   -99540.9485   -99540.9440   -99540.9440   0.00014   0.00000  0.00000
   25   -99540.9472   -99540.9441   -99540.9441   0.00018   0.00000  0.00000
   26   -99540.9442   -99540.9441   -99540.9441   0.00006   0.00000  0.00000
