 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99541.0080   -99540.9279   -99540.9279   0.00150   0.00000  0.00000
    2   -99540.9435   -99540.9298   -99540.9298   0.00130   0.00000  0.00000
    3   -99540.9242   -99540.9300   -99540.9300   0.00125   0.00000  0.00000
    4   -99540.9206   -99540.9299   -99540.9299   0.00122   0.00000  0.00000
    5   -99540.9468   -99540.9288   -99540.9288   0.00102   0.00000  0.00000
    6   -99540.9382   -99540.9321   -99540.9321   0.00060   0.00000  0.00000
    7   -99540.9177   -99540.9307   -99540.9307   0.00106   0.00000  0.00000
    8   -99540.9406   -99540.9346   -99540.9346   0.00030   0.00000  0.00000
    9   -99540.9321   -99540.9355   -99540.9355   0.00023   0.00000  0.00000
   10   -99540.9362   -99540.9368   -99540.9368   0.00008   0.00000  0.00000
