 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.9565   -99541.1604   -99541.1604   0.00177   0.00000  0.00000
    2   -99541.1185   -99541.1559   -99541.1559   0.00154   0.00000  0.00000
    3   -99541.1394   -99541.1552   -99541.1552   0.00150   0.00000  0.00000
    4   -99541.1573   -99541.1549   -99541.1549   0.00144   0.00000  0.00000
    5   -99541.1273   -99541.1557   -99541.1557   0.00120   0.00000  0.00000
    6   -99541.1421   -99541.1504   -99541.1504   0.00084   0.00000  0.00000
    7   -99541.1555   -99541.1532   -99541.1532   0.00124   0.00000  0.00000
    8   -99541.1397   -99541.1456   -99541.1456   0.00062   0.00000  0.00000
    9   -99541.1408   -99541.1450   -99541.1450   0.00059   0.00000  0.00000
   10   -99541.1405   -99541.1402   -99541.1402   0.00022   0.00000  0.00000
   11   -99541.1401   -99541.1397   -99541.1397   0.00023   0.00000  0.00000
   12   -99541.1363   -99541.1399   -99541.1399   0.00025   0.00000  0.00000
   13   -99541.1363   -99541.1394   -99541.1394   0.00017   0.00000  0.00000
   14   -99541.1392   -99541.1389   -99541.1389   0.00011   0.00000  0.00000
   15   -99541.1397   -99541.1390   -99541.1390   0.00010   0.00000  0.00000
