 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99541.1119   -99541.1511   -99541.1511  0.00107  0.00000  0.00000
    2   -99541.1442   -99541.1502   -99541.1502  0.00093  0.00000  0.00000
    3   -99541.1435   -99541.1501   -99541.1501  0.00094  0.00000  0.00000
    4   -99541.1512   -99541.1497   -99541.1497  0.00085  0.00000  0.00000
    5   -99541.1376   -99541.1495   -99541.1495  0.00066  0.00000  0.00000
    6   -99541.1498   -99541.1478   -99541.1478  0.00059  0.00000  0.00000
    7   -99541.1431   -99541.1491   -99541.1491  0.00075  0.00000  0.00000
    8   -99541.1417   -99541.1452   -99541.1452  0.00031  0.00000  0.00000
    9   -99541.1392   -99541.1451   -99541.1451  0.00030  0.00000  0.00000
   10   -99541.1433   -99541.1434   -99541.1434  0.00014  0.00000  0.00000
   11   -99541.1440   -99541.1433   -99541.1433  0.00012  0.00000  0.00000
   12   -99541.1440   -99541.1433   -99541.1433  0.00007  0.00000  0.00000
