 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   81    -2476.8535    -2475.3451    -2475.3451  1.83146  0.10543  0.00000
   82    -2604.5219    -2480.0543    -2480.0543  1.64963  0.92497  0.00000
   83    -2191.1032    -2195.5201    -2195.5201  8.29573  0.24593  0.00000
   84    -2222.4802    -2272.5729    -2272.5729  6.80161  1.13356  0.00000
   85    -2490.6817    -2477.5744    -2477.5744  1.72790  0.63831  0.00000
   86    -2496.6503    -2505.6719    -2505.6719  0.56485  0.42414  0.00000
   87    -2487.9702    -2489.4780    -2489.4780  1.41040  0.11172  0.00000
   88    -2489.3065    -2485.0498    -2485.0498  1.54092  0.30088  0.00000
   89    -2496.6176    -2496.9430    -2496.9430  0.83375  0.04733  0.00000
   90    -2519.3735    -2496.3948    -2496.3948  0.95733  1.05833  0.00000
   91    -2449.3978    -2468.4022    -2468.4022  3.08195  1.04358  0.00000
   92    -2503.7056    -2502.9534    -2502.9534  0.41579  0.03843  0.00000
   93    -2503.2851    -2504.0414    -2504.0414  0.31278  0.02698  0.00000
   94    -2502.3635    -2502.9905    -2502.9905  0.42998  0.02916  0.00000
   95    -2502.8549    -2502.0801    -2502.0801  0.51817  0.07956  0.00000
   96    -2504.2099    -2503.3170    -2503.3170  0.33982  0.05440  0.00000
   97    -2506.4902    -2504.5397    -2504.5397  0.17428  0.17904  0.00000
   98    -2505.6193    -2506.1052    -2506.1052  0.31761  0.12563  0.00000
   99    -2511.8946    -2505.8230    -2505.8230  0.24511  0.56444  0.00000
  100    -2497.8623    -2502.4815    -2502.4815  1.62791  0.35788  0.00000
  101    -2505.4944    -2506.3663    -2506.3663  0.51314  0.06128  0.00000
  102    -2505.6377    -2506.1620    -2506.1620  0.30073  0.03502  0.00000
  103    -2505.5184    -2505.8911    -2505.8911  0.17449  0.03409  0.00000
  104    -2505.2420    -2505.6374    -2505.6374  0.06162  0.02763  0.00000
  105    -2505.2939    -2505.2915    -2505.2915  0.04229  0.01755  0.00000
  106    -2505.3161    -2505.2921    -2505.2921  0.04734  0.00689  0.00000
  107    -2505.6058    -2505.3176    -2505.3176  0.03566  0.05676  0.00000
  108    -2505.5130    -2505.5682    -2505.5682  0.06333  0.00427  0.00000
  109    -2505.7569    -2505.5223    -2505.5223  0.05274  0.13474  0.00000
  110    -2504.9348    -2505.7127    -2505.7127  0.09553  0.12194  0.00000
  111    -2505.2461    -2505.0114    -2505.0114  0.07074  0.01405  0.00000
  112    -2506.3649    -2505.2412    -2505.2412  0.03106  0.21372  0.00000
  113    -2505.0073    -2506.1043    -2506.1043  0.17280  0.20079  0.00000
