 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -195856.2884  -196102.9439  -196102.9439  1.93327  1.93327  0.00000
    2  -195941.5306  -196053.5264  -196053.5264  1.34254  1.73692  0.00000
    3  -195608.7273  -195767.7780  -195767.7780  2.52296  1.45629  0.00000
    4  -184708.3268  -184312.6482  -184312.6482 27.66709  1.36067  0.00000
    5  -195851.5969  -195864.4550  -195864.4550  2.38037  0.43112  0.00000
    6  -195845.2065  -195853.4797  -195853.4797  2.01386  0.19914  0.00000
    7  -195875.1991  -195874.1511  -195874.1511  1.26322  0.10047  0.00000
    8  -195893.0077  -195900.1692  -195900.1692  0.76036  0.15587  0.00000
    9  -195900.7730  -195897.3611  -195897.3611  0.31571  0.04934  0.00000
   10  -195902.4030  -195901.9587  -195901.9587  0.09324  0.00911  0.00000
   11  -195902.8308  -195902.6145  -195902.6145  0.03494  0.00570  0.00000
   12  -195902.9572  -195902.9129  -195902.9129  0.02360  0.00454  0.00000
   13  -195903.2276  -195902.9957  -195902.9957  0.01706  0.00945  0.00000
   14  -195903.3384  -195903.2795  -195903.2795  0.00879  0.00384  0.00000
   15  -195903.2905  -195903.3523  -195903.3523  0.00680  0.00148  0.00000
   16  -195903.2997  -195903.2879  -195903.2879  0.00424  0.00160  0.00000
   17  -195903.2656  -195903.3062  -195903.3062  0.00234  0.00085  0.00000
   18  -195903.2034  -195903.2618  -195903.2618  0.00181  0.00068  0.00000
   19  -195903.1748  -195903.2009  -195903.2009  0.00162  0.00070  0.00000
   20  -195903.1559  -195903.1746  -195903.1746  0.00108  0.00032  0.00000
   21  -195903.1758  -195903.1548  -195903.1548  0.00057  0.00040  0.00000
   22  -195903.1574  -195903.1781  -195903.1781  0.00065  0.00023  0.00000
   23  -195903.1632  -195903.1555  -195903.1555  0.00030  0.00010  0.00000
   24  -195903.1671  -195903.1637  -195903.1637  0.00029  0.00005  0.00000
   25  -195903.1745  -195903.1671  -195903.1671  0.00022  0.00017  0.00000
   26  -195903.1786  -195903.1747  -195903.1747  0.00021  0.00010  0.00000
   27  -195903.1772  -195903.1786  -195903.1786  0.00007  0.00003  0.00000
    1  -195907.1565  -195903.1771  -195903.1771  0.02367  0.12105  0.00000
    2  -195882.7597  -195890.6180  -195890.6180  0.71621  0.48886  0.00000
    3  -195768.9696  -195753.4753  -195753.4753  2.21051  0.36609  0.00000
    4  -195903.9219  -195904.6295  -195904.6295  0.05957  0.01250  0.00000
    5  -195903.5421  -195903.8222  -195903.8222  0.03244  0.00386  0.00000
    6  -195903.4830  -195903.5043  -195903.5043  0.01537  0.00156  0.00000
    7  -195903.4588  -195903.4880  -195903.4880  0.01263  0.00152  0.00000
    8  -195903.3953  -195903.4579  -195903.4579  0.00861  0.00145  0.00000
    9  -195903.4459  -195903.3921  -195903.3921  0.00699  0.00078  0.00000
   10  -195903.3947  -195903.4555  -195903.4555  0.00351  0.00109  0.00000
   11  -195903.4024  -195903.3832  -195903.3832  0.00464  0.00077  0.00000
   12  -195903.4162  -195903.4075  -195903.4075  0.00176  0.00020  0.00000
   13  -195903.4245  -195903.4170  -195903.4170  0.00112  0.00022  0.00000
   14  -195903.4305  -195903.4250  -195903.4250  0.00056  0.00020  0.00000
   15  -195903.4318  -195903.4307  -195903.4307  0.00023  0.00005  0.00000
   16  -195903.4325  -195903.4318  -195903.4318  0.00022  0.00006  0.00000
   17  -195903.4334  -195903.4324  -195903.4324  0.00020  0.00001  0.00000
   18  -195903.4331  -195903.4336  -195903.4336  0.00018  0.00002  0.00000
   19  -195903.4345  -195903.4329  -195903.4329  0.00016  0.00003  0.00000
   20  -195903.4354  -195903.4345  -195903.4345  0.00011  0.00002  0.00000
   21  -195903.4356  -195903.4355  -195903.4355  0.00006  0.00001  0.00000
    1  -195906.3144  -195903.4356  -195903.4356  0.02370  0.11840  0.00000
    2  -195885.9300  -195890.2374  -195890.2374  0.71422  0.48132  0.00000
    3  -195769.2431  -195756.3868  -195756.3868  2.20579  0.35866  0.00000
    4  -195904.0110  -195904.7881  -195904.7881  0.06521  0.01346  0.00000
    5  -195903.6355  -195903.9085  -195903.9085  0.03145  0.00416  0.00000
    6  -195903.5845  -195903.5921  -195903.5921  0.01536  0.00163  0.00000
    7  -195903.5652  -195903.5885  -195903.5885  0.01259  0.00131  0.00000
    8  -195903.5027  -195903.5648  -195903.5648  0.00901  0.00143  0.00000
    9  -195903.5382  -195903.4954  -195903.4954  0.00688  0.00073  0.00000
   10  -195903.4975  -195903.5466  -195903.5466  0.00432  0.00081  0.00000
   11  -195903.5081  -195903.4889  -195903.4889  0.00459  0.00071  0.00000
   12  -195903.5184  -195903.5123  -195903.5123  0.00174  0.00019  0.00000
   13  -195903.5258  -195903.5192  -195903.5192  0.00123  0.00020  0.00000
   14  -195903.5338  -195903.5264  -195903.5264  0.00069  0.00023  0.00000
   15  -195903.5334  -195903.5345  -195903.5345  0.00024  0.00006  0.00000
   16  -195903.5353  -195903.5330  -195903.5330  0.00026  0.00003  0.00000
   17  -195903.5364  -195903.5357  -195903.5357  0.00017  0.00006  0.00000
