 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.4737   -99540.4059   -99540.4059   0.00098   0.00000  0.00000
    2   -99540.4218   -99540.4074   -99540.4074   0.00091   0.00000  0.00000
    3   -99540.4161   -99540.4076   -99540.4076   0.00090   0.00000  0.00000
    4   -99540.4049   -99540.4080   -99540.4080   0.00084   0.00000  0.00000
    5   -99540.4162   -99540.4079   -99540.4079   0.00058   0.00000  0.00000
    6   -99540.4248   -99540.4091   -99540.4091   0.00047   0.00000  0.00000
    7   -99540.3943   -99540.4091   -99540.4091   0.00069   0.00000  0.00000
    8   -99540.4193   -99540.4115   -99540.4115   0.00024   0.00000  0.00000
    9   -99540.4186   -99540.4118   -99540.4118   0.00022   0.00000  0.00000
   10   -99540.4146   -99540.4132   -99540.4132   0.00011   0.00000  0.00000
   11   -99540.4123   -99540.4136   -99540.4136   0.00007   0.00000  0.00000
