   0.000        -11.69941044        -11.69941044        -11.69941044         -7.09222460         -7.09222460         -7.09222460
   0.054        -11.63072109        -11.63072109        -11.63072109         -7.07642889         -7.07642889         -7.07642889
   0.108        -11.42824173        -11.42824173        -11.42824173         -7.08090973         -7.08090973         -7.08090973
   0.161        -11.10072136        -11.10072136        -11.10072136         -7.10498142         -7.10498142         -7.10498142
   0.215        -10.66271210        -10.66271210        -10.66271210         -7.14732838         -7.14732838         -7.14732838
   0.269        -10.13370514        -10.13370514        -10.13370514         -7.20608091         -7.20608091         -7.20608091
   0.323         -9.53651810         -9.53651810         -9.53651810         -7.27891970         -7.27891970         -7.27891970
   0.376         -8.89508533         -8.89508533         -8.89508533         -7.36317778         -7.36317778         -7.36317778
   0.430         -8.23246288         -8.23246288         -8.23246288         -7.45593452         -7.45593452         -7.45593452
   0.484         -7.56856728         -7.56856728         -7.56856728         -7.55409956         -7.55409956         -7.55409956
   0.538         -6.91951656         -6.91951656         -6.91951656         -7.65449572         -7.65449572         -7.65449572
   0.591         -6.29777002         -6.29777002         -6.29777002         -7.75396490         -7.75396490         -7.75396490
   0.645         -5.71281862         -5.71281862         -5.71281862         -7.84945297         -7.84945297         -7.84945297
   0.699         -5.17308044         -5.17308044         -5.17308044         -7.93812895         -7.93812895         -7.93812895
   0.753         -4.68682003         -4.68682003         -4.68682003         -8.01746273         -8.01746273         -8.01746273
   0.807         -4.26274014         -4.26274014         -4.26274014         -8.08530521         -8.08530521         -8.08530521
   0.860         -3.90999842         -3.90999842         -3.90999842         -8.13989925         -8.13989925         -8.13989925
   0.914         -3.63752770         -3.63752770         -3.63752770         -8.17988873         -8.17988873         -8.17988873
   0.968         -3.45317435         -3.45317435         -3.45317435         -8.20427990         -8.20427990         -8.20427990
   1.022         -3.36276841         -3.36276841         -3.36276841         -8.21240616         -8.21240616         -8.21240616
   1.075         -3.36928558         -3.36928558         -3.36928558         -8.20388985         -8.20388985         -8.20388985
   1.129         -3.47250104         -3.47250104         -3.47250104         -8.17862034         -8.17862034         -8.17862034
   1.183         -3.66899920         -3.66899920         -3.66899920         -8.13674355         -8.13674355         -8.13674355
   1.237         -3.95266008         -3.95266008         -3.95266008         -8.07867813         -8.07867813         -8.07867813
   1.290         -4.31543446         -4.31543446         -4.31543446         -8.00512695         -8.00512695         -8.00512695
   1.344         -4.74826241         -4.74826241         -4.74826241         -7.91713524         -7.91713524         -7.91713524
   1.398         -5.24204731         -5.24204731         -5.24204731         -7.81611156         -7.81611156         -7.81611156
   1.452         -5.78816509         -5.78816509         -5.78816509         -7.70386505         -7.70386505         -7.70386505
   1.506         -6.37838268         -6.37838268         -6.37838268         -7.58260202         -7.58260202         -7.58260202
   1.559         -7.00427485         -7.00427485         -7.00427485         -7.45489454         -7.45489454         -7.45489454
   1.613         -7.65589714         -7.65589714         -7.65589714         -7.32361364         -7.32361364         -7.32361364
   1.667         -8.32035446         -8.32035446         -8.32035446         -7.19182968         -7.19182968         -7.19182968
   1.721         -8.98108673         -8.98108673         -8.98108673         -7.06271505         -7.06271505         -7.06271505
   1.774         -9.61764717         -9.61764717         -9.61764717         -6.95505905         -6.95505905         -6.95505905
   1.828        -10.20672798        -10.20672798        -10.20672798         -6.85631418         -6.85631418         -6.85631418
   1.882        -10.72435379        -10.72435379        -10.72435379         -6.76936722         -6.76936722         -6.76936722
   1.936        -11.14805508        -11.14805508        -11.14805508         -6.69684649         -6.69684649         -6.69684649
   1.989        -11.45904064        -11.45904064        -11.45904064         -6.64101601         -6.64101601         -6.64101601
   2.043        -11.64341927        -11.64341927        -11.64341927         -6.60367298         -6.60367298         -6.60367298
   2.097        -11.69321537        -11.69321537        -11.69321537         -6.58605433         -6.58605433         -6.58605433
   2.151        -11.60609436        -11.60609436        -11.60609436         -6.58875132         -6.58875132         -6.58875132
   2.205        -11.38587093        -11.38587093        -11.38587093         -6.61166954         -6.61166954         -6.61166954
   2.258        -11.04247761        -11.04247761        -11.04247761         -6.65403748         -6.65403748         -6.65403748
   2.312        -10.59091282        -10.59091282        -10.59091282         -6.71445656         -6.71445656         -6.71445656
   2.366        -10.05130959        -10.05130959        -10.05130959         -6.79098701         -6.79098701         -6.79098701
   2.420         -9.44668484         -9.44668484         -9.44668484         -6.88125753         -6.88125753         -6.88125753
   2.473         -8.80115700         -8.80115700         -8.80115700         -6.98256397         -6.98256397         -6.98256397
   2.527         -8.13735676         -8.13735676         -8.13735676         -7.09195471         -7.09195471         -7.09195471
   2.581         -7.47477627         -7.47477627         -7.47477627         -7.20632267         -7.20632267         -7.20632267
   2.635         -6.82890129         -6.82890129         -6.82890129         -7.32249117         -7.32249117         -7.32249117
   2.688         -6.21167517         -6.21167517         -6.21167517         -7.43730497         -7.43730497         -7.43730497
   2.742         -5.63249111         -5.63249111         -5.63249111         -7.54773712         -7.54773712         -7.54773712
   2.796         -5.09966326         -5.09966326         -5.09966326         -7.65099144         -7.65099144         -7.65099144
   2.850         -4.62146521         -4.62146521         -4.62146521         -7.74458981         -7.74458981         -7.74458981
   2.904         -4.20664978         -4.20664978         -4.20664978         -7.82643127         -7.82643127         -7.82643127
   2.957         -3.86441374         -3.86441374         -3.86441374         -7.89481783         -7.89481783         -7.89481783
   3.011         -3.60363388         -3.60363388         -3.60363388         -7.94844294         -7.94844294         -7.94844294
   3.065         -3.43188715         -3.43188715         -3.43188715         -7.98636103         -7.98636103         -7.98636103
   3.119         -3.35467887         -3.35467887         -3.35467887         -8.00794601         -8.00794601         -8.00794601
   3.172         -3.37454271         -3.37454271         -3.37454271         -8.01285934         -8.01285934         -8.01285934
   3.226         -3.49084759         -3.49084759         -3.49084759         -8.00102329         -8.00102329         -8.00102329
   3.280         -3.69972062         -3.69972062         -3.69972062         -7.97262239         -7.97262239         -7.97262239
   3.334         -3.99477983         -3.99477983         -3.99477983         -7.92810726         -7.92810726         -7.92810726
   3.388         -4.36770582         -4.36770582         -4.36770582         -7.86823034         -7.86823034         -7.86823034
   3.441         -4.80947924         -4.80947924         -4.80947924         -7.79408169         -7.79408169         -7.79408169
   3.495         -5.31100702         -5.31100702         -5.31100702         -7.70712280         -7.70712280         -7.70712280
   3.549         -5.86368847         -5.86368847         -5.86368847         -7.60922003         -7.60922003         -7.60922003
   3.603         -6.45938540         -6.45938540         -6.45938540         -7.50263119         -7.50263119         -7.50263119
   3.656         -7.08950090         -7.08950090         -7.08950090         -7.38997412         -7.38997412         -7.38997412
   3.710         -7.74376583         -7.74376583         -7.74376583         -7.27415228         -7.27415228         -7.27415228
   3.764         -8.40890503         -8.40890503         -8.40890503         -7.15825748         -7.15825748         -7.15825748
   3.818         -9.06769753         -9.06769753         -9.06769753         -7.04546595         -7.04546595         -7.04546595
   3.871         -9.69926357         -9.69926357         -9.69926357         -6.93893480         -6.93893480         -6.93893480
   3.925        -10.28009701        -10.28009701        -10.28009701         -6.84171915         -6.84171915         -6.84171915
   3.979        -10.78631401        -10.78631401        -10.78631401         -6.75668192         -6.75668192         -6.75668192
   4.033        -11.19572830        -11.19572830        -11.19572830         -6.68640089         -6.68640089         -6.68640089
   4.087        -11.49012756        -11.49012756        -11.49012756         -6.63308477         -6.63308477         -6.63308477
   4.140        -11.65664196        -11.65664196        -11.65664196         -6.59846067         -6.59846067         -6.59846067
   4.194        -11.68784904        -11.68784904        -11.68784904         -6.58368158         -6.58368158         -6.58368158
   4.248        -11.58230495        -11.58230495        -11.58230495         -6.58924675         -6.58924675         -6.58924675
   4.302        -11.34474182        -11.34474182        -11.34474182         -6.61496735         -6.61496735         -6.61496735
   4.355        -10.98560810        -10.98560810        -10.98560810         -6.65997982         -6.65997982         -6.65997982
   4.409        -10.52084637        -10.52084637        -10.52084637         -6.72280788         -6.72280788         -6.72280788
   4.463         -9.97105503         -9.97105503         -9.97105503         -6.80144930         -6.80144930         -6.80144930
   4.517         -9.35955906         -9.35955906         -9.35955906         -6.89347935         -6.89347935         -6.89347935
   4.570         -8.71033669         -8.71033669         -8.71033669         -6.99615383         -6.99615383         -6.99615383
   4.624         -8.04575539         -8.04575539         -8.04575539         -7.10649347         -7.10649347         -7.10649347
   4.678         -7.38469315         -7.38469315         -7.38469315         -7.22138023         -7.22138023         -7.22138023
   4.732         -6.74219847         -6.74219847         -6.74219847         -7.33763123         -7.33763123         -7.33763123
   4.786         -6.12974072         -6.12974072         -6.12974072         -7.45210314         -7.45210314         -7.45210314
   4.839         -5.55650091         -5.55650091         -5.55650091         -7.56179619         -7.56179619         -7.56179619
   4.893         -5.03068924         -5.03068924         -5.03068924         -7.66394997         -7.66394997         -7.66394997
   4.947         -4.56066465         -4.56066465         -4.56066465         -7.75613594         -7.75613594         -7.75613594
   5.001         -4.15530300         -4.15530300         -4.15530300         -7.83630657         -7.83630657         -7.83630657
   5.054         -3.82376957         -3.82376957         -3.82376957         -7.90281868         -7.90281868         -7.90281868
   5.108         -3.57481074         -3.57481074         -3.57481074         -7.95441675         -7.95441675         -7.95441675
   5.162         -3.41577864         -3.41577864         -3.41577864         -7.99020100         -7.99020100         -7.99020100
   5.216         -3.35183263         -3.35183263         -3.35183263         -8.00958443         -8.00958443         -8.00958443
   5.269         -3.38503838         -3.38503838         -3.38503838         -8.01226521         -8.01226521         -8.01226521
   5.323         -3.51430511         -3.51430511         -3.51430511         -7.99820375         -7.99820375         -7.99820375
   5.377         -3.73546457         -3.73546457         -3.73546457         -7.96761417         -7.96761417         -7.96761417
   5.431         -4.04176617         -4.04176617         -4.04176617         -7.92099047         -7.92099047         -7.92099047
   5.485         -4.42471170         -4.42471170         -4.42471170         -7.85912561         -7.85912561         -7.85912561
   5.538         -4.87523127         -4.87523127         -4.87523127         -7.78315735         -7.78315735         -7.78315735
   5.592         -5.38434744         -5.38434744         -5.38434744         -7.69460249         -7.69460249         -7.69460249
   5.646         -5.94348764         -5.94348764         -5.94348764         -7.59537792         -7.59537792         -7.59537792
   5.700         -6.54450417         -6.54450417         -6.54450417         -7.48779488         -7.48779488         -7.48779488
   5.753         -7.17864180         -7.17864180         -7.17864180         -7.37451220         -7.37451220         -7.37451220
   5.807         -7.83534336         -7.83534336         -7.83534336         -7.25846481         -7.25846481         -7.25846481
   5.861         -8.50079346         -8.50079346         -8.50079346         -7.14276171         -7.14276171         -7.14276171
   5.915         -9.15733910         -9.15733910         -9.15733910         -7.03057718         -7.03057718         -7.03057718
   5.968         -9.78348064         -9.78348064         -9.78348064         -6.92506218         -6.92506218         -6.92506218
   6.022        -10.35560131        -10.35560131        -10.35560131         -6.82924747         -6.82924747         -6.82924747
   6.076        -10.84988880        -10.84988880        -10.84988880         -6.74596024         -6.74596024         -6.74596024
   6.130        -11.24470806        -11.24470806        -11.24470806         -6.67773533         -6.67773533         -6.67773533
   6.184        -11.52241039        -11.52241039        -11.52241039         -6.62672186         -6.62672186         -6.62672186
   6.237        -11.67079830        -11.67079830        -11.67079830         -6.59457588         -6.59457588         -6.59457588
   6.291        -11.68321419        -11.68321419        -11.68321419         -6.58236742         -6.58236742         -6.58236742
   6.345        -11.55937290        -11.55937290        -11.55937290         -6.59050560         -6.59050560         -6.59050560
   6.399        -11.30448818        -11.30448818        -11.30448818         -6.61871147         -6.61871147         -6.61871147
   6.452        -10.92983437        -10.92983437        -10.92983437         -6.66603994         -6.66603994         -6.66603994
   6.506        -10.45220184        -10.45220184        -10.45220184         -6.73093987         -6.73093987         -6.73093987
   6.560         -9.89253712         -9.89253712         -9.89253712         -6.81134796         -6.81134796         -6.81134796
   6.614         -9.27443409         -9.27443409         -9.27443409         -6.90479612         -6.90479612         -6.90479612
   6.667         -8.62176132         -8.62176132         -8.62176132         -7.00850105         -7.00850105         -7.00850105
   6.721         -7.95649958         -7.95649958         -7.95649958         -7.11946392         -7.11946392         -7.11946392
   6.775         -7.29705000         -7.29705000         -7.29705000         -7.23454857         -7.23454857         -7.23454857
   6.829         -6.65787315         -6.65787315         -6.65787315         -7.35057163         -7.35057163         -7.35057163
   6.883         -6.05005932         -6.05005932         -6.05005932         -7.46440268         -7.46440268         -7.46440268
   6.936         -5.48260450         -5.48260450         -5.48260450         -7.57306671         -7.57306671         -7.57306671
   6.990         -4.96368647         -4.96368647         -4.96368647         -7.67384100         -7.67384100         -7.67384100
   7.044         -4.50169897         -4.50169897         -4.50169897         -7.76434422         -7.76434422         -7.76434422
   7.098         -4.10556030         -4.10556030         -4.10556030         -7.84257841         -7.84257841         -7.84257841
   7.151         -3.78442883         -3.78442883         -3.78442883         -7.90694475         -7.90694475         -7.90694475
   7.205         -3.54693413         -3.54693413         -3.54693413         -7.95623064         -7.95623064         -7.95623064
   7.259         -3.40019083         -3.40019083         -3.40019083         -7.98956871         -7.98956871         -7.98956871
   7.313         -3.34892035         -3.34892035         -3.34892035         -8.00640392         -8.00640392         -8.00640392
   7.366         -3.39478612         -3.39478612         -3.39478612         -8.00645542         -8.00645542         -8.00645542
   7.420         -3.53624749         -3.53624749         -3.53624749         -7.98970127         -7.98970127         -7.98970127
   7.474         -3.76870656         -3.76870656         -3.76870656         -7.95638227         -7.95638227         -7.95638227
   7.528         -4.08510494         -4.08510494         -4.08510494         -7.90701675         -7.90701675         -7.90701675
   7.582         -4.47687292         -4.47687292         -4.47687292         -7.84243107         -7.84243107         -7.84243107
   7.635         -4.93490028         -4.93490028         -4.93490028         -7.76380110         -7.76380110         -7.76380110
   7.689         -5.45016336         -5.45016336         -5.45016336         -7.67268705         -7.67268705         -7.67268705
   7.743         -6.01433086         -6.01433086         -6.01433086         -7.57105589         -7.57105589         -7.57105589
   7.797         -6.61923218         -6.61923218         -6.61923218         -7.46126318         -7.46126318         -7.46126318
   7.850         -7.25598478         -7.25598478         -7.25598478         -7.34600878         -7.34600878         -7.34600878
   7.904         -7.91369295         -7.91369295         -7.91369295         -7.22825718         -7.22825718         -7.22825718
   7.958         -8.57820606         -8.57820606         -8.57820606         -7.11113262         -7.11113262         -7.11113262
   8.012         -9.23116398         -9.23116398         -9.23116398         -6.99782133         -6.99782133         -6.99782133
   8.065         -9.85095024         -9.85095024         -9.85095024         -6.89146805         -6.89146805         -6.89146805
   8.119        -10.41372299        -10.41372299        -10.41372299         -6.79508781         -6.79508781         -6.79508781
   8.173        -10.89579201        -10.89579201        -10.89579201         -6.71148586         -6.71148586         -6.71148586
   8.227        -11.27587223        -11.27587223        -11.27587223         -6.64316368         -6.64316368         -6.64316368
   8.281        -11.53718567        -11.53718567        -11.53718567         -6.59222031         -6.59222031         -6.59222031
   8.334        -11.66782856        -11.66782856        -11.66782856         -6.56025219         -6.56025219         -6.56025219
   8.388        -11.66228294        -11.66228294        -11.66228294         -6.54825497         -6.54825497         -6.54825497
   8.442        -11.52069569        -11.52069569        -11.52069569         -6.55655384         -6.55655384         -6.55655384
   8.496        -11.24926853        -11.24926853        -11.24926853         -6.58478165         -6.58478165         -6.58478165
   8.549        -10.86001682        -10.86001682        -10.86001682         -6.63190269         -6.63190269         -6.63190269
   8.603        -10.37027645        -10.37027645        -10.37027645         -6.69628096         -6.69628096         -6.69628096
   8.657         -9.80141735         -9.80141735         -9.80141735         -6.77577305         -6.77577305         -6.77577305
