 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99540.6924   -99540.8216   -99540.8216   0.03097   0.00000  0.00000
    2   -99540.6725   -99540.8213   -99540.8213   0.02957   0.00000  0.00000
    3   -99540.5419   -99540.8183   -99540.8183   0.02489   0.00000  0.00000
    4   -99540.8581   -99540.7807   -99540.7807   0.01731   0.00000  0.00000
    5   -99541.3956   -99540.7645   -99540.7645   0.01555   0.00000  0.00000
    6   -99540.2957   -99540.8276   -99540.8276   0.02161   0.00000  0.00000
    7   -99540.3823   -99540.8233   -99540.8233   0.01431   0.00000  0.00000
    8   -99540.6946   -99540.7277   -99540.7277   0.00510   0.00000  0.00000
    9   -99540.7894   -99540.7220   -99540.7220   0.00435   0.00000  0.00000
   10   -99540.8002   -99540.7191   -99540.7191   0.00350   0.00000  0.00000
   11   -99540.7707   -99540.7323   -99540.7323   0.00238   0.00000  0.00000
   12   -99540.7459   -99540.7353   -99540.7353   0.00243   0.00000  0.00000
   13   -99540.7156   -99540.7429   -99540.7429   0.00181   0.00000  0.00000
   14   -99540.7209   -99540.7425   -99540.7425   0.00212   0.00000  0.00000
   15   -99540.7387   -99540.7418   -99540.7418   0.00168   0.00000  0.00000
   16   -99540.7443   -99540.7428   -99540.7428   0.00134   0.00000  0.00000
   17   -99540.7302   -99540.7434   -99540.7434   0.00076   0.00000  0.00000
   18   -99540.7319   -99540.7429   -99540.7429   0.00075   0.00000  0.00000
   19   -99540.7337   -99540.7412   -99540.7412   0.00056   0.00000  0.00000
   20   -99540.7447   -99540.7400   -99540.7400   0.00038   0.00000  0.00000
   21   -99540.7425   -99540.7400   -99540.7400   0.00029   0.00000  0.00000
   22   -99540.7440   -99540.7398   -99540.7398   0.00023   0.00000  0.00000
   23   -99540.7444   -99540.7398   -99540.7398   0.00021   0.00000  0.00000
   24   -99540.7445   -99540.7401   -99540.7401   0.00009   0.00000  0.00000
