 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99539.9181   -99540.1689   -99540.1689   0.03749   0.00000  0.00000
    2   -99540.1032   -99540.1668   -99540.1668   0.03296   0.00000  0.00000
    3   -99539.8906   -99540.1650   -99540.1650   0.02686   0.00000  0.00000
    4   -99540.1437   -99540.1375   -99540.1375   0.01810   0.00000  0.00000
    5   -99540.6037   -99540.1216   -99540.1216   0.01640   0.00000  0.00000
    6   -99539.6432   -99540.1690   -99540.1690   0.02234   0.00000  0.00000
    7   -99539.7091   -99540.1672   -99540.1672   0.01360   0.00000  0.00000
    8   -99539.9759   -99540.0775   -99540.0775   0.00628   0.00000  0.00000
    9   -99540.1454   -99540.0587   -99540.0587   0.00368   0.00000  0.00000
   10   -99540.1430   -99540.0652   -99540.0652   0.00459   0.00000  0.00000
   11   -99540.1159   -99540.0679   -99540.0679   0.00249   0.00000  0.00000
   12   -99540.1107   -99540.0776   -99540.0776   0.00230   0.00000  0.00000
   13   -99540.0557   -99540.0828   -99540.0828   0.00163   0.00000  0.00000
   14   -99540.0495   -99540.0807   -99540.0807   0.00163   0.00000  0.00000
   15   -99540.0727   -99540.0784   -99540.0784   0.00172   0.00000  0.00000
   16   -99540.0733   -99540.0780   -99540.0780   0.00140   0.00000  0.00000
   17   -99540.0715   -99540.0788   -99540.0788   0.00075   0.00000  0.00000
   18   -99540.0771   -99540.0780   -99540.0780   0.00065   0.00000  0.00000
   19   -99540.0820   -99540.0775   -99540.0775   0.00062   0.00000  0.00000
   20   -99540.0802   -99540.0772   -99540.0772   0.00033   0.00000  0.00000
   21   -99540.0736   -99540.0779   -99540.0779   0.00029   0.00000  0.00000
   22   -99540.0736   -99540.0779   -99540.0779   0.00027   0.00000  0.00000
   23   -99540.0772   -99540.0780   -99540.0780   0.00016   0.00000  0.00000
   24   -99540.0785   -99540.0780   -99540.0780   0.00014   0.00000  0.00000
   25   -99540.0778   -99540.0782   -99540.0782   0.00013   0.00000  0.00000
   26   -99540.0791   -99540.0780   -99540.0780   0.00011   0.00000  0.00000
   27   -99540.0797   -99540.0780   -99540.0780   0.00011   0.00000  0.00000
   28   -99540.0798   -99540.0781   -99540.0781   0.00009   0.00000  0.00000
