 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -190074.1897  -190372.0825  -190372.0825  1.94637  1.94637  0.00000
    2  -190239.2486  -190287.0529  -190287.0529  2.00239  1.74698  0.00000
    3  -189734.0571  -190034.0261  -190034.0261  4.22648  2.14961  0.00000
    4  -153937.6623  -152953.6435  -152953.6435 50.25055  2.02991  0.00000
    5  -190004.8363  -189995.3037  -189995.3037  2.96473  0.25016  0.00000
    6  -190103.8350  -190117.3362  -190117.3362  2.70600  0.16860  0.00000
    7  -190152.9503  -190157.0614  -190157.0614  1.78785  0.11086  0.00000
    8  -190186.2667  -190192.1052  -190192.1052  1.07123  0.13446  0.00000
    9  -190203.2474  -190203.8352  -190203.8352  0.17699  0.05270  0.00000
   10  -190206.9424  -190202.7703  -190202.7703  0.27535  0.08550  0.00000
   11  -190205.5049  -190205.9169  -190205.9169  0.36838  0.03810  0.00000
   12  -190205.6700  -190206.8598  -190206.8598  0.12389  0.05870  0.00000
   13  -190205.5446  -190205.4338  -190205.4338  0.17452  0.02867  0.00000
   14  -190206.0850  -190205.5592  -190205.5592  0.14792  0.01608  0.00000
   15  -190207.1042  -190206.3762  -190206.3762  0.02923  0.01014  0.00000
   16  -190207.1501  -190207.0775  -190207.0775  0.07348  0.01624  0.00000
   17  -190207.3212  -190207.1808  -190207.1808  0.00721  0.00571  0.00000
   18  -190206.8632  -190207.3194  -190207.3194  0.01324  0.01257  0.00000
   19  -190206.9566  -190206.8104  -190206.8104  0.05450  0.00350  0.00000
   20  -190207.0269  -190206.9836  -190206.9836  0.03111  0.00237  0.00000
   21  -190207.1066  -190207.0428  -190207.0428  0.01917  0.00300  0.00000
   22  -190207.1012  -190207.1130  -190207.1130  0.00419  0.00113  0.00000
   23  -190207.0674  -190207.1023  -190207.1023  0.00250  0.00124  0.00000
   24  -190207.0471  -190207.0688  -190207.0688  0.00209  0.00058  0.00000
   25  -190207.0440  -190207.0470  -190207.0470  0.00088  0.00039  0.00000
   26  -190207.0793  -190207.0447  -190207.0447  0.00158  0.00115  0.00000
   27  -190207.0418  -190207.0799  -190207.0799  0.00508  0.00135  0.00000
   28  -190207.0327  -190207.0411  -190207.0411  0.00133  0.00049  0.00000
   29  -190207.0330  -190207.0330  -190207.0330  0.00207  0.00030  0.00000
   30  -190207.0419  -190207.0332  -190207.0332  0.00297  0.00035  0.00000
   31  -190207.0547  -190207.0424  -190207.0424  0.00481  0.00133  0.00000
   32  -190207.1876  -190207.0543  -190207.0543  0.00327  0.00408  0.00000
   33  -190207.0422  -190207.1871  -190207.1871  0.01904  0.00511  0.00000
   34  -190207.0501  -190207.0432  -190207.0432  0.00500  0.00021  0.00000
   35  -190207.0770  -190207.0502  -190207.0502  0.00625  0.00071  0.00000
   36  -190207.0753  -190207.0771  -190207.0771  0.01106  0.00004  0.00000
   37  -190207.0346  -190207.0753  -190207.0753  0.01078  0.00156  0.00000
   38  -190207.0436  -190207.0337  -190207.0337  0.00218  0.00045  0.00000
   39  -190207.1074  -190207.0438  -190207.0438  0.00274  0.00197  0.00000
   40  -190207.0726  -190207.1080  -190207.1080  0.00962  0.00287  0.00000
   41  -190207.0864  -190207.0728  -190207.0728  0.01015  0.00031  0.00000
   42  -190207.0790  -190207.0863  -190207.0863  0.01245  0.00014  0.00000
   43  -190207.0403  -190207.0791  -190207.0791  0.01141  0.00170  0.00000
   44  -190207.1044  -190207.0396  -190207.0396  0.00258  0.00204  0.00000
   45  -190207.1031  -190207.1050  -190207.1050  0.00926  0.00280  0.00000
   46  -190207.1160  -190207.1029  -190207.1029  0.01578  0.00030  0.00000
   47  -190207.0619  -190207.1155  -190207.1155  0.01811  0.00289  0.00000
   48  -190207.0371  -190207.0620  -190207.0620  0.00452  0.00131  0.00000
   49  -190207.0608  -190207.0369  -190207.0369  0.00314  0.00125  0.00000
   50  -190207.0902  -190207.0609  -190207.0609  0.00416  0.00082  0.00000
   51  -190207.0460  -190207.0903  -190207.0903  0.00681  0.00216  0.00000
   52  -190207.0504  -190207.0458  -190207.0458  0.00415  0.00030  0.00000
   53  -190207.0496  -190207.0508  -190207.0508  0.00578  0.00002  0.00000
   54  -190207.1816  -190207.0496  -190207.0496  0.00574  0.00314  0.00000
   55  -190207.0352  -190207.1773  -190207.1773  0.02933  0.00390  0.00000
