 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1   -99541.0339   -99541.2443   -99541.2443   0.02285   0.00000  0.00000
    2   -99541.0202   -99541.2401   -99541.2401   0.02348   0.00000  0.00000
    3   -99540.9820   -99541.2370   -99541.2370   0.02032   0.00000  0.00000
    4   -99541.2275   -99541.2139   -99541.2139   0.01511   0.00000  0.00000
    5   -99541.3713   -99541.2116   -99541.2116   0.01465   0.00000  0.00000
    6   -99541.0295   -99541.2313   -99541.2313   0.01396   0.00000  0.00000
    7   -99541.0923   -99541.2268   -99541.2268   0.01363   0.00000  0.00000
    8   -99541.2161   -99541.1606   -99541.1606   0.00633   0.00000  0.00000
    9   -99541.2054   -99541.1580   -99541.1580   0.00563   0.00000  0.00000
   10   -99541.2153   -99541.1568   -99541.1568   0.00173   0.00000  0.00000
   11   -99541.1820   -99541.1610   -99541.1610   0.00180   0.00000  0.00000
   12   -99541.1492   -99541.1644   -99541.1644   0.00234   0.00000  0.00000
   13   -99541.1434   -99541.1629   -99541.1629   0.00113   0.00000  0.00000
   14   -99541.1426   -99541.1653   -99541.1653   0.00099   0.00000  0.00000
   15   -99541.1468   -99541.1661   -99541.1661   0.00079   0.00000  0.00000
   16   -99541.1461   -99541.1654   -99541.1654   0.00062   0.00000  0.00000
   17   -99541.1572   -99541.1629   -99541.1629   0.00049   0.00000  0.00000
   18   -99541.1646   -99541.1623   -99541.1623   0.00045   0.00000  0.00000
   19   -99541.1636   -99541.1624   -99541.1624   0.00050   0.00000  0.00000
   20   -99541.1582   -99541.1623   -99541.1623   0.00041   0.00000  0.00000
   21   -99541.1581   -99541.1610   -99541.1610   0.00019   0.00000  0.00000
   22   -99541.1602   -99541.1608   -99541.1608   0.00020   0.00000  0.00000
   23   -99541.1626   -99541.1609   -99541.1609   0.00017   0.00000  0.00000
   24   -99541.1621   -99541.1609   -99541.1609   0.00011   0.00000  0.00000
   25   -99541.1626   -99541.1607   -99541.1607   0.00006   0.00000  0.00000
