 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    1  -109406.4319  -109578.1371  -109578.1371  0.90570  0.90570  0.00000
    2  -109406.1458  -109560.9422  -109560.9422  0.20445  0.69935  0.00000
    3  -109365.8842  -109384.6576  -109384.6576  1.28582  0.67068  0.00000
    4  -108477.3086  -108414.9758  -108414.9758  9.64740  0.57389  0.00000
    5  -109391.2720  -109390.2348  -109390.2348  1.61607  0.18688  0.00000
    6  -109379.5370  -109386.9087  -109386.9087  1.34411  0.12130  0.00000
    7  -109400.9024  -109399.7397  -109399.7397  0.71953  0.02866  0.00000
    8  -109412.9254  -109405.6016  -109405.6016  0.36954  0.15890  0.00000
    9  -109399.5071  -109407.0595  -109407.0595  1.03974  0.12109  0.00000
   10  -109407.2688  -109404.3210  -109404.3210  0.43522  0.02801  0.00000
   11  -109412.6243  -109410.3899  -109410.3899  0.07589  0.08754  0.00000
   12  -109415.8161  -109411.2495  -109411.2495  0.49757  0.10768  0.00000
   13  -109411.3298  -109413.3224  -109413.3224  0.74665  0.10336  0.00000
   14  -109410.7803  -109410.2483  -109410.2483  0.84380  0.01052  0.00000
   15  -109413.0123  -109409.7058  -109409.7058  0.91158  0.05006  0.00000
   16  -109392.8594  -109397.7091  -109397.7091  1.66663  0.06631  0.00000
   17  -109398.5124  -109411.1144  -109411.1144  0.65654  0.23142  0.00000
   18  -109342.5621  -109333.9379  -109333.9379  2.44183  0.17987  0.00000
   19  -109404.8611  -109400.7460  -109400.7460  0.61720  0.05098  0.00000
   20  -109406.0440  -109410.2908  -109410.2908  0.08591  0.04882  0.00000
   21  -109404.2916  -109400.4653  -109400.4653  0.62156  0.05312  0.00000
   22  -109411.1239  -109409.6945  -109409.6945  0.02482  0.01762  0.00000
   23  -109410.1332  -109411.1850  -109411.1850  0.21101  0.04358  0.00000
   24  -109409.3664  -109409.7201  -109409.7201  0.08117  0.03035  0.00000
   25  -109413.2201  -109409.6185  -109409.6185  0.02220  0.03915  0.00000
   26  -109411.8960  -109412.5766  -109412.5766  0.42052  0.00533  0.00000
   27  -109409.7688  -109412.2977  -109412.2977  0.33718  0.03646  0.00000
   28  -109410.2575  -109410.1266  -109410.1266  0.03891  0.00747  0.00000
   29  -109410.2446  -109410.2894  -109410.2894  0.05879  0.00119  0.00000
   30  -109410.1860  -109410.2412  -109410.2412  0.05600  0.00116  0.00000
   31  -109409.8892  -109410.1816  -109410.1816  0.05285  0.00803  0.00000
   32  -109411.4291  -109409.8430  -109409.8430  0.02635  0.02711  0.00000
   33  -109410.0561  -109411.4458  -109411.4458  0.22585  0.02886  0.00000
   34  -109410.0500  -109410.0672  -109410.0672  0.03861  0.00291  0.00000
   35  -109410.1553  -109410.0444  -109410.0444  0.03549  0.00451  0.00000
   36  -109410.0409  -109410.1800  -109410.1800  0.04918  0.00485  0.00000
   37  -109412.9430  -109410.0064  -109410.0064  0.03033  0.02764  0.00000
   38  -109412.2690  -109412.4065  -109412.4065  0.38618  0.05254  0.00000
   39  -109411.9798  -109412.2056  -109412.2056  0.39297  0.05265  0.00000
   40  -109413.8498  -109412.1866  -109412.1866  0.35763  0.02979  0.00000
   41  -109411.2250  -109412.3845  -109412.3845  0.57793  0.02634  0.00000
   42  -109413.9863  -109412.0396  -109412.0396  0.47854  0.02445  0.00000
   43  -109409.1334  -109411.5725  -109411.5725  0.73134  0.04533  0.00000
   44  -109407.9491  -109412.1174  -109412.1174  0.37088  0.05493  0.00000
   45  -109408.3416  -109407.5633  -109407.5633  0.18823  0.01733  0.00000
   46  -109412.7399  -109408.4543  -109408.4543  0.15881  0.08304  0.00000
   47  -109418.2021  -109411.7308  -109411.7308  0.57633  0.09624  0.00000
   48  -109399.1251  -109405.4615  -109405.4615  1.36588  0.09296  0.00000
   49  -109412.6406  -109411.8759  -109411.8759  0.57139  0.01583  0.00000
   50  -109411.9322  -109411.8630  -109411.8630  0.63970  0.00263  0.00000
   51  -109408.4962  -109411.8467  -109411.8467  0.64650  0.03799  0.00000
   52  -109412.8300  -109410.9521  -109410.9521  0.27770  0.02388  0.00000
   53  -109412.4976  -109411.6906  -109411.6906  0.51995  0.00724  0.00000
   54  -109411.1859  -109411.6157  -109411.6157  0.62843  0.05144  0.00000
   55  -109411.4554  -109412.3682  -109412.3682  0.45581  0.02320  0.00000
   56  -109410.2294  -109412.1509  -109412.1509  0.31869  0.02863  0.00000
   57  -109410.1743  -109410.5402  -109410.5402  0.09680  0.00338  0.00000
   58  -109411.2883  -109410.1129  -109410.1129  0.04720  0.02356  0.00000
   59  -109410.8303  -109411.3316  -109411.3316  0.20490  0.00657  0.00000
   60  -109410.3407  -109410.8778  -109410.8778  0.13608  0.00505  0.00000
   61  -109411.2988  -109410.3046  -109410.3046  0.06675  0.00852  0.00000
   62  -109410.4134  -109411.2897  -109411.2897  0.20218  0.01031  0.00000
   63  -109411.4029  -109410.4436  -109410.4436  0.08828  0.01717  0.00000
   64  -109411.3802  -109411.3599  -109411.3599  0.21317  0.00134  0.00000
   65  -109412.5633  -109411.3763  -109411.3763  0.21508  0.01754  0.00000
   66  -109410.3090  -109412.0836  -109412.0836  0.37032  0.03361  0.00000
   67  -109411.0389  -109410.8605  -109410.8605  0.14398  0.00485  0.00000
   68  -109411.2138  -109411.0308  -109411.0308  0.16499  0.00256  0.00000
   69  -109412.8120  -109411.1937  -109411.1937  0.18802  0.02347  0.00000
   70  -109410.3011  -109412.1915  -109412.1915  0.38446  0.02637  0.00000
   71  -109411.5817  -109410.9478  -109410.9478  0.14976  0.01990  0.00000
   72  -109415.1194  -109411.4798  -109411.4798  0.23350  0.07447  0.00000
   73  -109408.1992  -109412.2592  -109412.2592  0.67699  0.06348  0.00000
   74  -109411.0416  -109411.1399  -109411.1399  0.18081  0.01180  0.00000
   75  -109411.1566  -109411.0583  -109411.0583  0.16024  0.00147  0.00000
   76  -109411.0705  -109411.1511  -109411.1511  0.16790  0.01499  0.00000
   77  -109410.4601  -109410.9982  -109410.9982  0.22504  0.01490  0.00000
   78  -109410.2766  -109410.5464  -109410.5464  0.14181  0.00678  0.00000
   79  -109411.1754  -109410.2778  -109410.2778  0.12780  0.01269  0.00000
   80  -109410.6316  -109411.0645  -109411.0645  0.23609  0.01528  0.00000
   81  -109410.6082  -109410.5855  -109410.5855  0.25913  0.03163  0.00000
   82  -109410.6639  -109410.6487  -109410.6487  0.23648  0.00325  0.00000
   83  -109405.3626  -109410.6914  -109410.6914  0.22428  0.12885  0.00000
   84  -109408.8985  -109402.8809  -109402.8809  0.41129  0.12093  0.00000
   85  -109411.9075  -109411.2250  -109411.2250  0.13281  0.00914  0.00000
   86  -109416.3056  -109411.9062  -109411.9062  0.15353  0.08149  0.00000
   87  -109410.2007  -109415.9631  -109415.9631  0.28260  0.10855  0.00000
   88  -109423.2757  -109410.5468  -109410.5468  0.22086  0.16925  0.00000
   89  -109416.2671  -109419.9995  -109419.9995  0.81484  0.05385  0.00000
   90  -109410.5658  -109417.0634  -109417.0634  0.61180  0.10150  0.00000
   91  -109407.2203  -109412.9072  -109412.9072  0.31736  0.07505  0.00000
   92  -109408.5389  -109407.1658  -109407.1658  0.10501  0.03419  0.00000
   93  -109402.8055  -109408.7337  -109408.7337  0.06156  0.06364  0.00000
   94  -109402.8680  -109395.3272  -109395.3272  0.80965  0.05926  0.00000
   95  -109406.3648  -109410.2498  -109410.2498  0.02964  0.04899  0.00000
   96  -109407.5385  -109403.5997  -109403.5997  0.45630  0.05119  0.00000
   97  -109409.3555  -109410.3142  -109410.3142  0.13476  0.03616  0.00000
   98  -109408.7133  -109408.8997  -109408.8997  0.12930  0.02300  0.00000
   99  -109405.3353  -109408.7907  -109408.7907  0.11419  0.04503  0.00000
  100  -109405.0618  -109402.0408  -109402.0408  0.51358  0.05041  0.00000
  101  -109408.3646  -109407.9794  -109407.9794  0.16255  0.01197  0.00000
  102  -109408.7322  -109408.5231  -109408.5231  0.11696  0.09559  0.00000
  103  -109409.2258  -109409.0022  -109409.0022  0.09728  0.01730  0.00000
  104  -109404.6825  -109409.2495  -109409.2495  0.09162  0.02673  0.00000
  105  -109402.8781  -109400.1659  -109400.1659  0.60869  0.02744  0.00000
  106  -109406.9224  -109406.2198  -109406.2198  0.29345  0.01183  0.00000
  107  -109408.9494  -109407.5315  -109407.5315  0.20791  0.02657  0.00000
  108  -109410.7142  -109409.6282  -109409.6282  0.05839  0.01300  0.00000
  109  -109409.9372  -109410.9919  -109410.9919  0.12444  0.01460  0.00000
  110  -109409.8358  -109409.7029  -109409.7029  0.04564  0.00978  0.00000
  111  -109409.8478  -109409.8583  -109409.8583  0.03372  0.01009  0.00000
  112  -109409.3164  -109409.8560  -109409.8560  0.02998  0.01720  0.00000
  113  -109409.5913  -109409.1161  -109409.1161  0.08772  0.02018  0.00000
